day,horizon,model,control_seed,latency,interpretation,blocks,adverse_before_fill,adverse_before_fill_defined_blocks,eligible_decisions,eligible_decisions_defined_blocks,eligible_decisions_total,excluded_invalid_placement,excluded_invalid_placement_defined_blocks,excluded_invalid_placement_total,fill_before_adverse,fill_before_adverse_defined_blocks,fill_probability,fill_probability_defined_blocks,fills,fills_defined_blocks,fills_total,markout_1,markout_1_defined_blocks,markout_10,markout_10_defined_blocks,markout_10_observations,markout_10_observations_defined_blocks,markout_10_observations_total,markout_1_observations,markout_1_observations_defined_blocks,markout_1_observations_total,markout_5,markout_5_defined_blocks,markout_5_observations,markout_5_observations_defined_blocks,markout_5_observations_total,markout_remaining,markout_remaining_defined_blocks,markout_remaining_observations,markout_remaining_observations_defined_blocks,markout_remaining_observations_total,mean_fill_time,mean_fill_time_defined_blocks,mean_queue_ahead,mean_queue_ahead_defined_blocks,median_fill_time,median_fill_time_defined_blocks,median_queue_ahead,median_queue_ahead_defined_blocks,no_event_fraction,no_event_fraction_defined_blocks,placed_orders,placed_orders_defined_blocks,placed_orders_total,queue_ahead_p10,queue_ahead_p10_defined_blocks,queue_ahead_p90,queue_ahead_p90_defined_blocks,simultaneous,simultaneous_defined_blocks,spread_1,spread_1_defined_blocks,spread_10,spread_10_defined_blocks,spread_10_observations,spread_10_observations_defined_blocks,spread_10_observations_total,spread_1_observations,spread_1_observations_defined_blocks,spread_1_observations_total,spread_5,spread_5_defined_blocks,spread_5_observations,spread_5_observations_defined_blocks,spread_5_observations_total,spread_remaining,spread_remaining_defined_blocks,spread_remaining_observations,spread_remaining_observations_defined_blocks,spread_remaining_observations_total,unfilled_fraction,unfilled_fraction_defined_blocks,zero_signal_decisions,zero_signal_decisions_defined_blocks,zero_signal_decisions_total
all,20,linear,,5,retain,5,0.07398957220890093,5,96661.4,5,483307,0.0,5,0,0.023246229158076635,5,0.029216635560891137,5,2556.4,5,12782,-0.23776236681698407,5,-0.5687199827304156,5,2555.0,5,12775,2556.4,5,12782,-0.40820880024774003,5,2556.4,5,12782,-0.3270704244416884,5,1556.4,5,7782,13.54449155984876,5,1379.283620805281,5,14.0,5,959.2,5,0.9013243706520612,5,96661.4,5,483307,233.6,5,2684.1599999999976,5,0.0014398279809612518,5,4.344786980362409,5,3.6827756388204675,5,2555.0,5,12775,2556.4,5,12782,4.003866414835376,5,2556.4,5,12782,4.15797257321046,5,1556.4,5,7782,0.9707833644391088,5,0.0,5,0
all,20,xgboost,7.0,0,reset,5,0.09316489723887292,5,96661.4,5,483307,0.0,5,0,0.03304634880043524,5,0.04300689192505387,5,3872.2,5,19361,-0.18349480506678123,5,-0.5357213593732648,5,3869.8,5,19349,3872.2,5,19361,-0.4213919874191749,5,3872.2,5,19361,-0.38416247167117984,5,3872.2,5,19361,13.434991260494707,5,973.192758315275,5,13.8,5,641.0,5,0.8712908723112577,5,96661.4,5,483307,113.2,5,2100.2,5,0.002497881649434145,5,3.826666039581815,5,3.122683355589982,5,3869.8,5,19349,3872.2,5,19361,3.350863795876877,5,3872.2,5,19361,3.4253260965709558,5,3872.2,5,19361,0.9569931080749461,5,0.0,5,0
all,20,xgboost,7.0,0,retain,5,0.09316489723887292,5,96661.4,5,483307,0.0,5,0,0.03304634880043524,5,0.04300689192505387,5,3872.2,5,19361,-0.18349480506678123,5,-0.5357213593732648,5,3869.8,5,19349,3872.2,5,19361,-0.4213919874191749,5,3872.2,5,19361,-0.38416247167117984,5,3872.2,5,19361,13.434991260494707,5,973.192758315275,5,13.8,5,641.0,5,0.8712908723112577,5,96661.4,5,483307,113.2,5,2100.2,5,0.002497881649434145,5,3.826666039581815,5,3.122683355589982,5,3869.8,5,19349,3872.2,5,19361,3.350863795876877,5,3872.2,5,19361,3.4253260965709558,5,3872.2,5,19361,0.9569931080749461,5,0.0,5,0
all,20,xgboost,7.0,1,reset,5,0.09369645002767069,5,96661.4,5,483307,0.0,5,0,0.03319108524931509,5,0.04324249573865645,5,3899.6,5,19498,-0.17435366762630175,5,-0.5349661087528659,5,3897.0,5,19485,3899.6,5,19498,-0.41856666368262674,5,3899.6,5,19498,-0.373019411592161,5,3595.4,5,17977,13.406741278069031,5,971.6880835566832,5,13.8,5,639.5,5,0.8705579359985134,5,96661.4,5,483307,113.2,5,2096.6,5,0.0025545287245008217,5,3.8727536346484657,5,3.1518414093637266,5,3897.0,5,19485,3899.6,5,19498,3.3843279821217687,5,3899.6,5,19498,3.445744232743364,5,3595.4,5,17977,0.9567575042613434,5,0.0,5,0
all,20,xgboost,7.0,1,retain,5,0.09369645002767069,5,96661.4,5,483307,0.0,5,0,0.03319108524931509,5,0.04324249573865645,5,3899.6,5,19498,-0.17435366762630175,5,-0.5349661087528659,5,3897.0,5,19485,3899.6,5,19498,-0.41856666368262674,5,3899.6,5,19498,-0.373019411592161,5,3595.4,5,17977,13.406741278069031,5,971.6880835566832,5,13.8,5,639.5,5,0.8705579359985134,5,96661.4,5,483307,113.2,5,2096.6,5,0.0025545287245008217,5,3.8727536346484657,5,3.1518414093637266,5,3897.0,5,19485,3899.6,5,19498,3.3843279821217687,5,3899.6,5,19498,3.445744232743364,5,3595.4,5,17977,0.9567575042613434,5,0.0,5,0
all,20,xgboost,7.0,5,reset,5,0.0950263968555745,5,96661.4,5,483307,0.0,5,0,0.03367659937608825,5,0.04389040518492941,5,3953.6,5,19768,-0.180941579529626,5,-0.5476013542484381,5,3950.6,5,19753,3953.6,5,19768,-0.4161323241178681,5,3953.6,5,19768,-0.27974550025779404,5,2459.0,5,12295,13.386544444963516,5,966.4920538527415,5,13.8,5,631.8,5,0.868733682139162,5,96661.4,5,483307,113.4,5,2089.2,5,0.002563321629175343,5,3.9381567820373746,5,3.2049009676907056,5,3950.6,5,19753,3953.6,5,19768,3.4677571235321594,5,3953.6,5,19768,3.652029001691253,5,2459.0,5,12295,0.9561095948150706,5,0.0,5,0
all,20,xgboost,7.0,5,retain,5,0.0950263968555745,5,96661.4,5,483307,0.0,5,0,0.03367659937608825,5,0.04389040518492941,5,3953.6,5,19768,-0.180941579529626,5,-0.5476013542484381,5,3950.6,5,19753,3953.6,5,19768,-0.4161323241178681,5,3953.6,5,19768,-0.27974550025779404,5,2459.0,5,12295,13.386544444963516,5,966.4920538527415,5,13.8,5,631.8,5,0.868733682139162,5,96661.4,5,483307,113.4,5,2089.2,5,0.002563321629175343,5,3.9381567820373746,5,3.2049009676907056,5,3950.6,5,19753,3953.6,5,19768,3.4677571235321594,5,3953.6,5,19768,3.652029001691253,5,2459.0,5,12295,0.9561095948150706,5,0.0,5,0
all,20,xgboost,,0,reset,5,0.06198633206506906,5,96661.4,5,483307,0.0,5,0,0.01868366230839365,5,0.02281528974573572,5,1985.4,5,9927,-0.26719353534220847,5,-0.6056247926604955,5,1985.2,5,9926,1985.4,5,9927,-0.4560272908494386,5,1985.4,5,9927,-0.4224460458372329,5,1985.4,5,9927,14.161472450180446,5,1443.0022424477224,5,15.0,5,1027.4,5,0.9182390051004145,5,96661.4,5,483307,297.4,5,2748.4,5,0.0010910005261227725,5,4.488467423902199,5,3.81133455457229,5,1985.2,5,9926,1985.4,5,9927,4.110762021419641,5,1985.4,5,9927,4.177914868669246,5,1985.4,5,9927,0.9771847102542642,5,0.0,5,0
all,20,xgboost,,0,retain,5,0.06198633206506906,5,96661.4,5,483307,0.0,5,0,0.01868366230839365,5,0.02281528974573572,5,1985.4,5,9927,-0.26719353534220847,5,-0.6056247926604955,5,1985.2,5,9926,1985.4,5,9927,-0.4560272908494386,5,1985.4,5,9927,-0.4224460458372329,5,1985.4,5,9927,14.161472450180446,5,1443.0022424477224,5,15.0,5,1027.4,5,0.9182390051004145,5,96661.4,5,483307,297.4,5,2748.4,5,0.0010910005261227725,5,4.488467423902199,5,3.81133455457229,5,1985.2,5,9926,1985.4,5,9927,4.110762021419641,5,1985.4,5,9927,4.177914868669246,5,1985.4,5,9927,0.9771847102542642,5,0.0,5,0
all,20,xgboost,,1,reset,5,0.06485759316463206,5,96661.4,5,483307,0.0,5,0,0.02000918021193572,5,0.02466739405902455,5,2157.2,5,10786,-0.24797040861373915,5,-0.5802651838100152,5,2156.4,5,10782,2157.2,5,10786,-0.4314681321374689,5,2157.2,5,10786,-0.4006971750943821,5,1961.2,5,9806,13.927231968198118,5,1425.5200500406954,5,14.4,5,1009.2,5,0.9139556057272881,5,96661.4,5,483307,284.6,5,2722.4,5,0.0011776208961441297,5,4.517312052038439,5,3.8528979547144324,5,2156.4,5,10782,2157.2,5,10786,4.150292249648919,5,2157.2,5,10786,4.193905280376403,5,1961.2,5,9806,0.9753326059409755,5,0.0,5,0
all,20,xgboost,,1,retain,5,0.06485759316463206,5,96661.4,5,483307,0.0,5,0,0.02000918021193572,5,0.02466739405902455,5,2157.2,5,10786,-0.24797040861373915,5,-0.5802651838100152,5,2156.4,5,10782,2157.2,5,10786,-0.4314681321374689,5,2157.2,5,10786,-0.4006971750943821,5,1961.2,5,9806,13.927231968198118,5,1425.5200500406954,5,14.4,5,1009.2,5,0.9139556057272881,5,96661.4,5,483307,284.6,5,2722.4,5,0.0011776208961441297,5,4.517312052038439,5,3.8528979547144324,5,2156.4,5,10782,2157.2,5,10786,4.150292249648919,5,2157.2,5,10786,4.193905280376403,5,1961.2,5,9806,0.9753326059409755,5,0.0,5,0
all,20,xgboost,,5,reset,5,0.0728510534419048,5,96661.4,5,483307,0.0,5,0,0.023103322864844185,5,0.029005075178752032,5,2542.4,5,12712,-0.24626334667368616,5,-0.5659466625534872,5,2541.2,5,12706,2542.4,5,12712,-0.41642709674582223,5,2542.2,5,12711,-0.3306293085525606,5,1529.2,5,7646,13.614101140066987,5,1371.5811483053035,5,14.0,5,949.8,5,0.9026152268936208,5,96661.4,5,483307,233.4,5,2656.8,5,0.0014303967996301,5,4.355506993311854,5,3.7172609248861948,5,2541.2,5,12706,2542.4,5,12712,4.015533601120873,5,2542.2,5,12711,4.140924932457445,5,1529.2,5,7646,0.9709949248212479,5,0.0,5,0
all,20,xgboost,,5,retain,5,0.0728510534419048,5,96661.4,5,483307,0.0,5,0,0.023103322864844185,5,0.029005075178752032,5,2542.4,5,12712,-0.24626334667368616,5,-0.5659466625534872,5,2541.2,5,12706,2542.4,5,12712,-0.41642709674582223,5,2542.2,5,12711,-0.3306293085525606,5,1529.2,5,7646,13.614101140066987,5,1371.5811483053035,5,14.0,5,949.8,5,0.9026152268936208,5,96661.4,5,483307,233.4,5,2656.8,5,0.0014303967996301,5,4.355506993311854,5,3.7172609248861948,5,2541.2,5,12706,2542.4,5,12712,4.015533601120873,5,2542.2,5,12711,4.140924932457445,5,1529.2,5,7646,0.9709949248212479,5,0.0,5,0
all,50,linear,,0,reset,5,0.1501355412681725,5,95916.4,5,479582,0.0,5,0,0.07868811133481171,5,0.09966424141469775,5,8763.6,5,43818,-0.29033315699253814,5,-0.8326371698162598,5,8760.4,5,43802,8763.6,5,43818,-0.6217597868823459,5,8763.6,5,43818,-0.9509222809951788,5,8763.6,5,43818,30.968658228387813,5,1453.061348728454,5,31.8,5,1038.9,5,0.7647337130760373,5,95916.4,5,479582,300.0,5,2768.8,5,0.006442634320978536,5,4.811928706546946,5,3.7282562051799935,5,8760.4,5,43802,8763.6,5,43818,4.149120038341839,5,8763.6,5,43818,3.4906733398116927,5,8763.6,5,43818,0.9003357585853022,5,0.0,5,0
all,50,linear,,0,retain,5,0.1501355412681725,5,95916.4,5,479582,0.0,5,0,0.07868811133481171,5,0.09966424141469775,5,8763.6,5,43818,-0.29033315699253814,5,-0.8326371698162598,5,8760.4,5,43802,8763.6,5,43818,-0.6217597868823459,5,8763.6,5,43818,-0.9509222809951788,5,8763.6,5,43818,30.968658228387813,5,1453.061348728454,5,31.8,5,1038.9,5,0.7647337130760373,5,95916.4,5,479582,300.0,5,2768.8,5,0.006442634320978536,5,4.811928706546946,5,3.7282562051799935,5,8760.4,5,43802,8763.6,5,43818,4.149120038341839,5,8763.6,5,43818,3.4906733398116927,5,8763.6,5,43818,0.9003357585853022,5,0.0,5,0
all,50,linear,,1,reset,5,0.153771352695356,5,95916.4,5,479582,0.0,5,0,0.08128009124603619,5,0.10315476668926653,5,9085.0,5,45425,-0.2830724332622481,5,-0.8113443664766725,5,9081.4,5,45407,9085.0,5,45425,-0.6051553031476493,5,9085.0,5,45425,-0.9188652946846956,5,8840.0,5,44200,30.63029686469843,5,1433.2345869978813,5,31.4,5,1019.6,5,0.7583622089788549,5,95916.4,5,479582,287.2,5,2743.4,5,0.006586347079752958,5,4.807841591900184,5,3.7523170157492176,5,9081.4,5,45407,9085.0,5,45425,4.163715876326782,5,9085.0,5,45425,3.5141269586295385,5,8840.0,5,44200,0.8968452333107335,5,0.0,5,0
all,50,linear,,1,retain,5,0.153771352695356,5,95916.4,5,479582,0.0,5,0,0.08128009124603619,5,0.10315476668926653,5,9085.0,5,45425,-0.2830724332622481,5,-0.8113443664766725,5,9081.4,5,45407,9085.0,5,45425,-0.6051553031476493,5,9085.0,5,45425,-0.9188652946846956,5,8840.0,5,44200,30.63029686469843,5,1433.2345869978813,5,31.4,5,1019.6,5,0.7583622089788549,5,95916.4,5,479582,287.2,5,2743.4,5,0.006586347079752958,5,4.807841591900184,5,3.7523170157492176,5,9081.4,5,45407,9085.0,5,45425,4.163715876326782,5,9085.0,5,45425,3.5141269586295385,5,8840.0,5,44200,0.8968452333107335,5,0.0,5,0
all,50,linear,,5,reset,5,0.1637415957867047,5,95916.4,5,479582,0.0,5,0,0.08789221322294002,5,0.11203833153356184,5,9892.2,5,49461,-0.27938698418541624,5,-0.7808826336943454,5,9887.0,5,49435,9892.2,5,49461,-0.5890863955494744,5,9892.2,5,49461,-0.8458159531219399,5,8610.0,5,43050,30.157045614028828,5,1377.6908595584407,5,31.0,5,957.4,5,0.7413283021606402,5,95916.4,5,479582,233.8,5,2679.2,5,0.007037888829715061,5,4.757002913928181,5,3.755361933093173,5,9887.0,5,49435,9892.2,5,49461,4.137634804071371,5,9892.2,5,49461,3.52358670695764,5,8610.0,5,43050,0.8879616684664381,5,0.0,5,0
all,50,linear,,5,retain,5,0.1637415957867047,5,95916.4,5,479582,0.0,5,0,0.08789221322294002,5,0.11203833153356184,5,9892.2,5,49461,-0.27938698418541624,5,-0.7808826336943454,5,9887.0,5,49435,9892.2,5,49461,-0.5890863955494744,5,9892.2,5,49461,-0.8458159531219399,5,8610.0,5,43050,30.157045614028828,5,1377.6908595584407,5,31.0,5,957.4,5,0.7413283021606402,5,95916.4,5,479582,233.8,5,2679.2,5,0.007037888829715061,5,4.757002913928181,5,3.755361933093173,5,9887.0,5,49435,9892.2,5,49461,4.137634804071371,5,9892.2,5,49461,3.52358670695764,5,8610.0,5,43050,0.8879616684664381,5,0.0,5,0
all,50,xgboost,,0,reset,5,0.14697744841347865,5,95916.4,5,479582,0.0,5,0,0.07897465176439597,5,0.0995352802731196,5,8725.6,5,43628,-0.2924716731102221,5,-0.8240311431076242,5,8722.0,5,43610,8725.6,5,43628,-0.6252781953939224,5,8725.6,5,43628,-0.9413283159853814,5,8725.6,5,43628,31.036185134148695,5,1435.4880476654746,5,32.0,5,1018.4,5,0.7675210684791335,5,95916.4,5,479582,294.4,5,2732.6,5,0.006526831342991835,5,4.875669815353084,5,3.81362106126911,5,8722.0,5,43610,8725.6,5,43628,4.210098253735003,5,8725.6,5,43628,3.5778557467695635,5,8725.6,5,43628,0.9004647197268805,5,0.0,5,0
all,50,xgboost,,0,retain,5,0.14697744841347865,5,95916.4,5,479582,0.0,5,0,0.07897465176439597,5,0.0995352802731196,5,8725.6,5,43628,-0.2924716731102221,5,-0.8240311431076242,5,8722.0,5,43610,8725.6,5,43628,-0.6252781953939224,5,8725.6,5,43628,-0.9413283159853814,5,8725.6,5,43628,31.036185134148695,5,1435.4880476654746,5,32.0,5,1018.4,5,0.7675210684791335,5,95916.4,5,479582,294.4,5,2732.6,5,0.006526831342991835,5,4.875669815353084,5,3.81362106126911,5,8722.0,5,43610,8725.6,5,43628,4.210098253735003,5,8725.6,5,43628,3.5778557467695635,5,8725.6,5,43628,0.9004647197268805,5,0.0,5,0
all,50,xgboost,,1,reset,5,0.15055992697509105,5,95916.4,5,479582,0.0,5,0,0.08121692172482056,5,0.10269300077789094,5,9019.8,5,45099,-0.28658814260706633,5,-0.8060684219260926,5,9015.8,5,45079,9019.8,5,45099,-0.6116427923003851,5,9019.8,5,45099,-0.9145127249203165,5,8774.0,5,43870,30.727318680850242,5,1418.7130437300418,5,31.6,5,1001.6,5,0.7615445921814542,5,95916.4,5,479582,283.0,5,2715.2,5,0.0066785591186342644,5,4.859100518843853,5,3.8212853764919195,5,9015.8,5,45079,9019.8,5,45099,4.209030589205805,5,9019.8,5,45099,3.57986517703863,5,8774.0,5,43870,0.897306999222109,5,0.0,5,0
all,50,xgboost,,1,retain,5,0.15055992697509105,5,95916.4,5,479582,0.0,5,0,0.08121692172482056,5,0.10269300077789094,5,9019.8,5,45099,-0.28658814260706633,5,-0.8060684219260926,5,9015.8,5,45079,9019.8,5,45099,-0.6116427923003851,5,9019.8,5,45099,-0.9145127249203165,5,8774.0,5,43870,30.727318680850242,5,1418.7130437300418,5,31.6,5,1001.6,5,0.7615445921814542,5,95916.4,5,479582,283.0,5,2715.2,5,0.0066785591186342644,5,4.859100518843853,5,3.8212853764919195,5,9015.8,5,45079,9019.8,5,45099,4.209030589205805,5,9019.8,5,45099,3.57986517703863,5,8774.0,5,43870,0.897306999222109,5,0.0,5,0
all,50,xgboost,,5,reset,5,0.16113232840991448,5,95916.4,5,479582,0.0,5,0,0.08795861634938255,5,0.11194118085627851,5,9855.6,5,49278,-0.2802969500406719,5,-0.7726412440341501,5,9850.0,5,49250,9855.6,5,49278,-0.5889729427863442,5,9855.6,5,49278,-0.8391210423106287,5,8576.8,5,42884,30.203654084568598,5,1365.8930526067315,5,31.0,5,945.4,5,0.743758689323243,5,95916.4,5,479582,231.8,5,2643.720000000013,5,0.007150365917459947,5,4.792732130383516,5,3.8095137297487027,5,9850.0,5,49250,9855.6,5,49278,4.175410539354629,5,9855.6,5,49278,3.5817821188642016,5,8576.8,5,42884,0.8880588191437215,5,0.0,5,0
all,50,xgboost,,5,retain,5,0.16113232840991448,5,95916.4,5,479582,0.0,5,0,0.08795861634938255,5,0.11194118085627851,5,9855.6,5,49278,-0.2802969500406719,5,-0.7726412440341501,5,9850.0,5,49250,9855.6,5,49278,-0.5889729427863442,5,9855.6,5,49278,-0.8391210423106287,5,8576.8,5,42884,30.203654084568598,5,1365.8930526067315,5,31.0,5,945.4,5,0.743758689323243,5,95916.4,5,479582,231.8,5,2643.720000000013,5,0.007150365917459947,5,4.792732130383516,5,3.8095137297487027,5,9850.0,5,49250,9855.6,5,49278,4.175410539354629,5,9855.6,5,49278,3.5817821188642016,5,8576.8,5,42884,0.8880588191437215,5,0.0,5,0
