symbol,day,horizon,model,control_seed,latency,interpretation,tail_bin,bins_available,fill_probability_tail_minus_center,markout_5_tail_minus_center
PZU,2017-12-28,20,linear,,0,reset,10,10,-0.0036351260463800446,-0.0289827382181716
PZU,2017-12-28,20,linear,,0,retain,1,10,-0.008939406039622684,-0.04370658495062929
PZU,2017-12-28,20,linear,,0,retain,10,10,-0.0036351260463800446,-0.0289827382181716
PZU,2017-12-28,20,linear,,1,reset,1,10,-0.008859728466283561,-0.3844547690083132
PZU,2017-12-28,20,linear,,1,reset,10,10,-0.002394523907052311,0.0445354378192695
PZU,2017-12-28,20,linear,,1,retain,1,10,-0.008859728466283561,-0.3844547690083132
PZU,2017-12-28,20,linear,,1,retain,10,10,-0.002394523907052311,0.0445354378192695
PZU,2017-12-28,20,linear,,5,reset,1,10,-0.0007980500663714238,-0.5503263459334005
PZU,2017-12-28,20,linear,,5,reset,10,10,0.00143386653984336,0.11902015682868318
PZU,2017-12-28,20,linear,,5,retain,1,10,-0.0007980500663714238,-0.5503263459334005
PZU,2017-12-28,20,linear,,5,retain,10,10,0.00143386653984336,0.11902015682868318
PZU,2017-12-28,20,xgboost,7.0,0,reset,1,10,-0.03736151144531151,-2.2730097996739578
PZU,2017-12-28,20,xgboost,7.0,0,reset,10,10,0.004293909157477516,-0.00591391553586875
PZU,2017-12-28,20,xgboost,7.0,0,retain,1,10,-0.03736151144531151,-2.2730097996739578
PZU,2017-12-28,20,xgboost,7.0,0,retain,10,10,0.004293909157477516,-0.00591391553586875
PZU,2017-12-28,20,xgboost,7.0,1,reset,1,10,-0.03606922262964572,-1.9659803015847996
PZU,2017-12-28,20,xgboost,7.0,1,reset,10,10,0.003077076165775877,-0.07669040988879253
PZU,2017-12-28,20,xgboost,7.0,1,retain,1,10,-0.03606922262964572,-1.9659803015847996
PZU,2017-12-28,20,xgboost,7.0,1,retain,10,10,0.003077076165775877,-0.07669040988879253
PZU,2017-12-28,20,xgboost,7.0,5,reset,1,10,-0.0355763909235928,-1.7047017085799914
PZU,2017-12-28,20,xgboost,7.0,5,reset,10,10,0.0026377341326375217,-0.010787238618927344
PZU,2017-12-28,20,xgboost,7.0,5,retain,1,10,-0.0355763909235928,-1.7047017085799914
PZU,2017-12-28,20,xgboost,7.0,5,retain,10,10,0.0026377341326375217,-0.010787238618927344
PZU,2017-12-28,20,xgboost,,0,reset,1,10,-0.012517940740259942,-0.24696176704301892
PZU,2017-12-28,20,xgboost,,0,reset,10,10,-0.00524582911247529,-0.17372630220887925
PZU,2017-12-28,20,xgboost,,0,retain,1,10,-0.012517940740259942,-0.24696176704301892
PZU,2017-12-28,20,xgboost,,0,retain,10,10,-0.00524582911247529,-0.17372630220887925
PZU,2017-12-28,20,xgboost,,1,reset,1,10,-0.012014298836747782,-0.40194757222382793
PZU,2017-12-28,20,xgboost,,1,reset,10,10,-0.003866285838271505,-0.08978601931009067
PZU,2017-12-28,20,xgboost,,1,retain,1,10,-0.012014298836747782,-0.40194757222382793
PZU,2017-12-28,20,xgboost,,1,retain,10,10,-0.003866285838271505,-0.08978601931009067
PZU,2017-12-28,20,xgboost,,5,reset,1,10,-0.0018328763892036908,-0.5008469814971344
PZU,2017-12-28,20,xgboost,,5,reset,10,10,0.0038095274413032787,0.2959112644442909
PZU,2017-12-28,20,xgboost,,5,retain,1,10,-0.0018328763892036908,-0.5008469814971344
PZU,2017-12-28,20,xgboost,,5,retain,10,10,0.0038095274413032787,0.2959112644442909
PZU,2017-12-28,50,linear,,0,reset,1,10,-0.05926013092181086,-0.3625473613045214
PZU,2017-12-28,50,linear,,0,reset,10,10,-0.017711409308780554,0.29299992478071785
PZU,2017-12-28,50,linear,,0,retain,1,10,-0.05926013092181086,-0.3625473613045214
PZU,2017-12-28,50,linear,,0,retain,10,10,-0.017711409308780554,0.29299992478071785
PZU,2017-12-28,50,linear,,1,reset,1,10,-0.058112667556776104,-0.38607373662914385
PZU,2017-12-28,50,linear,,1,reset,10,10,-0.009984215087487619,0.24831175500976924
PZU,2017-12-28,50,linear,,1,retain,1,10,-0.058112667556776104,-0.38607373662914385
PZU,2017-12-28,50,linear,,1,retain,10,10,-0.009984215087487619,0.24831175500976924
PZU,2017-12-28,50,linear,,5,reset,1,10,-0.04980150112307537,-0.38553212476812193
PZU,2017-12-28,50,linear,,5,reset,10,10,0.003556230423294976,0.15634446530893847
PZU,2017-12-28,50,linear,,5,retain,1,10,-0.04980150112307537,-0.38553212476812193
PZU,2017-12-28,50,linear,,5,retain,10,10,0.003556230423294976,0.15634446530893847
PZU,2017-12-28,50,xgboost,,0,reset,1,10,-0.06616191419837356,-0.4265386838277951
PZU,2017-12-28,50,xgboost,,0,reset,10,10,-0.0371822280808648,0.11042128273712637
PZU,2017-12-28,50,xgboost,,0,retain,1,10,-0.06616191419837356,-0.4265386838277951
PZU,2017-12-28,50,xgboost,,0,retain,10,10,-0.0371822280808648,0.11042128273712637
PZU,2017-12-28,50,xgboost,,1,reset,1,10,-0.06512449143033043,-0.4443122749040126
PZU,2017-12-28,50,xgboost,,1,reset,10,10,-0.03266238590445919,0.14386555648880736
PZU,2017-12-28,50,xgboost,,1,retain,1,10,-0.06512449143033043,-0.4443122749040126
PZU,2017-12-28,50,xgboost,,1,retain,10,10,-0.03266238590445919,0.14386555648880736
PZU,2017-12-28,50,xgboost,,5,reset,1,10,-0.05576982454735145,-0.4755468210467698
PZU,2017-12-28,50,xgboost,,5,reset,10,10,-0.01603911529980638,0.09369867395756167
PZU,2017-12-28,50,xgboost,,5,retain,1,10,-0.05576982454735145,-0.4755468210467698
PZU,2017-12-28,50,xgboost,,5,retain,10,10,-0.01603911529980638,0.09369867395756167
PZU,2017-12-29,10,linear,,0,reset,1,10,-0.0035370969755800395,3.0004863792735774
PZU,2017-12-29,10,linear,,0,reset,10,10,-0.0037646287284904528,0.1467650967994324
PZU,2017-12-29,10,linear,,0,retain,1,10,-0.0035370969755800395,3.0004863792735774
PZU,2017-12-29,10,linear,,0,retain,10,10,-0.0037646287284904528,0.1467650967994324
PZU,2017-12-29,10,linear,,1,reset,1,10,-0.004220001596567975,3.2202780544967617
PZU,2017-12-29,10,linear,,1,reset,10,10,-0.004447533349478388,0.4983924520309342
PZU,2017-12-29,10,linear,,1,retain,1,10,-0.004220001596567975,3.2202780544967617
PZU,2017-12-29,10,linear,,1,retain,10,10,-0.004447533349478388,0.4983924520309342
PZU,2017-12-29,10,linear,,5,reset,1,10,-0.004169596634868459,0.8240347890505876
PZU,2017-12-29,10,linear,,5,reset,10,10,-0.003166570938718862,0.3964695365150957
PZU,2017-12-29,10,linear,,5,retain,1,10,-0.004169596634868459,0.8240347890505876
PZU,2017-12-29,10,linear,,5,retain,10,10,-0.003166570938718862,0.3964695365150957
PZU,2017-12-29,10,xgboost,,0,reset,1,10,-0.003372953282579527,4.272383126040667
PZU,2017-12-29,10,xgboost,,0,reset,10,10,-0.0024863672241711467,1.0980602819294298
PZU,2017-12-29,10,xgboost,,0,retain,1,10,-0.003372953282579527,4.272383126040667
PZU,2017-12-29,10,xgboost,,0,retain,10,10,-0.0024863672241711467,1.0980602819294298
PZU,2017-12-29,10,xgboost,,1,reset,1,10,-0.0041657693628537554,3.6288357221924765
PZU,2017-12-29,10,xgboost,,1,reset,10,10,-0.002636010306626372,1.148822199406545
PZU,2017-12-29,10,xgboost,,1,retain,1,10,-0.0041657693628537554,3.6288357221924765
PZU,2017-12-29,10,xgboost,,1,retain,10,10,-0.002636010306626372,1.148822199406545
PZU,2017-12-29,10,xgboost,,5,reset,1,10,-0.004256835181012263,2.501460518856371
PZU,2017-12-29,10,xgboost,,5,reset,10,10,-0.0011303112642831051,1.1370876145125672
PZU,2017-12-29,10,xgboost,,5,retain,1,10,-0.004256835181012263,2.501460518856371
PZU,2017-12-29,10,xgboost,,5,retain,10,10,-0.0011303112642831051,1.1370876145125672
PZU,2017-12-29,20,linear,,0,reset,1,10,-0.018894245640942386,0.8156078798092573
PZU,2017-12-29,20,linear,,0,reset,10,10,-0.012050792001884213,-0.20853381405450172
PZU,2017-12-29,20,linear,,0,retain,1,10,-0.018894245640942386,0.8156078798092573
PZU,2017-12-29,20,linear,,0,retain,10,10,-0.012050792001884213,-0.20853381405450172
PZU,2017-12-29,20,linear,,1,reset,1,10,-0.019850804712345342,1.1557558649458557
PZU,2017-12-29,20,linear,,1,reset,10,10,-0.011373225698166234,-0.0959460943770532
PZU,2017-12-29,20,linear,,1,retain,1,10,-0.019850804712345342,1.1557558649458557
PZU,2017-12-29,20,linear,,1,retain,10,10,-0.011373225698166234,-0.0959460943770532
PZU,2017-12-29,20,linear,,5,reset,1,10,-0.019594951652011184,0.5256508217126509
PZU,2017-12-29,20,linear,,5,reset,10,10,-0.00789572315329599,-0.12172720846609664
PZU,2017-12-29,20,linear,,5,retain,1,10,-0.019594951652011184,0.5256508217126509
PZU,2017-12-29,20,linear,,5,retain,10,10,-0.00789572315329599,-0.12172720846609664
PZU,2017-12-29,20,xgboost,7.0,0,reset,1,10,0.008412040005586034,0.4849376807926478
PZU,2017-12-29,20,xgboost,7.0,0,reset,10,10,0.01608892147661884,1.251689714663153
PZU,2017-12-29,20,xgboost,7.0,0,retain,1,10,0.008412040005586034,0.4849376807926478
PZU,2017-12-29,20,xgboost,7.0,0,retain,10,10,0.01608892147661884,1.251689714663153
PZU,2017-12-29,20,xgboost,7.0,1,reset,1,10,0.008962692935971735,0.5964423161333365
PZU,2017-12-29,20,xgboost,7.0,1,reset,10,10,0.01577571815268526,1.307973288864772
PZU,2017-12-29,20,xgboost,7.0,1,retain,1,10,0.008962692935971735,0.5964423161333365
PZU,2017-12-29,20,xgboost,7.0,1,retain,10,10,0.01577571815268526,1.307973288864772
PZU,2017-12-29,20,xgboost,7.0,5,reset,1,10,0.010948349727571405,0.8102711073914999
PZU,2017-12-29,20,xgboost,7.0,5,reset,10,10,0.018336152099800697,1.3989308923995845
PZU,2017-12-29,20,xgboost,7.0,5,retain,1,10,0.010948349727571405,0.8102711073914999
PZU,2017-12-29,20,xgboost,7.0,5,retain,10,10,0.018336152099800697,1.3989308923995845
PZU,2017-12-29,20,xgboost,,0,reset,1,10,-0.023916466944831134,2.3071345914147336
PZU,2017-12-29,20,xgboost,,0,reset,10,10,-0.012826938803623324,0.2117921206758484
PZU,2017-12-29,20,xgboost,,0,retain,1,10,-0.023916466944831134,2.3071345914147336
PZU,2017-12-29,20,xgboost,,0,retain,10,10,-0.012826938803623324,0.2117921206758484
PZU,2017-12-29,20,xgboost,,1,reset,1,10,-0.024896513444994252,2.100491024164868
PZU,2017-12-29,20,xgboost,,1,reset,10,10,-0.013434300762717701,0.3267312239608342
PZU,2017-12-29,20,xgboost,,1,retain,1,10,-0.024896513444994252,2.100491024164868
PZU,2017-12-29,20,xgboost,,1,retain,10,10,-0.013434300762717701,0.3267312239608342
PZU,2017-12-29,20,xgboost,,5,reset,1,10,-0.022842017995898835,1.802596023567798
PZU,2017-12-29,20,xgboost,,5,reset,10,10,-0.011600809703267233,0.4509224539902549
PZU,2017-12-29,20,xgboost,,5,retain,1,10,-0.022842017995898835,1.802596023567798
PZU,2017-12-29,20,xgboost,,5,retain,10,10,-0.011600809703267233,0.4509224539902549
PZU,2017-12-29,50,linear,,0,reset,1,10,-0.015170675695097613,1.0544256146997246
PZU,2017-12-29,50,linear,,0,reset,10,10,-0.030863458205605224,-0.021021398592154683
PZU,2017-12-29,50,linear,,0,retain,1,10,-0.015170675695097613,1.0544256146997246
PZU,2017-12-29,50,linear,,0,retain,10,10,-0.030863458205605224,-0.021021398592154683
PZU,2017-12-29,50,linear,,1,reset,1,10,-0.011615076909316666,1.0526745045121446
PZU,2017-12-29,50,linear,,1,reset,10,10,-0.030143055293835444,0.03814345124057961
PZU,2017-12-29,50,linear,,1,retain,1,10,-0.011615076909316666,1.0526745045121446
PZU,2017-12-29,50,linear,,1,retain,10,10,-0.030143055293835444,0.03814345124057961
PZU,2017-12-29,50,linear,,5,reset,1,10,0.002778574448957849,1.1165931081513745
PZU,2017-12-29,50,linear,,5,reset,10,10,-0.015640426279237965,0.25899729504297253
PZU,2017-12-29,50,linear,,5,retain,1,10,0.002778574448957849,1.1165931081513745
PZU,2017-12-29,50,linear,,5,retain,10,10,-0.015640426279237965,0.25899729504297253
PZU,2017-12-29,50,xgboost,,0,reset,1,10,-0.015250609131557388,1.1483787183293437
PZU,2017-12-29,50,xgboost,,0,reset,10,10,-0.03311696725017764,-0.11322962658454971
PZU,2017-12-29,50,xgboost,,0,retain,1,10,-0.015250609131557388,1.1483787183293437
PZU,2017-12-29,50,xgboost,,0,retain,10,10,-0.03311696725017764,-0.11322962658454971
PZU,2017-12-29,50,xgboost,,1,reset,1,10,-0.01399690932120276,1.1112731160998863
PZU,2017-12-29,50,xgboost,,1,reset,10,10,-0.03467716134228285,-0.08313349510596879
PZU,2017-12-29,50,xgboost,,1,retain,1,10,-0.01399690932120276,1.1112731160998863
PZU,2017-12-29,50,xgboost,,1,retain,10,10,-0.03467716134228285,-0.08313349510596879
PZU,2017-12-29,50,xgboost,,5,reset,1,10,-0.0008218409540948074,1.1228156037335764
PZU,2017-12-29,50,xgboost,,5,reset,10,10,-0.030802727447183112,0.14537005293691174
PZU,2017-12-29,50,xgboost,,5,retain,1,10,-0.0008218409540948074,1.1228156037335764
PZU,2017-12-29,50,xgboost,,5,retain,10,10,-0.030802727447183112,0.14537005293691174
PZU,all,10,linear,,0,reset,1,10,-0.003600677399434401,1.3622357065898885
PZU,all,10,linear,,0,reset,10,10,-0.0016521193324040033,-0.33249488190800347
PZU,all,10,linear,,0,retain,1,10,-0.003600677399434401,1.3622357065898885
PZU,all,10,linear,,0,retain,10,10,-0.0016521193324040033,-0.33249488190800347
PZU,all,10,linear,,1,reset,1,10,-0.003990155096568087,0.8944882709678815
PZU,all,10,linear,,1,reset,10,10,-0.00204159702953769,-0.12892031982111335
PZU,all,10,linear,,1,retain,1,10,-0.003990155096568087,0.8944882709678815
PZU,all,10,linear,,1,retain,10,10,-0.00204159702953769,-0.12892031982111335
PZU,all,10,linear,,5,reset,1,10,-0.003436965902658163,-0.13792804354072244
PZU,all,10,linear,,5,reset,10,10,-0.002202879126872245,-0.39293248243550194
PZU,all,10,linear,,5,retain,1,10,-0.003436965902658163,-0.13792804354072244
PZU,all,10,linear,,5,retain,10,10,-0.002202879126872245,-0.39293248243550194
PZU,all,10,xgboost,,0,reset,1,10,-0.0030862549434302394,1.596346946608604
PZU,all,10,xgboost,,0,reset,10,10,-0.001521205435947236,0.4749503166021613
PZU,all,10,xgboost,,0,retain,1,10,-0.0030862549434302394,1.596346946608604
PZU,all,10,xgboost,,0,retain,10,10,-0.001521205435947236,0.4749503166021613
PZU,all,10,xgboost,,1,reset,1,10,-0.003054238292054535,1.056855711107909
PZU,all,10,xgboost,,1,reset,10,10,-0.001293003884156727,0.4636565874775739
PZU,all,10,xgboost,,1,retain,1,10,-0.003054238292054535,1.056855711107909
PZU,all,10,xgboost,,1,retain,10,10,-0.001293003884156727,0.4636565874775739
PZU,all,10,xgboost,,5,reset,1,10,-0.0028606823916375,0.4652717542632902
PZU,all,10,xgboost,,5,reset,10,10,-0.0007058125555285252,0.6841343396424243
PZU,all,10,xgboost,,5,retain,1,10,-0.0028606823916375,0.4652717542632902
PZU,all,10,xgboost,,5,retain,10,10,-0.0007058125555285252,0.6841343396424243
PZU,all,20,linear,,0,reset,1,10,-0.014881492407037055,-0.03487016237045454
PZU,all,20,linear,,0,reset,10,10,-0.0066183752690582714,-0.02392758915797466
PZU,all,20,linear,,0,retain,1,10,-0.014881492407037055,-0.03487016237045454
PZU,all,20,linear,,0,retain,10,10,-0.0066183752690582714,-0.02392758915797466
PZU,all,20,linear,,1,reset,1,10,-0.015176854494524697,-0.14619441083928547
PZU,all,20,linear,,1,reset,10,10,-0.0065855336072735485,0.020628965094293628
PZU,all,20,linear,,1,retain,1,10,-0.015176854494524697,-0.14619441083928547
PZU,all,20,linear,,1,retain,10,10,-0.0065855336072735485,0.020628965094293628
PZU,all,20,linear,,5,reset,1,10,-0.011835493786801338,-0.333075519817653
PZU,all,20,linear,,5,reset,10,10,-0.0029141910829088916,-0.06997660365510655
PZU,all,20,linear,,5,retain,1,10,-0.011835493786801338,-0.333075519817653
PZU,all,20,linear,,5,retain,10,10,-0.0029141910829088916,-0.06997660365510655
PZU,all,20,xgboost,7.0,0,reset,1,10,-0.02090933348269911,-0.46104849118999147
PZU,all,20,xgboost,7.0,0,reset,10,10,0.008847842650930464,0.2241298728999123
PZU,all,20,xgboost,7.0,0,retain,1,10,-0.02090933348269911,-0.46104849118999147
PZU,all,20,xgboost,7.0,0,retain,10,10,0.008847842650930464,0.2241298728999123
PZU,all,20,xgboost,7.0,1,reset,1,10,-0.020942262108078053,-0.3757705662931661
PZU,all,20,xgboost,7.0,1,reset,10,10,0.00606240570514139,0.19826391666632603
PZU,all,20,xgboost,7.0,1,retain,1,10,-0.020942262108078053,-0.3757705662931661
PZU,all,20,xgboost,7.0,1,retain,10,10,0.00606240570514139,0.19826391666632603
PZU,all,20,xgboost,7.0,5,reset,1,10,-0.02041792980403989,-0.0678419595262792
PZU,all,20,xgboost,7.0,5,reset,10,10,0.005996995172686322,0.2678205931505591
PZU,all,20,xgboost,7.0,5,retain,1,10,-0.02041792980403989,-0.0678419595262792
PZU,all,20,xgboost,7.0,5,retain,10,10,0.005996995172686322,0.2678205931505591
PZU,all,20,xgboost,,0,reset,1,10,-0.017045556887899563,0.15673161355756393
PZU,all,20,xgboost,,0,reset,10,10,-0.00877147984465574,0.25061434381475284
PZU,all,20,xgboost,,0,retain,1,10,-0.017045556887899563,0.15673161355756393
PZU,all,20,xgboost,,0,retain,10,10,-0.00877147984465574,0.25061434381475284
PZU,all,20,xgboost,,1,reset,1,10,-0.01717582488473246,0.03096903190105993
PZU,all,20,xgboost,,1,reset,10,10,-0.007916263115884156,0.303674217159708
PZU,all,20,xgboost,,1,retain,1,10,-0.01717582488473246,0.03096903190105993
PZU,all,20,xgboost,,1,retain,10,10,-0.007916263115884156,0.303674217159708
PZU,all,20,xgboost,,5,reset,1,10,-0.012855339094036442,-0.1170346860778807
PZU,all,20,xgboost,,5,reset,10,10,-0.0027340787607918783,0.3733062162898581
PZU,all,20,xgboost,,5,retain,1,10,-0.012855339094036442,-0.1170346860778807
PZU,all,20,xgboost,,5,retain,10,10,-0.0027340787607918783,0.3733062162898581
PZU,all,50,linear,,0,reset,1,10,-0.03871570308004833,-0.10308089298931761
PZU,all,50,linear,,0,reset,10,10,-0.034119593496675496,-0.024729679711347707
PZU,all,50,linear,,0,retain,1,10,-0.03871570308004833,-0.10308089298931761
PZU,all,50,linear,,0,retain,10,10,-0.034119593496675496,-0.024729679711347707
PZU,all,50,linear,,1,reset,1,10,-0.037610438265732515,-0.0930835857625657
PZU,all,50,linear,,1,reset,10,10,-0.0311361804160792,0.0009887546255645252
PZU,all,50,linear,,1,retain,1,10,-0.037610438265732515,-0.0930835857625657
PZU,all,50,linear,,1,retain,10,10,-0.0311361804160792,0.0009887546255645252
PZU,all,50,linear,,5,reset,1,10,-0.025418395971621738,-0.0930166294349723
PZU,all,50,linear,,5,reset,10,10,-0.016657415652147234,0.08291319440682804
PZU,all,50,linear,,5,retain,1,10,-0.025418395971621738,-0.0930166294349723
PZU,all,50,linear,,5,retain,10,10,-0.016657415652147234,0.08291319440682804
PZU,all,50,xgboost,,0,reset,1,10,-0.04768588095024183,0.1479525591220891
PZU,all,50,xgboost,,0,reset,10,10,-0.042910535236866346,0.21828922864828332
PZU,all,50,xgboost,,0,retain,1,10,-0.04768588095024183,0.1479525591220891
PZU,all,50,xgboost,,0,retain,10,10,-0.042910535236866346,0.21828922864828332
PZU,all,50,xgboost,,1,reset,1,10,-0.04641290758336737,0.14580822998422688
PZU,all,50,xgboost,,1,reset,10,10,-0.04029605518615406,0.2497216343418272
PZU,all,50,xgboost,,1,retain,1,10,-0.04641290758336737,0.14580822998422688
PZU,all,50,xgboost,,1,retain,10,10,-0.04029605518615406,0.2497216343418272
PZU,all,50,xgboost,,5,reset,1,10,-0.03368134580638027,0.1011279773195386
PZU,all,50,xgboost,,5,reset,10,10,-0.024879162359487034,0.3200963210905604
PZU,all,50,xgboost,,5,retain,1,10,-0.03368134580638027,0.1011279773195386
PZU,all,50,xgboost,,5,retain,10,10,-0.024879162359487034,0.3200963210905604
