kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,day,ic,label_mean_bps,label_std_bps,prediction_mean_bps,prediction_std_bps,rows,undefined_reason
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-11,0.22685091637824373,-0.02331253076683666,1.9886342393811665,-0.030541096359691083,0.4676030461052717,53837,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-12,0.2634908661564169,-0.0015825315526430822,2.165301901077112,0.05685687189863568,0.4516863977704818,63048,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-13,0.258779712350202,-0.05276553013440213,2.1179770564591447,0.054182759243350906,0.4297088348772318,66680,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-18,0.2639434999751347,-0.034162367475354435,1.9595696600814243,0.09253938179988375,0.4328753834825425,63913,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-19,0.3199760258809511,0.028641190255210787,2.04795258015145,0.13060520016765312,0.4207872354138209,78631,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-20,0.2794562028913935,0.010583743714070231,1.9655100119787987,0.08265371623213569,0.41848713626154377,88803,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-21,0.2637803648710606,-0.02673004581594423,1.9708034439299646,0.12045790550955018,0.40244624975322096,56945,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-24,0.2170168612387283,-0.03252092153453433,1.9720385927970694,0.013429311792223965,0.4165966559422815,32458,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-25,0.25683183241226604,0.02909118456997604,2.203938280445435,0.012996623550598762,0.4278693223532069,59163,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-26,0.27177709302481207,0.03789795086546554,1.9988050511061304,0.2018940486241191,0.46391889783156187,72545,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-27,0.2552413424153166,-0.014325667700593696,2.238854735757244,0.060632584695451394,0.44440093624333243,64882,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-28,0.23444011473791462,-0.006183351676594471,2.7938547955346418,-0.08067322312495286,0.4042897196443909,49501,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-03,0.32034390102900356,0.026841229847069947,1.908662873843642,0.002164769003106194,0.4264610119710925,37220,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-04,0.2837921543137489,0.04680217102953065,2.1599176709017525,0.01685917722268426,0.4466141320258349,64651,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-05,0.2619639345713284,0.13038732388972535,2.1902561018309856,-0.03027631218902206,0.4503091897699387,77400,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-06,0.2737038970098459,0.05020993186622373,1.786258624895302,-0.0029125031257107533,0.4540280059906665,57655,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-07,0.31095037453251195,0.009527275191101596,1.6513299098991694,0.10921102975016447,0.4527084196009541,58477,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-10,0.23744245343011686,-0.02702599684796819,2.2198197503407204,-0.11306801041379595,0.48142459720399094,53167,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-11,0.2263531100514664,-0.02331253076683666,1.9886342393811665,-0.04688693463903294,0.4701933699356507,53837,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-12,0.259054816333755,-0.0015825315526430822,2.165301901077112,0.08657063161607963,0.47118206719188066,63048,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-13,0.2504451814862773,-0.05276553013440213,2.1179770564591447,0.12044720782213074,0.4489174736574689,66680,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-18,0.24473701142271168,-0.034162367475354435,1.9595696600814243,0.12631400595756517,0.4363458658975819,63913,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-19,0.30550492179086164,0.028641190255210787,2.04795258015145,0.16307542261377508,0.4338298037840992,78631,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-20,0.26567908869810825,0.010583743714070231,1.9655100119787987,0.12808505577341242,0.42958344126888165,88803,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-21,0.2521654480306035,-0.02673004581594423,1.9708034439299646,0.18887458292288048,0.4215317135136546,56945,
ablation,monthly,KGHM,2017-04,xgboost,F1,none,,20,a734efed403d5302ca6e1041d4114d4a120f3b44146185c3f09c14f6e84ad7db,2017-04-24,0.2152369604572987,-0.03252092153453433,1.9720385927970694,0.05436403031539675,0.43119759233858107,32458,
