breakeven_shortfall_bps,cohort,common_rows,control_seed,coverage,crossed_bps,entry_half_spread_bps,exit_half_spread_bps,gross_midpoint_bps,horizon,latency,max_identity_error_bps,model,period,prediction_rows,selected_rows,symbol,undefined_reason,unit
5.918306225021612,monthly,579266,,0.12818463365707636,-5.918306225021612,3.2920817878434803,3.8821741763085815,1.255949739130436,20,0,2.171596236166806e-12,xgboost,2017-04,579356,74253,PEKAO,,bp
6.305924749802226,monthly,579266,,0.12818463365707636,-6.305924749802226,3.459912697714128,3.9153613508570024,1.069349298768892,20,1,2.171596236166806e-12,xgboost,2017-04,579356,74253,PEKAO,,bp
6.821687802488599,monthly,579266,,0.12818463365707636,-6.821687802488599,3.6300943233794003,3.9561778061161474,0.7645843270069405,20,5,2.171596236166806e-12,xgboost,2017-04,579356,74253,PEKAO,,bp
7.185345024037769,monthly,578726,,0.36182580357543986,-7.185345024037769,4.062474973685459,4.449863947218063,1.3269938968657602,50,0,2.1724844145865063e-12,linear,2017-04,578816,209398,PEKAO,,bp
7.369388988613643,monthly,578726,,0.36182580357543986,-7.369388988613643,4.135805861100943,4.45339298706309,1.2198098595503957,50,1,2.1724844145865063e-12,linear,2017-04,578816,209398,PEKAO,,bp
7.692682036917571,monthly,578726,,0.36182580357543986,-7.692682036917571,4.21342518340409,4.460756528625937,0.981499675112464,50,5,2.1724844145865063e-12,linear,2017-04,578816,209398,PEKAO,,bp
7.724480598975509,monthly,578726,,0.3490822945573553,-7.724480598975509,4.482958307853838,4.607234137907509,1.365711846785836,50,0,2.1724844145865063e-12,xgboost,2017-04,578816,202023,PEKAO,,bp
7.88980060713021,monthly,578726,,0.3490822945573553,-7.88980060713021,4.531710178530679,4.613396715029664,1.255306286430126,50,1,2.1724844145865063e-12,xgboost,2017-04,578816,202023,PEKAO,,bp
8.170878989642818,monthly,578726,,0.3490822945573553,-8.170878989642818,4.567263045829611,4.6144905525352,1.0108746087219913,50,5,2.171596236166806e-12,xgboost,2017-04,578816,202023,PEKAO,,bp
6.870304492949648,monthly,657583,,0.00025700177772235595,-6.870304492949648,3.713780205359286,4.004260584194087,0.8477362966036385,10,0,2.220446049250313e-12,linear,2017-06,657688,169,PEKAO,,bp
7.608720200472358,monthly,657583,,0.00025700177772235595,-7.608720200472358,4.089140059080451,4.100525813653801,0.58094567226196,10,1,2.220446049250313e-12,linear,2017-06,657688,169,PEKAO,,bp
8.29958962611771,monthly,657583,,0.00025700177772235595,-8.29958962611771,4.030783800476475,4.1769731010821465,-0.09183272455910213,10,5,2.220446049250313e-12,linear,2017-06,657688,169,PEKAO,,bp
4.688964677816175,monthly,657583,,0.046769761383734065,-4.688964677816175,2.666284547921302,3.2480427227023827,1.2253625928075018,10,0,2.220446049250313e-12,xgboost,2017-06,657688,30755,PEKAO,,bp
5.462732828581702,monthly,657583,,0.046769761383734065,-5.462732828581702,3.035565908535725,3.2628343963482638,0.8356674763022858,10,1,2.220446049250313e-12,xgboost,2017-06,657688,30755,PEKAO,,bp
6.00673073996853,monthly,657583,,0.046769761383734065,-6.00673073996853,3.1734052161120703,3.303531130203707,0.47020560634725006,10,5,2.220446049250313e-12,xgboost,2017-06,657688,30755,PEKAO,,bp
,monthly,657583,7.0,0.0,,,,,10,0,2.220446049250313e-12,xgboost,2017-06,657688,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657583,7.0,0.0,,,,,10,1,2.220446049250313e-12,xgboost,2017-06,657688,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657583,7.0,0.0,,,,,10,5,2.220446049250313e-12,xgboost,2017-06,657688,0,PEKAO,no_threshold_selected_rows,bp
4.482687193971548,monthly,657373,,0.11302867626142236,-4.482687193971548,2.4629130844839904,3.2499870470822927,1.230212937594746,20,0,2.220446049250313e-12,linear,2017-06,657478,74302,PEKAO,,bp
4.9268418063260135,monthly,657373,,0.11302867626142236,-4.9268418063260135,2.6930927955016,3.270198402023127,1.0364493911987211,20,1,2.220446049250313e-12,linear,2017-06,657478,74302,PEKAO,,bp
5.5260578062511305,monthly,657373,,0.11302867626142236,-5.5260578062511305,2.9158748995476054,3.333069340511772,0.7228864338082533,20,5,2.220446049250313e-12,linear,2017-06,657478,74302,PEKAO,,bp
5.291241004498025,monthly,657373,,0.14984643421619082,-5.291241004498025,2.998961459695236,3.5301635582883977,1.2378840134856044,20,0,2.220446049250313e-12,xgboost,2017-06,657478,98505,PEKAO,,bp
