adverse_before_fill,control_seed,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions,cohort,passive_price_markout_1_bps,passive_price_markout_5_bps,passive_price_markout_10_bps,passive_price_markout_remaining_bps,day,excluded_invalid_placement
0.1325548482,,1013935,0.0870262887,0.1104587572,111998,50,retain,1,-0.2362347744,-0.7102972102,111994,111998,-0.5128599937,111994,-0.8370338637,109277,29.6008768014,815.1566895314,30.0,618.0,xgboost,2017-06,0.774155148,1013935,180.0,1566.0,0.0062637151,5.9768572334,5.0284244913,111994,111998,5.4233315277,111994,4.7374615388,109277,KGHM,0.8895412428,0,monthly,2.9884286167,2.71166576385,2.51421224565,2.3687307694,,
0.1423868394,,1013935,0.0932268834,0.118978041,120636,50,retain,5,-0.2178391427,-0.6842105376,120628,120636,-0.4930124984,120628,-0.7656710244,106738,28.7424234888,800.5732103143,29.0,605.0,linear,2017-06,0.7579548985,1013935,150.0,1559.0,0.0064313787,5.609333784,4.6760622252,120628,120636,5.0584692062,120628,4.3081270322,106738,KGHM,0.881021959,0,monthly,2.804666892,2.5292346031,2.3380311126,2.1540635161,,
0.1748691977,7.0,1013935,0.1278760473,0.1616543467,163907,50,retain,5,-0.2043895474,-0.5414507261,163901,163907,-0.3911541859,163906,-0.6322749909,146093,28.1017650253,557.5995364594,28.0,371.0,xgboost,2017-06,0.6879050432,1013935,84.0,1219.0,0.0093497118,6.251133316,5.5766209222,163901,163907,5.8774757094,163906,5.2223333982,146093,KGHM,0.8383456533,0,monthly,3.125566658,2.9387378547,2.7883104611,2.6111666991,,
0.1421984644,,1013935,0.094751636,0.1207996568,122483,50,retain,5,-0.2279305466,-0.6788837265,122475,122483,-0.4900145668,122475,-0.7560418932,108207,28.9176538785,787.1418868073,29.0,593.0,xgboost,2017-06,0.7564705824,1013935,150.0,1540.0,0.0065793172,5.8518190691,4.9493866928,122475,122483,5.3271552614,122475,4.5959774709,108207,KGHM,0.8792003432,0,monthly,2.92590953455,2.6635776307,2.4746933464,2.29798873545,,
0.0320238477,,1014775,0.0066310266,0.0081121431,8232,10,reset,0,0.1186842749,0.0898572339,8232,8232,0.1999613256,8232,0.2464340006,8232,7.320335277,844.8412859994,7.0,647.0,linear,2017-06,0.9610465374,1014775,200.0,1597.0,0.0002985884,4.4771862947,4.4195173258,8232,8232,4.6397095741,8232,4.7327109874,8232,KGHM,0.9918878569,0,monthly,2.23859314735,2.31985478705,2.2097586629,2.3663554937,,
0.0500682417,7.0,1014775,0.0149629228,0.0178482915,18112,10,reset,0,0.0478017537,-0.1137847571,18106,18112,0.0755535615,18112,0.0879840834,18112,7.1303003534,558.6343504718,7.0,367.0,xgboost,2017-06,0.9343164741,1014775,83.0,1214.0,0.0006523614,5.1815294417,4.8585295679,18106,18112,5.2370354495,18112,5.2619252178,18112,KGHM,0.9821517085,0,monthly,2.59076472085,2.61851772475,2.42926478395,2.6309626089,,
0.0313537484,,1014775,0.0062664137,0.0076115395,7724,10,reset,0,0.1038138734,0.0872460771,7723,7724,0.1957725533,7724,0.2373686886,7724,7.3865872605,837.0549136508,8.0,640.0,xgboost,2017-06,0.9620861767,1014775,199.0,1584.0,0.0002936612,4.5070766344,4.473869134,7723,7724,4.6909565602,7724,4.7741986709,7724,KGHM,0.9923884605,0,monthly,2.2535383172,2.3454782801,2.236934567,2.38709933545,,
0.0338390284,,1014775,0.00745584,0.0090502821,9184,10,reset,1,0.178279342,0.0518757931,9184,9184,0.1832481334,9184,0.2451812478,7585,7.21853223,830.6728259959,7.0,633.0,linear,2017-06,0.9583750092,1014775,188.0,1580.0,0.0003301224,4.6358706152,4.3830505689,9184,9184,4.6457705886,9184,4.7020884179,7585,KGHM,0.9909497179,0,monthly,2.3179353076,2.3228852943,2.19152528445,2.35104420895,,
0.0499588579,7.0,1014775,0.0149264615,0.0178078884,18071,10,reset,1,0.0488466332,-0.1288139185,18066,18071,0.0633096307,18071,0.0724777229,15036,7.1387859001,558.894804267,7.0,367.0,xgboost,2017-06,0.9344564066,1014775,83.0,1214.0,0.000658274,5.1170043874,4.7618212575,18066,18071,5.1459325418,18071,5.1221759743,15036,KGHM,0.9821921116,0,monthly,2.5585021937,2.5729662709,2.38091062875,2.56108798715,,
0.0333768569,,1014775,0.0071602079,0.0086689168,8797,10,reset,1,0.1585027085,0.0581015515,8796,8797,0.1921016473,8797,0.241976584,7256,7.23905877,824.2413283733,7.0,626.0,xgboost,2017-06,0.959135769,1014775,185.0,1573.0,0.0003271661,4.7069892192,4.5061514534,8796,8797,4.7741518161,8797,4.8136210818,7256,KGHM,0.9913310832,0,monthly,2.3534946096,2.38707590805,2.2530757267,2.4068105409,,
0.0393703038,,1014775,0.0094316474,0.0115680816,11739,10,reset,5,0.1212164342,0.0038238852,11739,11739,0.1473375486,11739,0.2082159189,2972,7.1903058182,800.5838042916,7.0,605.0,linear,2017-06,0.9507812077,1014775,150.0,1559.0,0.0004168412,4.3017433584,4.066937766,11739,11739,4.3539203217,11739,4.1883465672,2972,KGHM,0.9884319184,0,monthly,2.1508716792,2.17696016085,2.033468883,2.0941732836,,
0.0501648149,7.0,1014775,0.0148712769,0.0177359513,17998,10,reset,5,0.0272910272,-0.1419440301,17997,17998,0.026936729,17998,0.1083107515,4865,7.1282920324,557.7530871375,7.0,365.0,xgboost,2017-06,0.9343164741,1014775,82.0,1214.0,0.0006474342,5.0568241877,4.7183981404,17997,17998,5.0561264303,17998,5.4667257297,4865,KGHM,0.9822640487,0,monthly,2.52841209385,2.52806321515,2.3591990702,2.73336286485,,
0.0391929245,,1014775,0.0091616368,0.0112320465,11398,10,reset,5,0.112964356,0.0010277798,11397,11398,0.1576793076,11398,0.2092926348,2873,7.2008247061,794.9945672686,7.0,600.0,xgboost,2017-06,0.9512216994,1014775,150.0,1549.0,0.0004237393,4.394494476,4.1705854347,11397,11398,4.4838863078,11398,4.3275928162,2873,KGHM,0.9887679535,0,monthly,2.197247238,2.2419431539,2.08529271735,2.1637964081,,
0.0595368458,,1014565,0.0221947337,0.0275871925,27989,20,reset,0,-0.0810628666,-0.3689733122,27989,27989,-0.2246664437,27989,-0.1326627657,27989,13.3189824574,845.1629180979,14.0,647.0,linear,2017-06,0.9170117242,1014565,200.0,1597.0,0.0012566962,4.7910492989,4.2151883518,27989,27989,4.5038215427,27989,4.6878394461,27989,KGHM,0.9724128075,0,monthly,2.39552464945,2.25191077135,2.1075941759,2.34391972305,,
0.0901095543,7.0,1014565,0.0433565124,0.0532760346,54052,20,reset,0,-0.1248211711,-0.374153603,54052,54052,-0.20831221,54052,-0.2364129724,54052,12.7193443351,554.5319609882,13.0,365.0,xgboost,2017-06,0.8642156984,1014565,80.0,1220.0,0.0023182349,5.1249946117,4.6262722905,54052,54052,4.957984907,54052,4.9017931823,54052,KGHM,0.9467239654,0,monthly,2.56249730585,2.4789924535,2.31313614525,2.45089659115,,
0.0588350672,,1014565,0.0221868486,0.0274018915,27801,20,reset,0,-0.1039494714,-0.3867028042,27801,27801,-0.2306625327,27801,-0.1505385212,27801,13.3841588432,835.1634040204,14.0,637.0,xgboost,2017-06,0.9177144885,1014565,197.0,1580.0,0.0012635957,4.9369760183,4.3714387099,27801,27801,4.6835333772,27801,4.8437928348,27801,KGHM,0.9725981085,0,monthly,2.46848800915,2.3417666886,2.18571935495,2.4218964174,,
0.0620265828,,1014565,0.023958051,0.029779265,30213,20,reset,1,-0.0604878447,-0.3604756852,30213,30213,-0.2146312844,30213,-0.1323327955,27874,13.1551980935,830.9905348598,14.0,634.0,linear,2017-06,0.9126847467,1014565,188.0,1581.0,0.0013306195,4.8048962426,4.2048777162,30213,30213,4.4965900774,30213,4.6023292479,27874,KGHM,0.970220735,0,monthly,2.4024481213,2.2482950387,2.1024388581,2.30116462395,,
0.0900888558,7.0,1014565,0.0429307141,0.0528847339,53655,20,reset,1,-0.1212888141,-0.3739212518,53655,53655,-0.2074549561,53655,-0.2253280519,49967,12.7463982853,554.5074726607,13.0,365.0,xgboost,2017-06,0.8646759941,1014565,80.0,1220.0,0.0023044359,5.1568225143,4.651500332,53655,53655,4.9844659239,53655,4.8879757222,49967,KGHM,0.9471152661,0,monthly,2.57841125715,2.49223296195,2.325750166,2.4439878611,,
0.0612863641,,1014565,0.0237165682,0.0293436103,29771,20,reset,1,-0.0871889607,-0.3835637274,29771,29771,-0.2264487506,29771,-0.1474422134,27440,13.2230022505,822.5235031762,14.0,624.0,xgboost,2017-06,0.9136556061,1014565,184.0,1570.0,0.0013414616,4.94928801,4.3565030964,29771,29771,4.6707514054,29771,4.7781764557,27440,KGHM,0.9706563897,0,monthly,2.474644005,2.3353757027,2.1782515482,2.38908822785,,
0.0694721383,,1014565,0.0280474883,0.0353865943,35902,20,reset,5,-0.0737525849,-0.356294933,35902,35902,-0.2038912088,35902,-0.0141753857,23151,12.913403153,800.746567248,13.0,605.0,linear,2017-06,0.9009467112,1014565,150.0,1559.0,0.0015336622,4.5672404982,4.0020959005,35902,35902,4.3069352246,35902,4.3684533232,23151,KGHM,0.9646134057,0,monthly,2.2836202491,2.1534676123,2.00104795025,2.1842266616,,
0.0890696998,7.0,1014565,0.0425561694,0.0522894048,53051,20,reset,5,-0.1204185917,-0.382056474,53048,53051,-0.2198503089,53050,-0.1178746128,34872,12.7497502403,554.6986945144,13.0,365.0,xgboost,2017-06,0.8661032068,1014565,80.0,1220.0,0.002270924,5.2148322958,4.6913765994,53048,53051,5.0157949246,53050,4.9103620821,34872,KGHM,0.9477105952,0,monthly,2.6074161479,2.5078974623,2.3456882997,2.45518104105,,
0.0691192777,,1014565,0.0278750006,0.0350810446,35592,20,reset,5,-0.0941564825,-0.3699226628,35592,35592,-0.2121626287,35592,-0.0219957201,22852,12.960103394,793.3795173301,13.0,600.0,xgboost,2017-06,0.9014464327,1014565,150.0,1547.0,0.001559289,4.7008751419,4.1492900269,35592,35592,4.4648456456,35592,4.5573382009,22852,KGHM,0.9649189554,0,monthly,2.35043757095,2.2324228228,2.07464501345,2.27866910045,,
0.1295812848,,1013935,0.0823415702,0.1046309675,106089,50,reset,0,-0.2359903323,-0.7314838215,106086,106089,-0.5319567059,106086,-0.8741689691,106089,29.7267200181,845.1560060556,30.0,647.0,linear,2017-06,0.7821162106,1013935,200.0,1598.0,0.0059609344,5.7051127828,4.7138919549,106086,106089,5.1129620307,106086,4.4287636525,106089,KGHM,0.8953690325,0,monthly,2.8525563914,2.55648101535,2.35694597745,2.21438182625,,
0.1750901192,7.0,1013935,0.1288889327,0.1629078787,165178,50,reset,0,-0.1990998431,-0.5308589518,165175,165178,-0.3799039574,165178,-0.6771631961,165178,28.0352952572,557.8265510117,28.0,373.0,xgboost,2017-06,0.6866751813,1013935,84.0,1217.0,0.0093457667,6.2235598467,5.5597786414,165175,165178,5.8618626117,165178,5.2672958632,165178,KGHM,0.8370921213,0,monthly,3.11177992335,2.93093130585,2.7798893207,2.6336479316,,
0.1296227076,,1013935,0.0846109465,0.1072573686,108752,50,reset,0,-0.2434355738,-0.7232499789,108749,108752,-0.5208259806,108749,-0.8571011005,108752,29.8651243196,827.2967576817,31.0,628.0,xgboost,2017-06,0.7796199954,1013935,191.0,1577.0,0.0061463506,5.9903664972,5.0304893001,108749,108752,5.4353693724,108749,4.7629946744,108752,KGHM,0.8927426314,0,monthly,2.9951832486,2.7176846862,2.51524465005,2.3814973372,,
0.132792536,,1013935,0.0853506388,0.1085187907,110031,50,reset,1,-0.2243922132,-0.713127426,110027,110031,-0.5169889931,110027,-0.8473643091,107407,29.3919713535,830.93226193,30.0,633.0,linear,2017-06,0.7757647186,1013935,188.0,1581.0,0.0060921065,5.6999815157,4.7222155361,110027,110031,5.114507763,110027,4.4148266776,107407,KGHM,0.8914812093,0,monthly,2.84999075785,2.5572538815,2.36110776805,2.2074133388,,
0.1749372494,7.0,1013935,0.1284036945,0.1623526163,164615,50,reset,1,-0.2004187121,-0.532363428,164612,164615,-0.3817770204,164615,-0.6706499309,161068,28.0686024967,557.8099671083,28.0,373.0,xgboost,2017-06,0.6873142756,1013935,84.0,1219.0,0.0093447805,6.2297935504,5.5656397784,164612,164615,5.8669881989,164615,5.2570940761,161068,KGHM,0.8376473837,0,monthly,3.1148967752,2.93349409945,2.7828198892,2.62854703805,,
0.1325548482,,1013935,0.0870262887,0.1104587572,111998,50,reset,1,-0.2362347744,-0.7102972102,111994,111998,-0.5128599937,111994,-0.8370338637,109277,29.6008768014,815.1566895314,30.0,618.0,xgboost,2017-06,0.774155148,1013935,180.0,1566.0,0.0062637151,5.9768572334,5.0284244913,111994,111998,5.4233315277,111994,4.7374615388,109277,KGHM,0.8895412428,0,monthly,2.9884286167,2.71166576385,2.51421224565,2.3687307694,,
0.1423868394,,1013935,0.0932268834,0.118978041,120636,50,reset,5,-0.2178391427,-0.6842105376,120628,120636,-0.4930124984,120628,-0.7656710244,106738,28.7424234888,800.5732103143,29.0,605.0,linear,2017-06,0.7579548985,1013935,150.0,1559.0,0.0064313787,5.609333784,4.6760622252,120628,120636,5.0584692062,120628,4.3081270322,106738,KGHM,0.881021959,0,monthly,2.804666892,2.5292346031,2.3380311126,2.1540635161,,
0.1748691977,7.0,1013935,0.1278760473,0.1616543467,163907,50,reset,5,-0.2043895474,-0.5414507261,163901,163907,-0.3911541859,163906,-0.6322749909,146093,28.1017650253,557.5995364594,28.0,371.0,xgboost,2017-06,0.6879050432,1013935,84.0,1219.0,0.0093497118,6.251133316,5.5766209222,163901,163907,5.8774757094,163906,5.2223333982,146093,KGHM,0.8383456533,0,monthly,3.125566658,2.9387378547,2.7883104611,2.6111666991,,
0.1421984644,,1013935,0.094751636,0.1207996568,122483,50,reset,5,-0.2279305466,-0.6788837265,122475,122483,-0.4900145668,122475,-0.7560418932,108207,28.9176538785,787.1418868073,29.0,593.0,xgboost,2017-06,0.7564705824,1013935,150.0,1540.0,0.0065793172,5.8518190691,4.9493866928,122475,122483,5.3271552614,122475,4.5959774709,108207,KGHM,0.8792003432,0,monthly,2.92590953455,2.6635776307,2.4746933464,2.29798873545,,
0.0217016635,,916750,0.0036138533,0.0041483501,3803,10,retain,0,-0.1045447126,-0.3155656519,3803,3803,-0.2462084876,3803,-0.010435051,3803,7.6681567184,899.0905295882,8.0,611.0,linear,2017-09,0.9744805018,916750,200.0,1777.0,0.0002039815,3.7233758805,3.3013297677,3803,3803,3.4400683462,3803,3.9115761408,3803,KGHM,0.9958516499,0,monthly,1.86168794025,1.7200341731,1.65066488385,1.9557880704,,
0.0212489774,,916750,0.0035244069,0.004017453,3683,10,retain,0,-0.1174288401,-0.3068044926,3683,3683,-0.2300362616,3683,-0.0210165885,3683,7.6535433071,886.8231131715,8.0,600.0,xgboost,2017-09,0.9750389965,916750,200.0,1757.0,0.0001876193,3.9742502762,3.5954770337,3683,3683,3.7490570178,3683,4.1670621345,3683,KGHM,0.995982547,0,monthly,1.9871251381,1.8745285089,1.79773851685,2.08353106725,,
0.0231109899,,916750,0.0044286883,0.0050995364,4675,10,retain,1,-0.0519886981,-0.2228829113,4675,4675,-0.1418110488,4675,0.0803498453,3753,7.4410695187,887.6780441778,8.0,602.0,linear,2017-09,0.9722323425,916750,198.0,1761.0,0.0002279793,3.5296373745,3.1878381402,4675,4675,3.3500186862,4675,3.7290764508,3753,KGHM,0.9949004636,0,monthly,1.76481868725,1.6750093431,1.5939190701,1.8645382254,,
0.0227499318,,916750,0.0041461685,0.0047810199,4383,10,retain,1,-0.0655268627,-0.2481437656,4383,4383,-0.1468443601,4383,0.0713029473,3483,7.5055897787,876.9543834197,8.0,593.0,xgboost,2017-09,0.9728922825,916750,194.0,1741.0,0.0002116171,3.753755592,3.3884855539,4383,4383,3.5911392099,4383,3.9954082015,3483,KGHM,0.9952189801,0,monthly,1.876877796,1.79556960495,1.69424277695,1.99770410075,,
0.0268917371,,916750,0.0056351241,0.0066419416,6089,10,retain,5,-0.051328181,-0.2058248425,6089,6089,-0.124048809,6089,0.1636700225,1290,7.4145179832,857.1001767112,8.0,576.0,linear,2017-09,0.9671895282,916750,158.0,1724.0,0.0002836106,3.2179934702,2.908994544,6089,6089,3.0725956839,6089,3.5584380431,1290,KGHM,0.9933580584,0,monthly,1.6089967351,1.53629784195,1.454497272,1.77921902155,,
0.0267684756,,916750,0.0054813199,0.0064499591,5913,10,retain,5,-0.0584659087,-0.2286535102,5913,5913,-0.1174671191,5913,0.1628936088,1204,7.4415694233,847.9566261249,8.0,567.0,xgboost,2017-09,0.9674709572,916750,155.0,1706.0,0.0002792473,3.320855121,2.9804654709,5913,5913,3.2028968843,5913,3.7625113515,1204,KGHM,0.9935500409,0,monthly,1.6604275605,1.60144844215,1.49023273545,1.88125567575,,
0.0432026971,,916540,0.0162000567,0.0186680341,17110,20,retain,0,-0.2743398674,-0.6367965544,17110,17110,-0.5359045166,17110,-0.4532247966,17110,14.1162478083,898.5751052873,15.0,611.0,linear,2017-09,0.9397156698,916540,200.0,1777.0,0.0008815764,3.6772055984,2.9522865277,17110,17110,3.1540984812,17110,3.3194228078,17110,KGHM,0.9813319659,0,monthly,1.8386027992,1.5770492406,1.47614326385,1.6597114039,,
0.0426113427,,916540,0.0159545683,0.0182588867,16735,20,retain,0,-0.2800038119,-0.6625173261,16735,16735,-0.5319806589,16735,-0.4524597127,16735,14.1279354646,885.6178671962,15.0,600.0,xgboost,2017-09,0.9405863356,916540,200.0,1756.0,0.0008477535,3.8115131824,3.0464779665,16735,16735,3.3075903636,16735,3.4665810305,16735,KGHM,0.9817411133,0,monthly,1.9057565912,1.6537951818,1.52323898325,1.73329051525,,
0.0452026098,,916540,0.0176609859,0.0204759203,18767,20,retain,1,-0.2376309336,-0.5722378417,18767,18767,-0.4707747639,18767,-0.3729642579,17054,13.7940533916,887.1453848168,14.0,602.0,linear,2017-09,0.9362220961,916540,197.0,1761.0,0.0009143082,3.6263783714,2.9571585445,18767,18767,3.160115254,18767,3.3166859119,17054,KGHM,0.9795240797,0,monthly,1.8131891857,1.580057627,1.47857927225,1.65834295595,,
0.0446210749,,916540,0.0171601894,0.0198071006,18154,20,retain,1,-0.2456088078,-0.6117069619,18154,18154,-0.4788600062,18154,-0.38814703,16455,13.8960008813,875.83060532,15.0,592.0,xgboost,2017-09,0.9373360683,916540,194.0,1741.0,0.0008826674,3.7537717162,3.0215665039,18154,18154,3.287301018,18154,3.4334054013,16455,KGHM,0.9801928994,0,monthly,1.8768858581,1.643650509,1.51078325195,1.71670270065,,
0.0506611823,,916540,0.0204322779,0.0241255155,22112,20,retain,5,-0.1995537515,-0.5208370937,22112,22112,-0.4054058591,22112,-0.200736102,13307,13.5081403763,856.4553898357,14.0,575.0,linear,2017-09,0.9278929452,916540,158.0,1723.0,0.0010135946,3.4962366084,2.8536836414,22112,22112,3.0845689936,22112,3.2784298942,13307,KGHM,0.9758744845,0,monthly,1.7481183042,1.5422844968,1.4268418207,1.6392149471,,
0.0503578676,,916540,0.0201693325,0.0237305519,21750,20,retain,5,-0.2007754268,-0.5419845448,21750,21750,-0.399426795,21750,-0.2033095808,13006,13.555816092,846.8113142907,14.0,566.0,xgboost,2017-09,0.9284810265,916540,155.0,1706.0,0.0009917734,3.5666445129,2.8842312125,21750,21750,3.1693814816,21750,3.3446763677,13006,KGHM,0.9762694481,0,monthly,1.78332225645,1.5846907408,1.44211560625,1.67233818385,,
0.10947473,,915910,0.0720376456,0.0843085019,77219,50,retain,0,-0.3312644812,-0.8694726364,77219,77219,-0.6829106047,77219,-1.0063691057,77219,31.0463486966,897.0756133245,32.0,610.0,linear,2017-09,0.813947877,915910,200.0,1773.0,0.0045397474,4.2309456457,3.1545757081,77219,77219,3.5277053121,77219,2.8807735882,77219,KGHM,0.9156914981,0,monthly,2.11547282285,1.76385265605,1.57728785405,1.4403867941,,
0.108053193,,915910,0.0722756603,0.084382745,77287,50,retain,0,-0.3268092097,-0.8721264341,77287,77287,-0.667268329,77287,-0.9922932768,77287,31.1131238112,878.984164383,32.0,595.0,xgboost,2017-09,0.815202367,915910,199.0,1741.0,0.0044687797,4.2923743832,3.2017695384,77287,77287,3.6114931339,77287,2.961434574,77287,KGHM,0.915617255,0,monthly,2.1461871916,1.80574656695,1.6008847692,1.480717287,,
0.1124597395,,915910,0.0744265266,0.0872847769,79945,50,retain,1,-0.3163512034,-0.8429545348,79945,79945,-0.6576559664,79945,-0.9673481685,77826,30.6537244355,885.6800984813,31.0,600.0,linear,2017-09,0.8084921008,915910,197.0,1759.0,0.0046216331,4.2148877503,3.1617266298,79945,79945,3.5323318409,79945,2.890000909,77826,KGHM,0.9127152231,0,monthly,2.10744387515,1.76616592045,1.5808633149,1.4450004545,,
0.1107849024,,915910,0.0741786857,0.0868152984,79515,50,retain,1,-0.3154593464,-0.8541621113,79515,79515,-0.6497293462,79515,-0.9636274384,77390,30.8077721185,869.5226637988,32.0,587.0,xgboost,2017-09,0.8104977563,915910,190.0,1729.0,0.0045386555,4.2772248555,3.19984955,79515,79515,3.6087242956,79515,2.9569399769,77390,KGHM,0.9131847016,0,monthly,2.13861242775,1.8043621478,1.599924775,1.47846998845,,
0.1209540239,,915910,0.0803004662,0.0946457621,86687,50,retain,5,-0.291925607,-0.8055135759,86687,86687,-0.6176208306,86687,-0.8749146002,75563,30.0949854073,855.0741928792,31.0,574.0,linear,2017-09,0.7938552915,915910,157.0,1722.0,0.0048902185,4.1827240801,3.1555924474,86687,86687,3.531391473,86687,2.8991603915,75563,KGHM,0.9053542379,0,monthly,2.09136204005,1.7656957365,1.5777962237,1.44958019575,,
0.1195750674,,915910,0.0802284067,0.0944001048,86462,50,retain,5,-0.2874339169,-0.8129657068,86462,86462,-0.6069792945,86462,-0.8706296953,75293,30.1847632486,840.7526569204,31.0,562.0,xgboost,2017-09,0.795389285,915910,151.0,1695.0,0.0048072409,4.218191166,3.1671595815,86462,86462,3.5791456602,86462,2.9276477993,75293,KGHM,0.9055998952,0,monthly,2.109095583,1.7895728301,1.58357979075,1.46382389965,,
0.0217016635,,916750,0.0036138533,0.0041483501,3803,10,reset,0,-0.1045447126,-0.3155656519,3803,3803,-0.2462084876,3803,-0.010435051,3803,7.6681567184,899.0905295882,8.0,611.0,linear,2017-09,0.9744805018,916750,200.0,1777.0,0.0002039815,3.7233758805,3.3013297677,3803,3803,3.4400683462,3803,3.9115761408,3803,KGHM,0.9958516499,0,monthly,1.86168794025,1.7200341731,1.65066488385,1.9557880704,,
0.0212489774,,916750,0.0035244069,0.004017453,3683,10,reset,0,-0.1174288401,-0.3068044926,3683,3683,-0.2300362616,3683,-0.0210165885,3683,7.6535433071,886.8231131715,8.0,600.0,xgboost,2017-09,0.9750389965,916750,200.0,1757.0,0.0001876193,3.9742502762,3.5954770337,3683,3683,3.7490570178,3683,4.1670621345,3683,KGHM,0.995982547,0,monthly,1.9871251381,1.8745285089,1.79773851685,2.08353106725,,
