task_id,symbol,period,model,feature_group,spread_bin,imbalance_bin,rows,ic,undefined_reason
8fcc7ebb4d0abbc36d0f52f7e551d20782053ea816c3e57e9e1cbfb17b66609d,PEKAO,2017-11,linear,F2,3,1,52505,0.0505660575621675,
8fcc7ebb4d0abbc36d0f52f7e551d20782053ea816c3e57e9e1cbfb17b66609d,PEKAO,2017-11,linear,F2,3,2,56153,0.0424759632422151,
8fcc7ebb4d0abbc36d0f52f7e551d20782053ea816c3e57e9e1cbfb17b66609d,PEKAO,2017-11,linear,F2,3,3,53589,0.0522580584443955,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,1,1,59611,0.1346752655564089,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,1,2,51313,0.0915481369554057,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,1,3,54791,0.1534323666263043,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,2,1,48596,0.1008654467544505,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,2,2,49725,0.0788202912731128,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,2,3,55247,0.0854407695000698,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,3,1,52505,0.0539749764153928,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,3,2,56153,0.0491854776201637,
a51b1c7ab7934a1aa12c794fc80e25e23a4655734d17ea197bc4946b2cbf64cc,PEKAO,2017-11,linear,F3,3,3,53589,0.0569242068420523,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,1,1,59611,0.1285296734237986,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,1,2,51313,0.0839819361442777,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,1,3,54791,0.1451715271943843,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,2,1,48596,0.0911405671699698,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,2,2,49725,0.0689986702737108,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,2,3,55247,0.0766365172588356,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,3,1,52505,0.0464133510251654,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,3,2,56153,0.0389003503396452,
efdbb49eac25c69fb10cc5715fcb3d083799206ee58b66eb67c8fbe3f81542b7,PEKAO,2017-11,linear,F4,3,3,53589,0.0492947278044879,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,1,1,59611,0.1332789354616063,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,1,2,51313,0.0910289836144312,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,1,3,54791,0.1503805914937498,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,2,1,48596,0.0965682928803849,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,2,2,49725,0.0751749630237196,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,2,3,55247,0.0816125579568578,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,3,1,52505,0.0494438485257738,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,3,2,56153,0.0453492872118852,
0e69e32f5e274cc8134a51820327018af7ff2ba20ed574c40c4fc9933ceb8162,PEKAO,2017-11,linear,F5,3,3,53589,0.0538427748221701,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,1,1,59611,0.1339599050278891,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,1,2,51313,0.0867220978683515,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,1,3,54791,0.1472511155790127,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,2,1,48596,0.0957102336858299,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,2,2,49725,0.0785960656185162,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,2,3,55247,0.0782853091323797,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,3,1,52505,0.0547943149952047,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,3,2,56153,0.0478136538148117,
678cc3c4b49344f2e6b48cf1924c227eccd9501b871f658fcf3f4c3798065be0,PEKAO,2017-11,xgboost,F1,3,3,53589,0.0634742635994013,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,1,1,59611,0.1391550323160949,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,1,2,51313,0.0874871985162868,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,1,3,54791,0.1483508403006493,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,2,1,48596,0.0908093305184096,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,2,2,49725,0.0762498419201595,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,2,3,55247,0.0792770842628627,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,3,1,52505,0.0339269611471409,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,3,2,56153,0.0487321373421853,
4dc5505e71f3374faa995b31a254a623d8454902c6e31479489ed56c47fe50b0,PEKAO,2017-11,xgboost,F2,3,3,53589,0.0626856639302687,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,1,1,59611,0.1741119405332544,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,1,2,51313,0.1324216785142563,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,1,3,54791,0.1849787640264767,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,2,1,48596,0.1163077234784582,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,2,2,49725,0.1030487724804933,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,2,3,55247,0.1174850151602681,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,3,1,52505,0.0553184619381947,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,3,2,56153,0.0660239121305694,
35d2af8c7f999903a371acfcedd5f5b6f908572480052a4b9080d0fdcb589a21,PEKAO,2017-11,xgboost,F3,3,3,53589,0.0760531430729518,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,1,1,59611,0.1367637198655012,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,1,2,51313,0.0865268075854887,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,1,3,54791,0.14168504259932,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,2,1,48596,0.0895550653555534,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,2,2,49725,0.0730097196285636,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,2,3,55247,0.0810628335910117,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,3,1,52505,0.042825697948994,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,3,2,56153,0.049319607146915,
c7a2ecd42b9aef37eee486c58bd3fe5e8d02f086b506b032b88e5026aa63ea82,PEKAO,2017-11,xgboost,F4,3,3,53589,0.0695310371777,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,1,1,59611,0.1668963555109629,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,1,2,51313,0.1306841728604967,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,1,3,54791,0.1800792275546383,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,2,1,48596,0.111518197296493,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,2,2,49725,0.1002791526411101,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,2,3,55247,0.1164163429757509,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,3,1,52505,0.0636940583196717,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,3,2,56153,0.0667916263869668,
48249701ba9ebc58c91b837d08cd86a9a3112c85c6b75f43eec5c972192f9c9c,PEKAO,2017-11,xgboost,F5,3,3,53589,0.0817650181857443,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,1,1,105268,0.1665490217062281,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,1,2,87529,0.1055829397722015,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,1,3,95059,0.1474447322024886,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,2,1,71652,0.1050018199674665,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,2,2,82526,0.0898984447773976,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,2,3,70750,0.1458899519637921,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,3,1,49545,0.041527323007267,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,3,2,71283,0.0470988255493806,
689808c1209ac1008c30880ba8b066d8b33706dfabfc4b9c8286f27dd8c224d5,PKNORLEN,2017-04,linear,F1,3,3,42316,0.0925330257661018,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,1,1,105268,0.1663453323822518,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,1,2,87529,0.1055421557682631,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,1,3,95059,0.1456393113170751,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,2,1,71652,0.1018810176094141,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,2,2,82526,0.0896768121431112,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,2,3,70750,0.1415921525852946,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,3,1,49545,0.100267414819836,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,3,2,71283,0.0470951226354365,
892bbc256b87839047b55067bbc586bfd26613a591ce967f3530a481af55b545,PKNORLEN,2017-04,linear,F2,3,3,42316,0.0941376457817425,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,1,1,105268,0.1693640625174855,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,1,2,87529,0.1099094396774794,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,1,3,95059,0.1484244848482677,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,2,1,71652,0.103974809451172,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,2,2,82526,0.091985031899003,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,2,3,70750,0.1437897221410051,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,3,1,49545,0.1011186086281474,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,3,2,71283,0.0477404398722671,
899a893aabb84790ac4eb04313599c712b0d8c786045293989de9ba5f357674e,PKNORLEN,2017-04,linear,F3,3,3,42316,0.0945636617307113,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,1,1,105268,0.1706997607381474,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,1,2,87529,0.1007920177101503,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,1,3,95059,0.1456000176887024,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,2,1,71652,0.1017118789796314,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,2,2,82526,0.0883780656980725,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,2,3,70750,0.1381268513075945,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,3,1,49545,0.0980666928123612,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,3,2,71283,0.0486571414455262,
aefefc64eb826896ed38a31625ad7d71d7c39c12e40b0691cf85c2a97f3b04cc,PKNORLEN,2017-04,linear,F4,3,3,42316,0.0936917634475089,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,1,1,105268,0.1734959161818484,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,1,2,87529,0.1048819581583859,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,1,3,95059,0.1482018681277291,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,2,1,71652,0.1036185788227215,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,2,2,82526,0.0905964498919345,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,2,3,70750,0.1401551075472531,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,3,1,49545,0.0988272350176674,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,3,2,71283,0.0492567311554879,
673b42b72b68fb062f51f146a8fecb19494dab5718db8eb32cc81b4807c25578,PKNORLEN,2017-04,linear,F5,3,3,42316,0.0941430395730281,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,1,1,105268,0.1488572835090732,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,1,2,87529,0.0962979191338094,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,1,3,95059,0.1325244862946789,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,2,1,71652,0.1071779062500262,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,2,2,82526,0.0973763497619486,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,2,3,70750,0.138258313671187,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,3,1,49545,0.0089183927231479,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,3,2,71283,0.0494142961275538,
be216bb5019e83c3187c4274edbaa87d4be01160b9fbbb8940b9ec5c11a8ca11,PKNORLEN,2017-04,xgboost,F1,3,3,42316,0.0801518139946431,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,1,1,105268,0.1315029840491294,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,1,2,87529,0.1019743802505612,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,1,3,95059,0.1523860609563052,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,2,1,71652,0.1287203666323471,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,2,2,82526,0.0982978430370508,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,2,3,70750,0.1567581050627817,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,3,1,49545,0.1320714557076921,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,3,2,71283,0.0603996456293645,
3bb22afbbf5d17a558ecc047c2a4c94bcd6779d82421fc9071138286534eeb1d,PKNORLEN,2017-04,xgboost,F2,3,3,42316,0.0939176753294474,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,1,1,105268,0.1777150181617341,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,1,2,87529,0.1573326925512929,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,1,3,95059,0.2000306252240718,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,2,1,71652,0.1519231632677768,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,2,2,82526,0.1070159741955045,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,2,3,70750,0.1690878632396381,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,3,1,49545,0.1361457943546866,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,3,2,71283,0.0659072549827171,
914f1e37919da515cfe2d7c1d5acd42594b25ea1b9fb734c558290e1acc017e3,PKNORLEN,2017-04,xgboost,F3,3,3,42316,0.1019881692278982,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,1,1,105268,0.1402783528760769,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,1,2,87529,0.1037729955810998,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,1,3,95059,0.1566845457509566,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,2,1,71652,0.1304347285964273,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,2,2,82526,0.0937477992971313,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,2,3,70750,0.1504066477875778,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,3,1,49545,0.1100742414359462,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,3,2,71283,0.0574311421097735,
6b4ae56ea4290c7475da739b0599418ccb8d1dabba5578ee4f32f77fc2e2c839,PKNORLEN,2017-04,xgboost,F4,3,3,42316,0.0857503982310286,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,1,1,105268,0.1796791093528004,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,1,2,87529,0.1563933922289958,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,1,3,95059,0.2014112478839717,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,2,1,71652,0.1532077385151077,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,2,2,82526,0.1086665009442,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,2,3,70750,0.1642436758598226,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,3,1,49545,0.1175332888719755,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,3,2,71283,0.0656968907648984,
8c5334b4cc8f976cba31b0fdee9630319d0ff2474b31d32e1418bd182ec06de8,PKNORLEN,2017-04,xgboost,F5,3,3,42316,0.0978604933847468,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,1,1,95515,0.1282000652221635,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,1,2,80789,0.1241039840008789,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,1,3,112276,0.163302796971534,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,2,1,87652,0.1005664475211928,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,2,2,94331,0.090492100169304,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,2,3,104512,0.091290889877201,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,3,1,54870,0.0824431740575644,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,3,2,146753,0.0725289661872865,
c9f7793fb8dba2b451536926562292dab681ac50f115e586a600adbf4674e525,PKNORLEN,2017-06,linear,F1,3,3,86282,0.103599504619566,
59fead8fb6e9cec14fe2f0a64439ea1136a9cfa87535acb561a4894cefc88dc4,PKNORLEN,2017-06,linear,F2,1,1,95515,0.1279809323408807,
59fead8fb6e9cec14fe2f0a64439ea1136a9cfa87535acb561a4894cefc88dc4,PKNORLEN,2017-06,linear,F2,1,2,80789,0.1240755356371242,
59fead8fb6e9cec14fe2f0a64439ea1136a9cfa87535acb561a4894cefc88dc4,PKNORLEN,2017-06,linear,F2,1,3,112276,0.1626086957138197,
