task_id,symbol,month,horizon,model,control_seed,feature,normalized_gain
17fc9f08dcf5953ee3260bb1546dcff5ea5653efeea2c76defbcde9088b5b74f,PKNORLEN,2017-04,50,xgboost,,ofi_l1_norm,0.1913389913401163
17fc9f08dcf5953ee3260bb1546dcff5ea5653efeea2c76defbcde9088b5b74f,PKNORLEN,2017-04,50,xgboost,,spread_bps,0.0610095217917173
17fc9f08dcf5953ee3260bb1546dcff5ea5653efeea2c76defbcde9088b5b74f,PKNORLEN,2017-04,50,xgboost,,top_imbalance,0.374949526426986
a8174d53bc3bb6064ac84195f2034bce8be22c0b33a1db9c3747b2f71a00a057,PKNORLEN,2017-06,10,xgboost,,depth_imbalance,0.03914147105442673
a8174d53bc3bb6064ac84195f2034bce8be22c0b33a1db9c3747b2f71a00a057,PKNORLEN,2017-06,10,xgboost,,microprice_minus_mid_bps,0.22024958039629122
a8174d53bc3bb6064ac84195f2034bce8be22c0b33a1db9c3747b2f71a00a057,PKNORLEN,2017-06,10,xgboost,,ofi_l1_norm,0.18249342440030836
a8174d53bc3bb6064ac84195f2034bce8be22c0b33a1db9c3747b2f71a00a057,PKNORLEN,2017-06,10,xgboost,,spread_bps,0.07114614172555757
a8174d53bc3bb6064ac84195f2034bce8be22c0b33a1db9c3747b2f71a00a057,PKNORLEN,2017-06,10,xgboost,,top_imbalance,0.4869693824234161
dfe6f6a14ed7749db5dee6a06cf510493f1167854a0ae8ed3651c1061f1db6df,PKNORLEN,2017-06,10,xgboost,7.0,depth_imbalance,0.21237181308370626
dfe6f6a14ed7749db5dee6a06cf510493f1167854a0ae8ed3651c1061f1db6df,PKNORLEN,2017-06,10,xgboost,7.0,microprice_minus_mid_bps,0.18775813644401132
dfe6f6a14ed7749db5dee6a06cf510493f1167854a0ae8ed3651c1061f1db6df,PKNORLEN,2017-06,10,xgboost,7.0,ofi_l1_norm,0.19919875477853874
dfe6f6a14ed7749db5dee6a06cf510493f1167854a0ae8ed3651c1061f1db6df,PKNORLEN,2017-06,10,xgboost,7.0,spread_bps,0.1919845758798476
dfe6f6a14ed7749db5dee6a06cf510493f1167854a0ae8ed3651c1061f1db6df,PKNORLEN,2017-06,10,xgboost,7.0,top_imbalance,0.20868671981389608
c581cfc4822c5fcac232a6f55575581efe788dfc0634cad01c6f45edaea2dc98,PKNORLEN,2017-06,20,xgboost,,depth_imbalance,0.038179891850189024
c581cfc4822c5fcac232a6f55575581efe788dfc0634cad01c6f45edaea2dc98,PKNORLEN,2017-06,20,xgboost,,microprice_minus_mid_bps,0.30728725217654007
c581cfc4822c5fcac232a6f55575581efe788dfc0634cad01c6f45edaea2dc98,PKNORLEN,2017-06,20,xgboost,,ofi_l1_norm,0.1764740988044286
c581cfc4822c5fcac232a6f55575581efe788dfc0634cad01c6f45edaea2dc98,PKNORLEN,2017-06,20,xgboost,,spread_bps,0.05900509752115084
c581cfc4822c5fcac232a6f55575581efe788dfc0634cad01c6f45edaea2dc98,PKNORLEN,2017-06,20,xgboost,,top_imbalance,0.4190536596476914
6ed0b21ed1f5f5f7d5abcb40a5f4263b409332baa912c56a6a5d3785883ad0d9,PKNORLEN,2017-06,20,xgboost,7.0,depth_imbalance,0.20330364563408118
6ed0b21ed1f5f5f7d5abcb40a5f4263b409332baa912c56a6a5d3785883ad0d9,PKNORLEN,2017-06,20,xgboost,7.0,microprice_minus_mid_bps,0.19245773751545908
6ed0b21ed1f5f5f7d5abcb40a5f4263b409332baa912c56a6a5d3785883ad0d9,PKNORLEN,2017-06,20,xgboost,7.0,ofi_l1_norm,0.19953912294540788
6ed0b21ed1f5f5f7d5abcb40a5f4263b409332baa912c56a6a5d3785883ad0d9,PKNORLEN,2017-06,20,xgboost,7.0,spread_bps,0.19886489735575505
6ed0b21ed1f5f5f7d5abcb40a5f4263b409332baa912c56a6a5d3785883ad0d9,PKNORLEN,2017-06,20,xgboost,7.0,top_imbalance,0.20583459654929678
10d7af355ca93476519e9790605a70e6cf314473248a5d35ea0876c766f8e79b,PKNORLEN,2017-06,50,xgboost,,depth_imbalance,0.04513055736629283
10d7af355ca93476519e9790605a70e6cf314473248a5d35ea0876c766f8e79b,PKNORLEN,2017-06,50,xgboost,,microprice_minus_mid_bps,0.2558798368722612
10d7af355ca93476519e9790605a70e6cf314473248a5d35ea0876c766f8e79b,PKNORLEN,2017-06,50,xgboost,,ofi_l1_norm,0.18184970989471985
10d7af355ca93476519e9790605a70e6cf314473248a5d35ea0876c766f8e79b,PKNORLEN,2017-06,50,xgboost,,spread_bps,0.05353563411406175
10d7af355ca93476519e9790605a70e6cf314473248a5d35ea0876c766f8e79b,PKNORLEN,2017-06,50,xgboost,,top_imbalance,0.4636042617526644
57fafa84fc4cb415d51c63c986ce33a04689ecc18513743e07cec7fa81438e41,PKNORLEN,2017-06,50,xgboost,7.0,depth_imbalance,0.20042272061164987
57fafa84fc4cb415d51c63c986ce33a04689ecc18513743e07cec7fa81438e41,PKNORLEN,2017-06,50,xgboost,7.0,microprice_minus_mid_bps,0.19885160044324499
57fafa84fc4cb415d51c63c986ce33a04689ecc18513743e07cec7fa81438e41,PKNORLEN,2017-06,50,xgboost,7.0,ofi_l1_norm,0.1850052275596779
57fafa84fc4cb415d51c63c986ce33a04689ecc18513743e07cec7fa81438e41,PKNORLEN,2017-06,50,xgboost,7.0,spread_bps,0.2166177918857211
57fafa84fc4cb415d51c63c986ce33a04689ecc18513743e07cec7fa81438e41,PKNORLEN,2017-06,50,xgboost,7.0,top_imbalance,0.19910265949970615
f16e784194b4519dad8360ce72835383d227a3d437084e12f6c5d3219af37e51,PKNORLEN,2017-09,10,xgboost,,depth_imbalance,0.03147739193895638
f16e784194b4519dad8360ce72835383d227a3d437084e12f6c5d3219af37e51,PKNORLEN,2017-09,10,xgboost,,microprice_minus_mid_bps,0.30584176439022637
f16e784194b4519dad8360ce72835383d227a3d437084e12f6c5d3219af37e51,PKNORLEN,2017-09,10,xgboost,,ofi_l1_norm,0.1712654814586705
f16e784194b4519dad8360ce72835383d227a3d437084e12f6c5d3219af37e51,PKNORLEN,2017-09,10,xgboost,,spread_bps,0.06246046200633609
f16e784194b4519dad8360ce72835383d227a3d437084e12f6c5d3219af37e51,PKNORLEN,2017-09,10,xgboost,,top_imbalance,0.4289549002058107
c818ea3fed36a91f27de4899a0276cc25f4a7a5a4f6be43bc0b0a65b9e548c79,PKNORLEN,2017-09,20,xgboost,,depth_imbalance,0.033258666681827566
c818ea3fed36a91f27de4899a0276cc25f4a7a5a4f6be43bc0b0a65b9e548c79,PKNORLEN,2017-09,20,xgboost,,microprice_minus_mid_bps,0.3066632988691156
c818ea3fed36a91f27de4899a0276cc25f4a7a5a4f6be43bc0b0a65b9e548c79,PKNORLEN,2017-09,20,xgboost,,ofi_l1_norm,0.16699988544506014
c818ea3fed36a91f27de4899a0276cc25f4a7a5a4f6be43bc0b0a65b9e548c79,PKNORLEN,2017-09,20,xgboost,,spread_bps,0.05325091078283847
c818ea3fed36a91f27de4899a0276cc25f4a7a5a4f6be43bc0b0a65b9e548c79,PKNORLEN,2017-09,20,xgboost,,top_imbalance,0.43982723822115827
98c02ecb2538a11b00b8e0ef1adaf65412bd02147dc74e3a8b609d2a18a6dd25,PKNORLEN,2017-09,50,xgboost,,depth_imbalance,0.03887639042077897
98c02ecb2538a11b00b8e0ef1adaf65412bd02147dc74e3a8b609d2a18a6dd25,PKNORLEN,2017-09,50,xgboost,,microprice_minus_mid_bps,0.28556427086353176
98c02ecb2538a11b00b8e0ef1adaf65412bd02147dc74e3a8b609d2a18a6dd25,PKNORLEN,2017-09,50,xgboost,,ofi_l1_norm,0.17684459895834434
98c02ecb2538a11b00b8e0ef1adaf65412bd02147dc74e3a8b609d2a18a6dd25,PKNORLEN,2017-09,50,xgboost,,spread_bps,0.04439874307825714
98c02ecb2538a11b00b8e0ef1adaf65412bd02147dc74e3a8b609d2a18a6dd25,PKNORLEN,2017-09,50,xgboost,,top_imbalance,0.4543159966790878
ec390ab8137c811073d490327f2b45b06917d438b34e01c838a3b552fa816075,PKNORLEN,2017-11,10,xgboost,,depth_imbalance,0.02660914806195599
ec390ab8137c811073d490327f2b45b06917d438b34e01c838a3b552fa816075,PKNORLEN,2017-11,10,xgboost,,microprice_minus_mid_bps,0.29446840080455683
ec390ab8137c811073d490327f2b45b06917d438b34e01c838a3b552fa816075,PKNORLEN,2017-11,10,xgboost,,ofi_l1_norm,0.17039755971942339
ec390ab8137c811073d490327f2b45b06917d438b34e01c838a3b552fa816075,PKNORLEN,2017-11,10,xgboost,,spread_bps,0.055040610912569704
ec390ab8137c811073d490327f2b45b06917d438b34e01c838a3b552fa816075,PKNORLEN,2017-11,10,xgboost,,top_imbalance,0.4534842805014941
fccbabc64719f34025a7893890b217abbfb996fecfc7041f1350987e2104b425,PKNORLEN,2017-11,20,xgboost,,depth_imbalance,0.026718742796490672
fccbabc64719f34025a7893890b217abbfb996fecfc7041f1350987e2104b425,PKNORLEN,2017-11,20,xgboost,,microprice_minus_mid_bps,0.28706583015320564
fccbabc64719f34025a7893890b217abbfb996fecfc7041f1350987e2104b425,PKNORLEN,2017-11,20,xgboost,,ofi_l1_norm,0.16698266838437786
fccbabc64719f34025a7893890b217abbfb996fecfc7041f1350987e2104b425,PKNORLEN,2017-11,20,xgboost,,spread_bps,0.047548111073231224
fccbabc64719f34025a7893890b217abbfb996fecfc7041f1350987e2104b425,PKNORLEN,2017-11,20,xgboost,,top_imbalance,0.47168464759269463
dc53f4080a11aabe06e87bc3c30b17bc5768485b8a0ec12161984f39f243a6e9,PKNORLEN,2017-11,50,xgboost,,depth_imbalance,0.03195993446793608
dc53f4080a11aabe06e87bc3c30b17bc5768485b8a0ec12161984f39f243a6e9,PKNORLEN,2017-11,50,xgboost,,microprice_minus_mid_bps,0.25859427640809013
dc53f4080a11aabe06e87bc3c30b17bc5768485b8a0ec12161984f39f243a6e9,PKNORLEN,2017-11,50,xgboost,,ofi_l1_norm,0.18215166582007855
dc53f4080a11aabe06e87bc3c30b17bc5768485b8a0ec12161984f39f243a6e9,PKNORLEN,2017-11,50,xgboost,,spread_bps,0.04071281479125082
dc53f4080a11aabe06e87bc3c30b17bc5768485b8a0ec12161984f39f243a6e9,PKNORLEN,2017-11,50,xgboost,,top_imbalance,0.4865813085126445
1e433c94c017c7576c9edd174d66050e004f76a4365a13d05bc848a73eae5ff8,PKOBP,2017-04,10,xgboost,,depth_imbalance,0.04497097867332585
1e433c94c017c7576c9edd174d66050e004f76a4365a13d05bc848a73eae5ff8,PKOBP,2017-04,10,xgboost,,microprice_minus_mid_bps,0.21490543337512183
1e433c94c017c7576c9edd174d66050e004f76a4365a13d05bc848a73eae5ff8,PKOBP,2017-04,10,xgboost,,ofi_l1_norm,0.18642643809679077
1e433c94c017c7576c9edd174d66050e004f76a4365a13d05bc848a73eae5ff8,PKOBP,2017-04,10,xgboost,,spread_bps,0.06145301016191775
1e433c94c017c7576c9edd174d66050e004f76a4365a13d05bc848a73eae5ff8,PKOBP,2017-04,10,xgboost,,top_imbalance,0.4922441396928438
882e142e70eb3848f47935d6259862aab6e6af6e8c619b32fb593c13e922e889,PKOBP,2017-04,20,xgboost,,depth_imbalance,0.04075465659152638
882e142e70eb3848f47935d6259862aab6e6af6e8c619b32fb593c13e922e889,PKOBP,2017-04,20,xgboost,,microprice_minus_mid_bps,0.22613518322708162
882e142e70eb3848f47935d6259862aab6e6af6e8c619b32fb593c13e922e889,PKOBP,2017-04,20,xgboost,,ofi_l1_norm,0.15287695259822054
882e142e70eb3848f47935d6259862aab6e6af6e8c619b32fb593c13e922e889,PKOBP,2017-04,20,xgboost,,spread_bps,0.052291245875321316
882e142e70eb3848f47935d6259862aab6e6af6e8c619b32fb593c13e922e889,PKOBP,2017-04,20,xgboost,,top_imbalance,0.5279419617078501
ed9612c1914b084c00e05590649721584bec1431898b2be496eb2e527c0e6d35,PKOBP,2017-04,50,xgboost,,depth_imbalance,0.044449539617900435
ed9612c1914b084c00e05590649721584bec1431898b2be496eb2e527c0e6d35,PKOBP,2017-04,50,xgboost,,microprice_minus_mid_bps,0.3118266477195119
ed9612c1914b084c00e05590649721584bec1431898b2be496eb2e527c0e6d35,PKOBP,2017-04,50,xgboost,,ofi_l1_norm,0.1137240651411955
ed9612c1914b084c00e05590649721584bec1431898b2be496eb2e527c0e6d35,PKOBP,2017-04,50,xgboost,,spread_bps,0.05139544005693657
ed9612c1914b084c00e05590649721584bec1431898b2be496eb2e527c0e6d35,PKOBP,2017-04,50,xgboost,,top_imbalance,0.4786043074644556
28a3b2539adc60a20951a2b5b7b8d70280724523a23bf4e922d67236e928c07e,PKOBP,2017-06,10,xgboost,,depth_imbalance,0.03517988039833756
28a3b2539adc60a20951a2b5b7b8d70280724523a23bf4e922d67236e928c07e,PKOBP,2017-06,10,xgboost,,microprice_minus_mid_bps,0.22875788728493684
28a3b2539adc60a20951a2b5b7b8d70280724523a23bf4e922d67236e928c07e,PKOBP,2017-06,10,xgboost,,ofi_l1_norm,0.16718069400344882
28a3b2539adc60a20951a2b5b7b8d70280724523a23bf4e922d67236e928c07e,PKOBP,2017-06,10,xgboost,,spread_bps,0.05618313757347833
28a3b2539adc60a20951a2b5b7b8d70280724523a23bf4e922d67236e928c07e,PKOBP,2017-06,10,xgboost,,top_imbalance,0.5126984007397984
1532aabaa57c760acac8999f622b81231041f98a834b211e427f31204c73fc61,PKOBP,2017-06,10,xgboost,7.0,depth_imbalance,0.20615518727711765
1532aabaa57c760acac8999f622b81231041f98a834b211e427f31204c73fc61,PKOBP,2017-06,10,xgboost,7.0,microprice_minus_mid_bps,0.19488583817611205
1532aabaa57c760acac8999f622b81231041f98a834b211e427f31204c73fc61,PKOBP,2017-06,10,xgboost,7.0,ofi_l1_norm,0.19637669301054164
1532aabaa57c760acac8999f622b81231041f98a834b211e427f31204c73fc61,PKOBP,2017-06,10,xgboost,7.0,spread_bps,0.2016816182734203
1532aabaa57c760acac8999f622b81231041f98a834b211e427f31204c73fc61,PKOBP,2017-06,10,xgboost,7.0,top_imbalance,0.20090066326280837
69fba85caf6f2fa345001e90c734ee0a476bc37e54b87f6cf93caedb9ae8a29d,PKOBP,2017-06,20,xgboost,,depth_imbalance,0.03089265823577275
69fba85caf6f2fa345001e90c734ee0a476bc37e54b87f6cf93caedb9ae8a29d,PKOBP,2017-06,20,xgboost,,microprice_minus_mid_bps,0.23347976438000448
69fba85caf6f2fa345001e90c734ee0a476bc37e54b87f6cf93caedb9ae8a29d,PKOBP,2017-06,20,xgboost,,ofi_l1_norm,0.13396402983946126
69fba85caf6f2fa345001e90c734ee0a476bc37e54b87f6cf93caedb9ae8a29d,PKOBP,2017-06,20,xgboost,,spread_bps,0.04611554115190942
69fba85caf6f2fa345001e90c734ee0a476bc37e54b87f6cf93caedb9ae8a29d,PKOBP,2017-06,20,xgboost,,top_imbalance,0.5555480063928521
1c02d02e52fbf9ce82310105ac2a7fccf8d018e43f4fa7253d58c8b567d65d00,PKOBP,2017-06,20,xgboost,7.0,depth_imbalance,0.20098483462057531
1c02d02e52fbf9ce82310105ac2a7fccf8d018e43f4fa7253d58c8b567d65d00,PKOBP,2017-06,20,xgboost,7.0,microprice_minus_mid_bps,0.19917767031736905
1c02d02e52fbf9ce82310105ac2a7fccf8d018e43f4fa7253d58c8b567d65d00,PKOBP,2017-06,20,xgboost,7.0,ofi_l1_norm,0.19488371274525157
1c02d02e52fbf9ce82310105ac2a7fccf8d018e43f4fa7253d58c8b567d65d00,PKOBP,2017-06,20,xgboost,7.0,spread_bps,0.21097116551259232
1c02d02e52fbf9ce82310105ac2a7fccf8d018e43f4fa7253d58c8b567d65d00,PKOBP,2017-06,20,xgboost,7.0,top_imbalance,0.19398261680421172
c409a69035fa5542dba594cc0286b24d48f8388a14ee2beaece400d912e32927,PKOBP,2017-06,50,xgboost,,depth_imbalance,0.035584294103033084
c409a69035fa5542dba594cc0286b24d48f8388a14ee2beaece400d912e32927,PKOBP,2017-06,50,xgboost,,microprice_minus_mid_bps,0.3106106157950167
c409a69035fa5542dba594cc0286b24d48f8388a14ee2beaece400d912e32927,PKOBP,2017-06,50,xgboost,,ofi_l1_norm,0.11340175202134087
c409a69035fa5542dba594cc0286b24d48f8388a14ee2beaece400d912e32927,PKOBP,2017-06,50,xgboost,,spread_bps,0.04264938701538167
c409a69035fa5542dba594cc0286b24d48f8388a14ee2beaece400d912e32927,PKOBP,2017-06,50,xgboost,,top_imbalance,0.49775395106522763
621e70d841960df83c8a8694b25b15b5afc0963084f367d4115d5a93a177f028,PKOBP,2017-06,50,xgboost,7.0,depth_imbalance,0.20374452351238886
621e70d841960df83c8a8694b25b15b5afc0963084f367d4115d5a93a177f028,PKOBP,2017-06,50,xgboost,7.0,microprice_minus_mid_bps,0.1827536371968941
621e70d841960df83c8a8694b25b15b5afc0963084f367d4115d5a93a177f028,PKOBP,2017-06,50,xgboost,7.0,ofi_l1_norm,0.18095790269137177
621e70d841960df83c8a8694b25b15b5afc0963084f367d4115d5a93a177f028,PKOBP,2017-06,50,xgboost,7.0,spread_bps,0.24169570439679236
621e70d841960df83c8a8694b25b15b5afc0963084f367d4115d5a93a177f028,PKOBP,2017-06,50,xgboost,7.0,top_imbalance,0.1908482322025529
1c0cc3dad1b64d1351466a98d8e5d5b4e9ebea4627fed1533fece77fe71787f2,PKOBP,2017-09,10,xgboost,,depth_imbalance,0.030442587879869958
1c0cc3dad1b64d1351466a98d8e5d5b4e9ebea4627fed1533fece77fe71787f2,PKOBP,2017-09,10,xgboost,,microprice_minus_mid_bps,0.22031993470874378
1c0cc3dad1b64d1351466a98d8e5d5b4e9ebea4627fed1533fece77fe71787f2,PKOBP,2017-09,10,xgboost,,ofi_l1_norm,0.14526047703111428
1c0cc3dad1b64d1351466a98d8e5d5b4e9ebea4627fed1533fece77fe71787f2,PKOBP,2017-09,10,xgboost,,spread_bps,0.05938618509075188
1c0cc3dad1b64d1351466a98d8e5d5b4e9ebea4627fed1533fece77fe71787f2,PKOBP,2017-09,10,xgboost,,top_imbalance,0.5445908152895201
e11e787cb345ff767de9c6d9be6e491ae1bde12dd611ea9d7872e24d4786d695,PKOBP,2017-09,20,xgboost,,depth_imbalance,0.023971740415301878
e11e787cb345ff767de9c6d9be6e491ae1bde12dd611ea9d7872e24d4786d695,PKOBP,2017-09,20,xgboost,,microprice_minus_mid_bps,0.23807898864953836
e11e787cb345ff767de9c6d9be6e491ae1bde12dd611ea9d7872e24d4786d695,PKOBP,2017-09,20,xgboost,,ofi_l1_norm,0.11464509982132691
e11e787cb345ff767de9c6d9be6e491ae1bde12dd611ea9d7872e24d4786d695,PKOBP,2017-09,20,xgboost,,spread_bps,0.0430673742216806
e11e787cb345ff767de9c6d9be6e491ae1bde12dd611ea9d7872e24d4786d695,PKOBP,2017-09,20,xgboost,,top_imbalance,0.5802367968921522
1dd243e9e302fc94c2181fd0cc71145fbb465c61be69a6ab20ade49bcc8e47b8,PKOBP,2017-09,50,xgboost,,depth_imbalance,0.027043683805235426
1dd243e9e302fc94c2181fd0cc71145fbb465c61be69a6ab20ade49bcc8e47b8,PKOBP,2017-09,50,xgboost,,microprice_minus_mid_bps,0.3650974643212699
1dd243e9e302fc94c2181fd0cc71145fbb465c61be69a6ab20ade49bcc8e47b8,PKOBP,2017-09,50,xgboost,,ofi_l1_norm,0.10125780395935692
1dd243e9e302fc94c2181fd0cc71145fbb465c61be69a6ab20ade49bcc8e47b8,PKOBP,2017-09,50,xgboost,,spread_bps,0.0373890260210039
1dd243e9e302fc94c2181fd0cc71145fbb465c61be69a6ab20ade49bcc8e47b8,PKOBP,2017-09,50,xgboost,,top_imbalance,0.4692120218931339
b0f84482c4c02e9a4ca7273f4d7c2ef6decd23b206e4f111376f51de4287eb3d,PKOBP,2017-11,10,xgboost,,depth_imbalance,0.027393490780953735
b0f84482c4c02e9a4ca7273f4d7c2ef6decd23b206e4f111376f51de4287eb3d,PKOBP,2017-11,10,xgboost,,microprice_minus_mid_bps,0.21750256367118123
b0f84482c4c02e9a4ca7273f4d7c2ef6decd23b206e4f111376f51de4287eb3d,PKOBP,2017-11,10,xgboost,,ofi_l1_norm,0.13739479682938222
b0f84482c4c02e9a4ca7273f4d7c2ef6decd23b206e4f111376f51de4287eb3d,PKOBP,2017-11,10,xgboost,,spread_bps,0.05388719148961969
b0f84482c4c02e9a4ca7273f4d7c2ef6decd23b206e4f111376f51de4287eb3d,PKOBP,2017-11,10,xgboost,,top_imbalance,0.5638219572288631
441ed0168cb36f044aefddd5a888823459d34d642a1731ae8e67ff4972e006c1,PKOBP,2017-11,20,xgboost,,depth_imbalance,0.020980713151560634
441ed0168cb36f044aefddd5a888823459d34d642a1731ae8e67ff4972e006c1,PKOBP,2017-11,20,xgboost,,microprice_minus_mid_bps,0.22857611702837607
441ed0168cb36f044aefddd5a888823459d34d642a1731ae8e67ff4972e006c1,PKOBP,2017-11,20,xgboost,,ofi_l1_norm,0.10257317149400298
441ed0168cb36f044aefddd5a888823459d34d642a1731ae8e67ff4972e006c1,PKOBP,2017-11,20,xgboost,,spread_bps,0.03982794037293969
441ed0168cb36f044aefddd5a888823459d34d642a1731ae8e67ff4972e006c1,PKOBP,2017-11,20,xgboost,,top_imbalance,0.6080420579531206
9d82a3c7accea500a0dd71d036178db2b83c7252c4672266ea9aee6bdc912889,PKOBP,2017-11,50,xgboost,,depth_imbalance,0.02391616060188871
9d82a3c7accea500a0dd71d036178db2b83c7252c4672266ea9aee6bdc912889,PKOBP,2017-11,50,xgboost,,microprice_minus_mid_bps,0.3287840977483531
9d82a3c7accea500a0dd71d036178db2b83c7252c4672266ea9aee6bdc912889,PKOBP,2017-11,50,xgboost,,ofi_l1_norm,0.1029125012772877
9d82a3c7accea500a0dd71d036178db2b83c7252c4672266ea9aee6bdc912889,PKOBP,2017-11,50,xgboost,,spread_bps,0.03271636537710437
9d82a3c7accea500a0dd71d036178db2b83c7252c4672266ea9aee6bdc912889,PKOBP,2017-11,50,xgboost,,top_imbalance,0.5116708749953661
43446f6818456c24b51ca3852c948ac99567af4a2eb91fd6179fdf5ec4a9dfba,PZU,2017-04,10,xgboost,,depth_imbalance,0.043361362578378165
43446f6818456c24b51ca3852c948ac99567af4a2eb91fd6179fdf5ec4a9dfba,PZU,2017-04,10,xgboost,,microprice_minus_mid_bps,0.3275899394287169
43446f6818456c24b51ca3852c948ac99567af4a2eb91fd6179fdf5ec4a9dfba,PZU,2017-04,10,xgboost,,ofi_l1_norm,0.15432927978042657
43446f6818456c24b51ca3852c948ac99567af4a2eb91fd6179fdf5ec4a9dfba,PZU,2017-04,10,xgboost,,spread_bps,0.0714034141688116
43446f6818456c24b51ca3852c948ac99567af4a2eb91fd6179fdf5ec4a9dfba,PZU,2017-04,10,xgboost,,top_imbalance,0.4033160040436668
5e7c4371d944a47c8ba20ddd3b747be1936b5841847fa427e9f9e2d10c29082b,PZU,2017-04,20,xgboost,,depth_imbalance,0.04088155787010762
5e7c4371d944a47c8ba20ddd3b747be1936b5841847fa427e9f9e2d10c29082b,PZU,2017-04,20,xgboost,,microprice_minus_mid_bps,0.38696708233776705
5e7c4371d944a47c8ba20ddd3b747be1936b5841847fa427e9f9e2d10c29082b,PZU,2017-04,20,xgboost,,ofi_l1_norm,0.12910110912514222
5e7c4371d944a47c8ba20ddd3b747be1936b5841847fa427e9f9e2d10c29082b,PZU,2017-04,20,xgboost,,spread_bps,0.06785737565548311
5e7c4371d944a47c8ba20ddd3b747be1936b5841847fa427e9f9e2d10c29082b,PZU,2017-04,20,xgboost,,top_imbalance,0.3751928750115
722783699fff4134f31c9d09ec899d996aafb457ce5a7546fa1173a08ad0ac8e,PZU,2017-04,50,xgboost,,depth_imbalance,0.04982944514719537
722783699fff4134f31c9d09ec899d996aafb457ce5a7546fa1173a08ad0ac8e,PZU,2017-04,50,xgboost,,microprice_minus_mid_bps,0.48759733404686434
722783699fff4134f31c9d09ec899d996aafb457ce5a7546fa1173a08ad0ac8e,PZU,2017-04,50,xgboost,,ofi_l1_norm,0.10522820400064294
722783699fff4134f31c9d09ec899d996aafb457ce5a7546fa1173a08ad0ac8e,PZU,2017-04,50,xgboost,,spread_bps,0.06555300538605005
722783699fff4134f31c9d09ec899d996aafb457ce5a7546fa1173a08ad0ac8e,PZU,2017-04,50,xgboost,,top_imbalance,0.2917920114192473
99cf00e23040a33c2b9b6bb9d465b38f5df387c6b97ff8c7b1abd23f47c0cf8a,PZU,2017-06,10,xgboost,,depth_imbalance,0.04036753765271613
99cf00e23040a33c2b9b6bb9d465b38f5df387c6b97ff8c7b1abd23f47c0cf8a,PZU,2017-06,10,xgboost,,microprice_minus_mid_bps,0.24436828750541661
99cf00e23040a33c2b9b6bb9d465b38f5df387c6b97ff8c7b1abd23f47c0cf8a,PZU,2017-06,10,xgboost,,ofi_l1_norm,0.1305987351682743
99cf00e23040a33c2b9b6bb9d465b38f5df387c6b97ff8c7b1abd23f47c0cf8a,PZU,2017-06,10,xgboost,,spread_bps,0.07759249999315497
99cf00e23040a33c2b9b6bb9d465b38f5df387c6b97ff8c7b1abd23f47c0cf8a,PZU,2017-06,10,xgboost,,top_imbalance,0.507072939680438
62e7e037b683f4bce71728e8ec5d1906c2df9b2d7a7b36c6c51ab0c0eb262ffd,PZU,2017-06,10,xgboost,7.0,depth_imbalance,0.20208828168379306
62e7e037b683f4bce71728e8ec5d1906c2df9b2d7a7b36c6c51ab0c0eb262ffd,PZU,2017-06,10,xgboost,7.0,microprice_minus_mid_bps,0.1927345982619901
62e7e037b683f4bce71728e8ec5d1906c2df9b2d7a7b36c6c51ab0c0eb262ffd,PZU,2017-06,10,xgboost,7.0,ofi_l1_norm,0.202303801663284
62e7e037b683f4bce71728e8ec5d1906c2df9b2d7a7b36c6c51ab0c0eb262ffd,PZU,2017-06,10,xgboost,7.0,spread_bps,0.20016536271089508
62e7e037b683f4bce71728e8ec5d1906c2df9b2d7a7b36c6c51ab0c0eb262ffd,PZU,2017-06,10,xgboost,7.0,top_imbalance,0.20270795568003777
7e39daf3cce77084aa8723031a76aa85ed5ca224dba7f53aed488892282affeb,PZU,2017-06,20,xgboost,,depth_imbalance,0.03271945902817161
7e39daf3cce77084aa8723031a76aa85ed5ca224dba7f53aed488892282affeb,PZU,2017-06,20,xgboost,,microprice_minus_mid_bps,0.3064389939704413
7e39daf3cce77084aa8723031a76aa85ed5ca224dba7f53aed488892282affeb,PZU,2017-06,20,xgboost,,ofi_l1_norm,0.11164545497225876
7e39daf3cce77084aa8723031a76aa85ed5ca224dba7f53aed488892282affeb,PZU,2017-06,20,xgboost,,spread_bps,0.06555147669817363
7e39daf3cce77084aa8723031a76aa85ed5ca224dba7f53aed488892282affeb,PZU,2017-06,20,xgboost,,top_imbalance,0.4836446153309547
ec04a1146dd1cb734340c3a1d1132b20738089388c1ca23b5283bf34cbc4b26e,PZU,2017-06,20,xgboost,7.0,depth_imbalance,0.20319820272207936
ec04a1146dd1cb734340c3a1d1132b20738089388c1ca23b5283bf34cbc4b26e,PZU,2017-06,20,xgboost,7.0,microprice_minus_mid_bps,0.19446886369601563
ec04a1146dd1cb734340c3a1d1132b20738089388c1ca23b5283bf34cbc4b26e,PZU,2017-06,20,xgboost,7.0,ofi_l1_norm,0.20079333076209613
ec04a1146dd1cb734340c3a1d1132b20738089388c1ca23b5283bf34cbc4b26e,PZU,2017-06,20,xgboost,7.0,spread_bps,0.20720295247796655
ec04a1146dd1cb734340c3a1d1132b20738089388c1ca23b5283bf34cbc4b26e,PZU,2017-06,20,xgboost,7.0,top_imbalance,0.19433665034184233
