adverse_before_fill,control_seed,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.2031337539,7.0,656848,0.1749750323,0.2212871167,145352,50,reset,0,-0.2902177792,-0.6793669855,145349,145352,-0.5754395972,145349,-0.870587507,145352,27.6865265012,742.5966646774,28.0,453.0,xgboost,2017-06,0.6103771344,656848,86.0,1609.0,0.0115140794,4.7653937567,3.9870270703,145349,145352,4.1949114443,145349,3.6045600952,145352,PEKAO,0.7787128833,0
0.1615076852,,656848,0.1301579665,0.1619156943,106354,50,reset,1,-0.311918982,-0.7360203906,106350,106354,-0.5840974365,106350,-0.8583055268,103877,29.538682137,1026.8902957762,30.0,680.0,linear,2017-06,0.7001939566,656848,186.0,2095.0,0.0081403917,5.0402763458,4.1920570979,106350,106354,4.4959271413,106350,3.9196979047,103877,PEKAO,0.8380843057,0
0.1600857428,,656848,0.132438555,0.163742601,107554,50,reset,1,-0.3034939183,-0.7356796463,107550,107554,-0.5954500554,107550,-0.8635166163,105076,29.5327463414,1009.7534330621,30.0,665.0,xgboost,2017-06,0.699412954,656848,180.0,2064.0,0.0080627482,5.1197688398,4.2553570525,107550,107554,4.5358405887,107550,3.9707125711,105076,PEKAO,0.836257399,0
0.2026968187,7.0,656848,0.1749658977,0.2210526636,145198,50,reset,1,-0.2907997418,-0.6792132303,145194,145198,-0.5747819503,145194,-0.8637932947,142371,27.718067742,739.2454647042,28.0,451.0,xgboost,2017-06,0.6108201593,656848,86.0,1602.0,0.0115171242,4.7895162872,4.0126112975,145194,145198,4.2215024107,145194,3.6162204705,142371,PEKAO,0.7789473364,0
0.1738895452,,656848,0.1414315032,0.1775205223,116604,50,reset,5,-0.3071433944,-0.7084970779,116596,116604,-0.5619153559,116596,-0.8001363934,103556,28.8047579843,979.7956087253,29.0,640.0,linear,2017-06,0.6759539498,656848,149.0,2034.0,0.0087250018,4.8977609454,4.0949956194,116596,116604,4.3881791491,116596,3.7535344001,103556,PEKAO,0.8224794777,0
0.1727599079,,656848,0.143608567,0.1793428617,117801,50,reset,5,-0.2999631164,-0.7081169962,117793,117801,-0.5715980242,117793,-0.8063268642,104732,28.7628458162,965.3494811585,29.0,626.0,xgboost,2017-06,0.6750039583,656848,144.0,2004.0,0.0086275668,4.959207936,4.1428259466,117793,117801,4.4158843357,117793,3.7926268645,104732,PEKAO,0.8206571383,0
0.2032677271,7.0,656848,0.1765735756,0.2228597788,146385,50,reset,5,-0.2876535249,-0.6704840453,146377,146385,-0.5692993922,146377,-0.8228092703,131807,27.6504150015,730.0584320878,28.0,444.0,xgboost,2017-06,0.6084101649,656848,86.0,1586.0,0.0117485324,4.7874613402,4.0216764032,146377,146385,4.2240730823,146377,3.5831895297,131807,PEKAO,0.7771402212,0
0.0370789214,,404111,0.0054811673,0.0065402822,2643,10,retain,0,-0.4691770712,-0.9432670027,2643,2643,-0.6915747854,2643,-0.3919466737,2643,7.8361710178,834.9216601379,8.0,583.0,linear,2017-09,0.9570514042,404111,168.0,1679.0,0.0003885071,3.4750840321,2.5268530929,2643,2643,3.0301943747,2643,3.6294601589,2643,PEKAO,0.9934597178,0
0.0357550277,,404111,0.0051941175,0.0061740462,2495,10,retain,0,-0.4870852371,-0.9363016077,2495,2495,-0.6789753392,2495,-0.4011829497,2495,7.8605210421,826.4671142335,8.0,576.0,xgboost,2017-09,0.9586821443,404111,164.0,1668.0,0.0003687106,3.2921947708,2.3937170174,2495,2495,2.9083209087,2495,3.4638949823,2495,PEKAO,0.9938259538,0
0.0392565409,,404111,0.0061394023,0.0074806179,3023,10,retain,1,-0.3016060907,-0.8161356361,3023,3023,-0.5409796961,3023,-0.2289566842,2338,7.6596096593,822.4140990965,8.0,575.0,linear,2017-09,0.9541784312,404111,154.0,1669.0,0.0004256256,3.5279467305,2.4989384148,3023,3023,3.049145678,3023,3.5358057014,2338,PEKAO,0.9925193821,0
0.0380959687,,404111,0.0058226576,0.0070698397,2857,10,retain,1,-0.3025898075,-0.8112889621,2857,2857,-0.5148535494,2857,-0.2456158268,2196,7.6916345817,815.3227751781,8.0,568.0,xgboost,2017-09,0.9556928666,404111,152.0,1658.0,0.0003885071,3.4349585556,2.4176328341,2857,2857,3.0104037293,2857,3.399052206,2196,PEKAO,0.9929301603,0
0.0443120826,,404111,0.0072257375,0.0090321719,3650,10,retain,5,-0.2715595974,-0.7470877003,3650,3650,-0.4982412458,3650,0.0044853772,649,7.5923287671,786.8312221147,8.0,544.0,linear,2017-09,0.9479474699,404111,118.0,1638.0,0.0005147101,3.4868251736,2.5357987381,3650,3650,3.0333833475,3650,3.1588810847,649,PEKAO,0.9909678281,0
0.0435251701,,404111,0.0070426195,0.0088218336,3565,10,retain,5,-0.2255348406,-0.699079817,3564,3565,-0.4589267988,3564,0.0302148129,609,7.6157082749,780.4576663342,8.0,537.0,xgboost,2017-09,0.9489273987,404111,117.0,1625.0,0.0005048118,3.4565256202,2.5092883073,3564,3565,2.9894998924,3564,3.0050287298,609,PEKAO,0.9911781664,0
0.0702399846,,403901,0.0258058287,0.0304579588,12302,20,retain,0,-0.4976580044,-1.0965792076,12302,12302,-0.8205293532,12302,-0.7864701497,12302,14.1639570801,834.9532855824,15.0,582.0,linear,2017-09,0.9020180688,403901,168.0,1678.0,0.001936118,3.9145003624,2.7166791153,12302,12302,3.2687883386,12302,3.3368889303,12302,PEKAO,0.9695420412,0
0.0685019349,,403901,0.0255830018,0.0300766772,12148,20,retain,0,-0.4880030331,-1.1132458837,12148,12148,-0.8349682583,12148,-0.8000712313,12148,14.2416035561,825.6377627191,15.0,576.0,xgboost,2017-09,0.9041002622,403901,165.0,1667.0,0.0018148012,3.9646330384,2.7142001582,12148,12148,3.2707448349,12148,3.3405185537,12148,PEKAO,0.9699233228,0
0.0731293064,,403901,0.0271007004,0.0322257187,13016,20,retain,1,-0.451481427,-1.0552131706,13016,13016,-0.7664680449,13016,-0.7099211892,11856,13.9611247695,822.422685262,15.0,575.0,linear,2017-09,0.8977818822,403901,154.0,1669.0,0.0019881109,3.9140065257,2.7065816827,13016,13016,3.2840615355,13016,3.3467695956,11856,PEKAO,0.9677742813,0
0.0717329247,,403901,0.0268555909,0.0318716715,12873,20,retain,1,-0.4377961009,-1.0641861541,12873,12873,-0.7721064549,12873,-0.7176130245,11707,14.0403946244,814.4629971206,15.0,568.0,xgboost,2017-09,0.8995446904,403901,153.0,1657.0,0.0018667941,3.9603190338,2.7076041089,12873,12873,3.2917405565,12873,3.3451712561,11707,PEKAO,0.9681283285,0
0.0805098279,,403901,0.0302054216,0.0363331608,14675,20,retain,5,-0.4307277088,-1.0300025891,14674,14675,-0.7316550083,14674,-0.5142768894,8603,13.7872572402,786.7610429288,14.0,544.0,linear,2017-09,0.8871109505,403901,118.0,1638.0,0.0021738,3.8614763466,2.6629785247,14674,14675,3.2596567704,14674,3.3953873287,8603,PEKAO,0.9636668392,0
0.0796878443,,403901,0.0301410494,0.0361672786,14608,20,retain,5,-0.4133497125,-1.0177846327,14607,14608,-0.7242335847,14607,-0.5020264123,8536,13.8143483023,779.7188543727,14.0,537.0,xgboost,2017-09,0.888086437,403901,117.0,1625.0,0.0020846693,3.8885977851,2.6797958825,14607,14608,3.2668748744,14607,3.3658949242,8536,PEKAO,0.9638327214,0
0.1470599175,,403271,0.1120040866,0.1335156756,53843,50,retain,0,-0.4454609037,-1.1269456802,53838,53843,-0.8542355636,53838,-1.373948701,53843,30.9315602771,834.9585365672,32.0,582.0,linear,2017-09,0.7319098075,403271,169.0,1677.0,0.0090261883,5.0067496005,3.6433961397,53838,53843,4.188807377,53838,3.1499290649,53843,PEKAO,0.8664843244,0
0.1465118989,,403271,0.1114337505,0.1326973673,53513,50,retain,0,-0.413161685,-1.0907328554,53508,53513,-0.8352033915,53508,-1.3309669602,53513,31.0012894063,823.1923123656,32.0,573.0,xgboost,2017-09,0.7331719861,403271,164.0,1665.0,0.0088823645,5.0767308916,3.721236923,53508,53513,4.2322708472,53508,3.2412885741,53513,PEKAO,0.8673026327,0
0.1509704392,,403271,0.1149227195,0.1374187581,55417,50,retain,1,-0.426456763,-1.103435696,55411,55417,-0.8319438494,55411,-1.3352426498,53938,30.7122182724,822.4055833422,31.0,575.0,linear,2017-09,0.7248872346,403271,154.0,1668.0,0.0092196067,5.005081442,3.65064566,55411,55417,4.193617655,55411,3.1519782619,53938,PEKAO,0.8625812419,0
0.1504918529,,403271,0.1141589651,0.136340079,54982,50,retain,1,-0.3967970599,-1.0735152707,54976,54982,-0.816826584,54976,-1.2974342239,53502,30.7767633044,812.2409545938,32.0,565.0,xgboost,2017-09,0.726320514,403271,152.0,1652.0,0.0090286681,5.0625392874,3.708652443,54976,54982,4.2220048901,54976,3.2219941058,53502,PEKAO,0.863659921,0
0.1617795477,,403271,0.1240381778,0.1489519455,60068,50,retain,5,-0.4052635582,-1.0555038222,60058,60068,-0.7970272488,60058,-1.2436520364,52459,30.352450556,786.7303475826,31.0,544.0,linear,2017-09,0.7045733514,403271,118.0,1638.0,0.009608923,4.9924962703,3.6911739958,60058,60068,4.2081134519,60058,3.1579939772,52459,PEKAO,0.8510480545,0
0.1617200344,,403271,0.1240034617,0.148483278,59879,50,retain,5,-0.3748685556,-1.0290230825,59869,59879,-0.7851331132,59869,-1.2044967808,52163,30.4355283154,777.8475417275,31.0,534.0,xgboost,2017-09,0.7048262831,403271,115.0,1622.0,0.0094502208,5.0376187432,3.7284968207,59869,59879,4.2162534302,59869,3.216727141,52163,PEKAO,0.851516722,0
0.0370789214,,404111,0.0054811673,0.0065402822,2643,10,reset,0,-0.4691770712,-0.9432670027,2643,2643,-0.6915747854,2643,-0.3919466737,2643,7.8361710178,834.9216601379,8.0,583.0,linear,2017-09,0.9570514042,404111,168.0,1679.0,0.0003885071,3.4750840321,2.5268530929,2643,2643,3.0301943747,2643,3.6294601589,2643,PEKAO,0.9934597178,0
0.0357550277,,404111,0.0051941175,0.0061740462,2495,10,reset,0,-0.4870852371,-0.9363016077,2495,2495,-0.6789753392,2495,-0.4011829497,2495,7.8605210421,826.4671142335,8.0,576.0,xgboost,2017-09,0.9586821443,404111,164.0,1668.0,0.0003687106,3.2921947708,2.3937170174,2495,2495,2.9083209087,2495,3.4638949823,2495,PEKAO,0.9938259538,0
0.0392565409,,404111,0.0061394023,0.0074806179,3023,10,reset,1,-0.3016060907,-0.8161356361,3023,3023,-0.5409796961,3023,-0.2289566842,2338,7.6596096593,822.4140990965,8.0,575.0,linear,2017-09,0.9541784312,404111,154.0,1669.0,0.0004256256,3.5279467305,2.4989384148,3023,3023,3.049145678,3023,3.5358057014,2338,PEKAO,0.9925193821,0
0.0380959687,,404111,0.0058226576,0.0070698397,2857,10,reset,1,-0.3025898075,-0.8112889621,2857,2857,-0.5148535494,2857,-0.2456158268,2196,7.6916345817,815.3227751781,8.0,568.0,xgboost,2017-09,0.9556928666,404111,152.0,1658.0,0.0003885071,3.4349585556,2.4176328341,2857,2857,3.0104037293,2857,3.399052206,2196,PEKAO,0.9929301603,0
0.0443120826,,404111,0.0072257375,0.0090321719,3650,10,reset,5,-0.2715595974,-0.7470877003,3650,3650,-0.4982412458,3650,0.0044853772,649,7.5923287671,786.8312221147,8.0,544.0,linear,2017-09,0.9479474699,404111,118.0,1638.0,0.0005147101,3.4868251736,2.5357987381,3650,3650,3.0333833475,3650,3.1588810847,649,PEKAO,0.9909678281,0
0.0435251701,,404111,0.0070426195,0.0088218336,3565,10,reset,5,-0.2255348406,-0.699079817,3564,3565,-0.4589267988,3564,0.0302148129,609,7.6157082749,780.4576663342,8.0,537.0,xgboost,2017-09,0.9489273987,404111,117.0,1625.0,0.0005048118,3.4565256202,2.5092883073,3564,3565,2.9894998924,3564,3.0050287298,609,PEKAO,0.9911781664,0
0.0702399846,,403901,0.0258058287,0.0304579588,12302,20,reset,0,-0.4976580044,-1.0965792076,12302,12302,-0.8205293532,12302,-0.7864701497,12302,14.1639570801,834.9532855824,15.0,582.0,linear,2017-09,0.9020180688,403901,168.0,1678.0,0.001936118,3.9145003624,2.7166791153,12302,12302,3.2687883386,12302,3.3368889303,12302,PEKAO,0.9695420412,0
0.0685019349,,403901,0.0255830018,0.0300766772,12148,20,reset,0,-0.4880030331,-1.1132458837,12148,12148,-0.8349682583,12148,-0.8000712313,12148,14.2416035561,825.6377627191,15.0,576.0,xgboost,2017-09,0.9041002622,403901,165.0,1667.0,0.0018148012,3.9646330384,2.7142001582,12148,12148,3.2707448349,12148,3.3405185537,12148,PEKAO,0.9699233228,0
0.0731293064,,403901,0.0271007004,0.0322257187,13016,20,reset,1,-0.451481427,-1.0552131706,13016,13016,-0.7664680449,13016,-0.7099211892,11856,13.9611247695,822.422685262,15.0,575.0,linear,2017-09,0.8977818822,403901,154.0,1669.0,0.0019881109,3.9140065257,2.7065816827,13016,13016,3.2840615355,13016,3.3467695956,11856,PEKAO,0.9677742813,0
0.0717329247,,403901,0.0268555909,0.0318716715,12873,20,reset,1,-0.4377961009,-1.0641861541,12873,12873,-0.7721064549,12873,-0.7176130245,11707,14.0403946244,814.4629971206,15.0,568.0,xgboost,2017-09,0.8995446904,403901,153.0,1657.0,0.0018667941,3.9603190338,2.7076041089,12873,12873,3.2917405565,12873,3.3451712561,11707,PEKAO,0.9681283285,0
0.0805098279,,403901,0.0302054216,0.0363331608,14675,20,reset,5,-0.4307277088,-1.0300025891,14674,14675,-0.7316550083,14674,-0.5142768894,8603,13.7872572402,786.7610429288,14.0,544.0,linear,2017-09,0.8871109505,403901,118.0,1638.0,0.0021738,3.8614763466,2.6629785247,14674,14675,3.2596567704,14674,3.3953873287,8603,PEKAO,0.9636668392,0
0.0796878443,,403901,0.0301410494,0.0361672786,14608,20,reset,5,-0.4133497125,-1.0177846327,14607,14608,-0.7242335847,14607,-0.5020264123,8536,13.8143483023,779.7188543727,14.0,537.0,xgboost,2017-09,0.888086437,403901,117.0,1625.0,0.0020846693,3.8885977851,2.6797958825,14607,14608,3.2668748744,14607,3.3658949242,8536,PEKAO,0.9638327214,0
0.1470599175,,403271,0.1120040866,0.1335156756,53843,50,reset,0,-0.4454609037,-1.1269456802,53838,53843,-0.8542355636,53838,-1.373948701,53843,30.9315602771,834.9585365672,32.0,582.0,linear,2017-09,0.7319098075,403271,169.0,1677.0,0.0090261883,5.0067496005,3.6433961397,53838,53843,4.188807377,53838,3.1499290649,53843,PEKAO,0.8664843244,0
0.1465118989,,403271,0.1114337505,0.1326973673,53513,50,reset,0,-0.413161685,-1.0907328554,53508,53513,-0.8352033915,53508,-1.3309669602,53513,31.0012894063,823.1923123656,32.0,573.0,xgboost,2017-09,0.7331719861,403271,164.0,1665.0,0.0088823645,5.0767308916,3.721236923,53508,53513,4.2322708472,53508,3.2412885741,53513,PEKAO,0.8673026327,0
0.1509704392,,403271,0.1149227195,0.1374187581,55417,50,reset,1,-0.426456763,-1.103435696,55411,55417,-0.8319438494,55411,-1.3352426498,53938,30.7122182724,822.4055833422,31.0,575.0,linear,2017-09,0.7248872346,403271,154.0,1668.0,0.0092196067,5.005081442,3.65064566,55411,55417,4.193617655,55411,3.1519782619,53938,PEKAO,0.8625812419,0
0.1504918529,,403271,0.1141589651,0.136340079,54982,50,reset,1,-0.3967970599,-1.0735152707,54976,54982,-0.816826584,54976,-1.2974342239,53502,30.7767633044,812.2409545938,32.0,565.0,xgboost,2017-09,0.726320514,403271,152.0,1652.0,0.0090286681,5.0625392874,3.708652443,54976,54982,4.2220048901,54976,3.2219941058,53502,PEKAO,0.863659921,0
0.1617795477,,403271,0.1240381778,0.1489519455,60068,50,reset,5,-0.4052635582,-1.0555038222,60058,60068,-0.7970272488,60058,-1.2436520364,52459,30.352450556,786.7303475826,31.0,544.0,linear,2017-09,0.7045733514,403271,118.0,1638.0,0.009608923,4.9924962703,3.6911739958,60058,60068,4.2081134519,60058,3.1579939772,52459,PEKAO,0.8510480545,0
0.1617200344,,403271,0.1240034617,0.148483278,59879,50,reset,5,-0.3748685556,-1.0290230825,59869,59879,-0.7851331132,59869,-1.2044967808,52163,30.4355283154,777.8475417275,31.0,534.0,xgboost,2017-09,0.7048262831,403271,115.0,1622.0,0.0094502208,5.0376187432,3.7284968207,59869,59879,4.2162534302,59869,3.216727141,52163,PEKAO,0.851516722,0
0.0448706771,,481740,0.0073359073,0.0088616266,4269,10,retain,0,-0.0655777863,-0.4984422782,4269,4269,-0.3433754219,4269,-0.1451512464,4269,7.7627078941,1023.9273342467,8.0,672.0,linear,2017-11,0.9472889941,481740,196.0,1962.0,0.0005044215,4.6574102223,3.791696568,4269,4269,4.1017573858,4269,4.4982182883,4269,PEKAO,0.9911383734,0
0.0434238386,,481740,0.0071947524,0.0086581974,4171,10,retain,0,-0.0992045734,-0.5927298482,4171,4171,-0.4179626592,4171,-0.1813530374,4171,7.7631263486,1014.7712313696,8.0,664.0,xgboost,2017-11,0.9488935941,481740,191.0,1951.0,0.000487815,4.8546648599,3.8676395344,4171,4171,4.2170923472,4171,4.6903061834,4171,PEKAO,0.9913418026,0
0.047322207,,481740,0.008423631,0.010223357,4925,10,retain,1,-0.0380895701,-0.4390436245,4925,4925,-0.2771225498,4925,-0.0786144224,3880,7.6131979695,1007.740741894,8.0,660.0,linear,2017-11,0.9436957695,481740,180.0,1949.0,0.0005583925,4.6738040919,3.8718587829,4925,4925,4.1956526629,4925,4.6373666527,3880,PEKAO,0.989776643,0
0.0460310541,,481740,0.0081579275,0.0099078341,4773,10,retain,1,-0.0767088227,-0.5220384362,4773,4773,-0.3478470618,4773,-0.1222347043,3748,7.6241357637,1000.0560634367,8.0,654.0,xgboost,2017-11,0.9452692324,481740,176.0,1934.0,0.000541786,4.7914810908,3.9008269908,4773,4773,4.2491334765,4773,4.8022532441,3748,PEKAO,0.9900921659,0
0.0538257151,,481740,0.0099804874,0.0123614398,5955,10,retain,5,-0.0386212465,-0.3779594263,5955,5955,-0.2568370026,5955,0.1250657611,1117,7.5220822838,963.6724498692,8.0,625.0,linear,2017-11,0.9356167227,481740,130.0,1884.0,0.0005770748,4.4015262713,3.7227802798,5955,5955,3.965002576,5955,5.1082375721,1117,PEKAO,0.9876385602,0
0.0530825757,,481740,0.0096255241,0.0120376137,5799,10,retain,5,-0.0708860966,-0.4099702795,5799,5799,-0.298646944,5799,0.0751880184,1086,7.5312984997,957.0037883506,8.0,618.0,xgboost,2017-11,0.9366961431,481740,130.0,1875.0,0.000595757,4.4158294015,3.7376244689,5799,5799,3.960208743,5799,5.3120661101,1086,PEKAO,0.9879623863,0
0.0853716279,,481530,0.0305983012,0.0375864432,18099,20,retain,0,-0.1502445019,-0.6315753612,18096,18099,-0.4954785856,18096,-0.4367690173,18099,13.9540306094,1024.2427989949,15.0,673.0,linear,2017-11,0.8817664528,481530,197.0,1962.0,0.0022636181,4.6928625528,3.7302951677,18096,18099,4.0024842505,18096,4.119758549,18099,PEKAO,0.9624135568,0
0.0837912487,,481530,0.0300043611,0.0369052811,17771,20,retain,0,-0.1729325376,-0.6641569949,17768,17771,-0.5291845483,17768,-0.4640440084,17771,13.9949918406,1013.0011151953,15.0,662.0,xgboost,2017-11,0.8839137748,481530,190.0,1949.0,0.0022906153,4.8118426958,3.8295120452,17768,17771,4.0994423905,17768,4.2295580601,17771,PEKAO,0.9630947189,0
0.0889477291,,481530,0.0325649492,0.0400826532,19301,20,retain,1,-0.1459520399,-0.6095746561,19297,19301,-0.4747813764,19297,-0.3931420301,17651,13.7325527175,1008.0124893568,14.0,660.0,linear,2017-11,0.8761447885,481530,180.0,1949.0,0.0023425332,4.6883462244,3.7612133213,19297,19301,4.0307991854,19297,4.1627117389,17651,PEKAO,0.9599173468,0
0.0873528129,,481530,0.0317238801,0.0391315183,18843,20,retain,1,-0.1690463106,-0.6414207584,18839,18843,-0.5070369097,18839,-0.4222270893,17213,13.7897893117,998.591909123,14.0,652.0,xgboost,2017-11,0.8785600066,481530,176.0,1932.0,0.0023633003,4.7828382367,3.8382278853,18839,18843,4.1069873845,18839,4.2421360984,17213,PEKAO,0.9608684817,0
0.0983780865,,481530,0.0364691712,0.0452453637,21787,20,retain,5,-0.1582799462,-0.5804870053,21783,21787,-0.4577162914,21783,-0.2529992434,13212,13.5207692661,963.8302618736,14.0,625.0,linear,2017-11,0.8627042967,481530,130.0,1884.0,0.0024484456,4.5371150123,3.6927738569,21783,21787,3.9382944859,21783,4.1203686742,13212,PEKAO,0.9547546363,0
0.0974871763,,481530,0.0356634062,0.0443710672,21366,20,retain,5,-0.1731322452,-0.6035178893,21362,21366,-0.4819489177,21362,-0.273576858,12880,13.5694561453,955.959088738,14.0,618.0,xgboost,2017-11,0.8643552842,481530,130.0,1873.0,0.0024941333,4.6287306348,3.7680419286,21362,21366,4.0111688384,21362,4.1898879547,12880,PEKAO,0.9556289328,0
0.1840008318,,480900,0.120033271,0.1503306301,72294,50,retain,0,-0.2695282544,-0.846394587,72294,72294,-0.6824790158,72294,-1.0585998225,72294,30.2771737627,1024.605308796,31.0,673.0,linear,2017-11,0.6861863173,480900,197.0,1962.0,0.00977958,5.2448995808,4.091168752,72294,72294,4.4189964526,72294,3.6667250696,72294,PEKAO,0.8496693699,0
0.1812081514,,480900,0.1209128717,0.1512642961,72743,50,retain,0,-0.2740461003,-0.849316795,72743,72743,-0.6827871136,72743,-1.0513393018,72743,30.3704548891,1010.7241796631,31.0,660.0,xgboost,2017-11,0.6877313371,480900,189.0,1940.0,0.0101476398,5.3246779085,4.174132316,72743,72743,4.5071861339,72743,3.7700495916,72743,PEKAO,0.8487357039,0
0.1880848409,,480900,0.1232896652,0.1546537742,74373,50,retain,1,-0.2643595229,-0.8295564377,74373,74373,-0.6677068113,74373,-1.0257340185,72531,29.9932367929,1008.3744770222,31.0,660.0,linear,2017-11,0.6787377833,480900,180.0,1949.0,0.0098877105,5.2467190709,4.1163189648,74373,74373,4.4400168065,74373,3.6939328058,72531,PEKAO,0.8453462258,0
0.185150759,,480900,0.1238906218,0.1552173009,74644,50,retain,1,-0.2704281862,-0.8357671087,74644,74644,-0.6704312838,74644,-1.0268910065,72780,30.1100691281,996.5761821585,31.0,651.0,xgboost,2017-11,0.6807506758,480900,175.0,1927.0,0.0102079434,5.3076604714,4.1769730263,74644,74644,4.5076414747,74644,3.7635120778,72780,PEKAO,0.8447826991,0
0.19930131,,480900,0.1320461634,0.1660594718,79858,50,retain,5,-0.2600444758,-0.8008739039,79858,79858,-0.6464962289,79858,-0.9286847718,70269,29.5667184252,964.2384986484,30.0,625.0,linear,2017-11,0.6583011021,480900,130.0,1884.0,0.0103514244,5.2080193019,4.1263425284,79858,79858,4.4350960096,79858,3.7122209456,70269,PEKAO,0.8339405282,0
0.1972177168,,480900,0.1322665835,0.1664420878,80042,50,retain,5,-0.2663403682,-0.8044722109,80042,80042,-0.6511458701,80042,-0.9294987257,70494,29.6232977687,954.6238323976,30.0,617.0,xgboost,2017-11,0.6598440424,480900,130.0,1869.0,0.0106716573,5.2527634471,4.1764819859,80042,80042,4.4831339833,80042,3.7591677878,70494,PEKAO,0.8335579122,0
0.0448706771,,481740,0.0073359073,0.0088616266,4269,10,reset,0,-0.0655777863,-0.4984422782,4269,4269,-0.3433754219,4269,-0.1451512464,4269,7.7627078941,1023.9273342467,8.0,672.0,linear,2017-11,0.9472889941,481740,196.0,1962.0,0.0005044215,4.6574102223,3.791696568,4269,4269,4.1017573858,4269,4.4982182883,4269,PEKAO,0.9911383734,0
