adverse_before_fill,control_seed,decile,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.0494882588,,3,91941,0.0218509696,0.0249507837,2294,20,retain,0,-0.286259447,-0.7046186952,2294,2294,-0.524596866,2294,-0.468324163,2294,13.7545771578,351.2600907103,14.0,351.0,linear,2017-09,0.9278450311,91941,310.0,394.0,0.0008157405,4.2611857544,3.4244235297,2294,2294,3.7844853881,2294,3.8970347555,2294,KGHM,0.9750492163,0
0.0440350119,,4,92540,0.0178409337,0.020218284,1871,20,retain,0,-0.4462381264,-1.1194528666,1871,1871,-0.9660499677,1871,-0.8209209101,1871,14.2896846606,454.5741517182,15.0,453.0,linear,2017-09,0.9371839205,92540,411.0,500.0,0.000940134,2.9808662294,1.6346473957,1871,1871,1.9413854432,1871,2.2315693596,1871,KGHM,0.979781716,0
0.0377628549,,5,92922,0.0167667506,0.0189944254,1765,20,retain,0,-0.362652497,-0.7416972523,1765,1765,-0.7107723845,1765,-0.5476706831,1765,14.4039660057,557.4317169239,15.0,556.0,linear,2017-09,0.9443511763,92922,511.0,606.0,0.0011192183,2.9762622517,2.2182834631,1765,1765,2.2800899973,1765,2.6062689409,1765,KGHM,0.9810055746,0
0.0345828543,,6,87847,0.014866757,0.0168816237,1483,20,retain,0,-0.2020972244,-0.6740110184,1483,1483,-0.5017964003,1483,-0.4420911002,1483,14.8273769386,679.5648456976,16.0,677.0,linear,2017-09,0.9497080151,87847,624.0,737.0,0.0008423737,3.165482179,2.2217185554,1483,1483,2.5661655972,1483,2.6855309459,1483,KGHM,0.9831183763,0
0.0369166932,,7,91097,0.0110431738,0.0128763845,1173,20,retain,0,-0.4790459699,-0.8584046272,1173,1173,-0.7532651652,1173,-0.6561473151,1173,14.8755328218,837.1287418905,15.0,835.0,linear,2017-09,0.9514583356,91097,767.0,909.0,0.0005817974,1.938422903,1.1797355243,1173,1173,1.3901981489,1173,1.5842739812,1173,KGHM,0.9871236155,0
0.035071972,,8,91355,0.009052597,0.0104537245,955,20,retain,0,-0.3590215004,-0.7657467733,955,955,-0.6310378914,955,-0.5834156458,955,15.0345549738,1047.3785123967,16.0,1032.0,linear,2017-09,0.9552843304,91355,950.0,1164.0,0.0005911007,2.2793407802,1.4660167988,955,955,1.7354415707,955,1.8306760124,955,KGHM,0.9895462755,0
0.0361804767,,9,91624,0.0063629617,0.0071596961,656,20,retain,0,-0.6298900544,-1.038574943,656,656,-0.9566533731,656,-0.8084985029,656,15.375,1450.2751899066,16.0,1439.0,linear,2017-09,0.957227364,91624,1238.0,1688.0,0.0002291976,2.0895838891,1.2721259121,656,656,1.4359958513,656,1.7323128605,656,KGHM,0.9928403039,0
0.0297845374,,10,91524,0.0038132075,0.0046872951,429,20,retain,0,-0.5669844731,-1.3449705071,429,429,-1.1913542445,429,-0.8634363251,429,15.4475524476,3238.9703137975,16.0,2565.0,linear,2017-09,0.9660853984,91524,1891.0,4848.0,0.0003168568,1.9980255142,0.4416810929,429,429,0.7489753946,429,1.4049130702,429,KGHM,0.9953127049,0
0.0752303072,,1,98564,0.0351446776,0.0407349539,4015,20,retain,0,-0.04963447,-0.1367084198,4015,4015,-0.0786612392,4015,-0.0750750766,4015,13.3447073474,140.2312304695,14.0,140.0,xgboost,2017-09,0.887950976,98564,92.0,199.0,0.0016740392,5.1049729409,4.9307094414,4015,4015,5.0469073699,4015,5.0540130561,4015,KGHM,0.9592650461,0
0.0522738784,,2,84899,0.0231333702,0.0267140956,2268,20,retain,0,-0.2830558685,-0.6969225555,2268,2268,-0.5180662721,2268,-0.4343360396,2268,14.1569664903,248.3891800846,15.0,250.0,xgboost,2017-09,0.9232028646,84899,211.0,287.0,0.0013898868,4.6905932487,3.8628689354,2268,2268,4.2206390245,2268,4.3880168953,2268,KGHM,0.9732859044,0
0.0470772001,,3,92189,0.0228877632,0.0256104307,2361,20,retain,0,-0.2925111127,-0.7343586084,2361,2361,-0.5656318591,2361,-0.5073702668,2361,13.404489623,340.3567345345,14.0,340.0,xgboost,2017-09,0.9292648798,92189,300.0,382.0,0.000770157,4.4719035919,3.5880893232,2361,2361,3.9255725461,2361,4.0420865294,2361,KGHM,0.9743895693,0
0.0438400316,,4,91218,0.0178473547,0.0202481966,1847,20,retain,0,-0.4652183131,-1.1745346396,1847,1847,-0.9216638124,1847,-0.8165945831,1847,14.3584190579,441.0684185139,15.0,440.0,xgboost,2017-09,0.9373917429,91218,400.0,485.0,0.0009208709,3.2903679007,1.8719324674,1847,1847,2.3775730624,1847,2.5876729554,1847,KGHM,0.9797518034,0
0.0384842277,,5,93233,0.0161638047,0.0181695322,1694,20,retain,0,-0.2740897219,-0.6975347818,1694,1694,-0.6773360703,1694,-0.49406515,1694,14.4433293979,542.7493805841,15.0,541.0,xgboost,2017-09,0.9444188217,93233,500.0,590.0,0.000933146,3.2073601361,2.3605741956,1694,1694,2.4009550589,1694,2.7674500903,1694,KGHM,0.9818304678,0
0.0355112219,,6,90225,0.0137212524,0.0155721807,1405,20,retain,0,-0.3150884041,-0.7157112474,1405,1405,-0.5883747964,1405,-0.4771616201,1405,14.8049822064,663.6391244112,16.0,662.0,xgboost,2017-09,0.9499695206,90225,611.0,721.0,0.000798005,3.0555572288,2.2544039415,1405,1405,2.5090614201,1405,2.7314452316,1405,KGHM,0.9844278193,0
0.033546763,,7,91365,0.0116018169,0.0133749248,1222,20,retain,0,-0.4384236295,-0.8880452194,1222,1222,-0.7030388674,1222,-0.6375336637,1222,14.709492635,821.7262080665,15.0,820.0,xgboost,2017-09,0.9540086466,91365,751.0,896.0,0.0008427735,1.9236219354,1.0243950789,1222,1222,1.3946025292,1222,1.5254540211,1222,KGHM,0.9866250752,0
0.0338946059,,8,91637,0.0081299039,0.0095485448,875,20,retain,0,-0.1863441119,-0.5996047692,875,875,-0.4654062599,875,-0.4467577294,875,15.1542857143,1031.494058077,16.0,1018.0,xgboost,2017-09,0.9573425581,91637,936.0,1147.0,0.0006329321,2.2430627966,1.4166709542,875,875,1.6850721022,875,1.7223297777,875,KGHM,0.9904514552,0
0.0355641454,,9,91581,0.0059291774,0.006649851,609,20,retain,0,-0.7389522867,-1.12810884,609,609,-1.0399557571,609,-0.8841916954,609,15.2939244663,1429.9711293827,16.0,1418.0,xgboost,2017-09,0.9582992105,91581,1217.0,1668.0,0.0002074666,1.7949230976,1.0165125544,609,609,1.1928263765,609,1.5043779485,609,KGHM,0.993350149,0
0.0288445798,,10,91629,0.0039725414,0.0047910596,439,20,retain,0,-0.5441909158,-1.2994867858,439,439,-1.1398094393,439,-0.8279065931,439,15.3963553531,3210.1923517664,16.0,2542.0,xgboost,2017-09,0.9668991258,91629,1868.0,4787.0,0.000283753,2.0106771581,0.4997294183,439,439,0.8191464742,439,1.4430524342,439,KGHM,0.9952089404,0
0.0840765302,,1,91833,0.0447987107,0.0525192469,4823,20,retain,1,-0.0086659923,-0.0576193355,4823,4823,-0.0275459084,4823,-0.0068301724,4500,12.4325108853,128.1024468328,13.0,125.0,linear,2017-09,0.8691646794,91833,75.0,185.0,0.0019600797,4.2882362404,4.1902452585,4823,4823,4.25042957,4823,4.1771784187,4500,KGHM,0.9474807531,0
0.0601730055,,2,92367,0.0253986813,0.0301731138,2787,20,retain,1,-0.1167634259,-0.3942390136,2787,2787,-0.3185630058,2787,-0.2044036999,2543,13.6286329386,241.0937780809,14.0,241.0,linear,2017-09,0.9128368357,92367,200.0,284.0,0.0015914775,4.8563968234,4.3013958912,2787,2787,4.4528280921,2787,4.6126573033,2543,KGHM,0.9698268862,0
0.0496196593,,3,91234,0.0233027161,0.0265361598,2421,20,retain,1,-0.3358845262,-0.7439124659,2421,2421,-0.5611911147,2421,-0.5007415673,2217,13.5642296572,339.3889887542,14.0,339.0,linear,2017-09,0.926233641,91234,300.0,381.0,0.0008439836,4.0643139608,3.2481892955,2421,2421,3.6136610559,2421,3.744369871,2217,KGHM,0.9734638402,0
0.0459984511,,4,91677,0.0193832695,0.0221647742,2032,20,retain,1,-0.3937188634,-1.0776203724,2032,2032,-0.8932864698,2032,-0.7322265607,1832,14.281003937,442.2951885424,15.0,441.0,linear,2017-09,0.933625664,91677,400.0,487.0,0.0009926154,3.2840359312,1.9164142152,2032,2032,2.2850220204,2032,2.5888601566,1832,KGHM,0.9778352258,0
0.0401362914,,5,91862,0.0172432562,0.019518408,1793,20,retain,1,-0.2781501734,-0.6563386764,1793,1793,-0.6283933281,1793,-0.4475409537,1625,14.2593418851,544.5332128628,15.0,543.0,linear,2017-09,0.9417060373,91862,500.0,592.0,0.0009144151,3.0716344613,2.3153834035,1793,1793,2.3712336101,1793,2.6487695704,1625,KGHM,0.980481592,0
0.0364328917,,6,91099,0.0148409972,0.0169595715,1545,20,retain,1,-0.2839168145,-0.7250929133,1545,1545,-0.5561061575,1545,-0.4653036456,1377,14.8491909385,666.8223471169,16.0,666.0,linear,2017-09,0.9478479456,91099,611.0,724.0,0.0008781655,3.1272538347,2.2449333953,1545,1545,2.5829363899,1545,2.7808004846,1377,KGHM,0.9830404285,0
0.0363701719,,7,91806,0.0117312594,0.0137137006,1259,20,retain,1,-0.4481735077,-0.8830045192,1259,1259,-0.7492956721,1259,-0.6718620402,1117,14.6600476569,827.106365597,15.0,824.0,linear,2017-09,0.9511360913,91806,756.0,900.0,0.0007624774,2.0306163704,1.160986699,1259,1259,1.4285699534,1259,1.5512634466,1117,KGHM,0.9862862994,0
0.03454039,,8,91545,0.0091430444,0.0106832705,978,20,retain,1,-0.3122386425,-0.7140780027,978,978,-0.5674154744,978,-0.5284020072,867,15.0347648262,1037.618307936,16.0,1025.0,linear,2017-09,0.9556720738,91545,941.0,1154.0,0.0006444918,2.2164445406,1.4128885506,978,978,1.706223907,978,1.8198408655,867,KGHM,0.9893167295,0
0.0354021934,,9,91548,0.0066413248,0.0074605671,683,20,retain,1,-0.6320240936,-0.9889098736,683,683,-0.9268275715,683,-0.7823567769,597,15.3660322108,1437.8202582252,16.0,1428.0,linear,2017-09,0.957727094,91548,1225.0,1675.0,0.0002293879,1.9869650023,1.2731167717,683,683,1.3972855841,683,1.7168949734,597,KGHM,0.9925394329,0
0.0290382116,,10,91569,0.0039969859,0.004870644,446,20,retain,1,-0.5392909875,-1.3211401227,446,446,-1.1733791885,446,-0.8305444618,379,15.4820627803,3213.2987801549,16.0,2544.0,linear,2017-09,0.9666481014,91569,1876.0,4792.0,0.0003167011,2.0315309861,0.4674902573,446,446,0.7630715475,446,1.3784931553,379,KGHM,0.995129356,0
0.0847174276,,1,92118,0.0416313858,0.0489697996,4511,20,retain,1,-0.0199344791,-0.1212226334,4511,4511,-0.0650667765,4511,-0.0457264209,4183,12.7534914653,126.3732929503,13.0,123.0,xgboost,2017-09,0.8718925726,92118,75.0,181.0,0.001758614,4.4844180964,4.2817595188,4511,4511,4.3941011343,4511,4.3238828871,4183,KGHM,0.9510302004,0
0.061301021,,2,92266,0.0258816899,0.0304229077,2807,20,retain,1,-0.1283397996,-0.4815156089,2807,2807,-0.2728118872,2807,-0.2120290625,2556,13.6743854649,237.0745886892,14.0,237.0,xgboost,2017-09,0.9112132313,92266,200.0,278.0,0.0016040578,5.1701024268,4.4636488495,2807,2807,4.8812274393,2807,4.9596802346,2556,KGHM,0.9695770923,0
0.0477685408,,3,91420,0.0229490265,0.0260008751,2377,20,retain,1,-0.3467843459,-0.7104550567,2377,2377,-0.5425599338,2377,-0.4895789508,2173,13.4795961296,332.8558739882,14.0,331.0,xgboost,2017-09,0.92856049,91420,299.0,374.0,0.0007219427,4.2697035556,3.542295427,2377,2377,3.8781112219,2377,3.9819381431,2173,KGHM,0.9739991249,0
0.0454110531,,4,90925,0.0181578224,0.020577399,1871,20,retain,1,-0.419451488,-1.1678625781,1871,1871,-0.9654024095,1871,-0.7920299225,1677,14.4836985569,433.0068078086,15.0,432.0,xgboost,2017-09,0.9355182843,90925,394.0,477.0,0.0009128403,3.5208978627,2.0243151352,1871,1871,2.4291375997,1871,2.7646557243,1677,KGHM,0.979422601,0
0.0396137901,,5,91660,0.0179031202,0.0201941959,1851,20,retain,1,-0.2933410289,-0.7287273679,1851,1851,-0.6579817911,1851,-0.4803922815,1671,14.3457590492,534.74151211,15.0,533.0,xgboost,2017-09,0.9414248309,91660,500.0,578.0,0.0010582588,2.9915012069,2.120823763,1851,1851,2.2623051231,1851,2.5509221397,1671,KGHM,0.9798058041,0
0.0356609593,,6,91753,0.0139178011,0.0158141968,1451,20,retain,1,-0.2939476125,-0.6921826173,1451,1451,-0.5977306693,1451,-0.4704457997,1303,14.6864231564,655.0617854457,15.0,653.0,xgboost,2017-09,0.9496256253,91753,603.0,711.0,0.0007956143,3.0875660655,2.2911691013,1451,1451,2.4800696041,1451,2.7300614699,1303,KGHM,0.9841858032,0
0.0335018066,,7,91607,0.0125208772,0.014289301,1309,20,retain,1,-0.4350801908,-0.8985074209,1309,1309,-0.6899767045,1309,-0.6302379579,1164,14.6906035141,814.0697435785,15.0,812.0,xgboost,2017-09,0.9532131824,91607,743.0,890.0,0.0007641337,1.9730739957,1.0462409568,1309,1309,1.4634754328,1309,1.53910576,1164,KGHM,0.985710699,0
0.0344639368,,8,91603,0.0083730882,0.0099232558,909,20,retain,1,-0.1970135692,-0.60137583,909,909,-0.4678741177,909,-0.4270349489,802,15.1056105611,1023.600613517,16.0,1011.0,xgboost,2017-09,0.9564752246,91603,928.0,1136.0,0.0006877504,2.2510497417,1.4424472335,909,909,1.7094565798,909,1.8178244044,802,KGHM,0.9900767442,0
0.0354286462,,9,91649,0.0061211797,0.0068522297,628,20,retain,1,-0.7204299904,-1.1084050759,628,628,-1.0127669577,628,-0.878424549,549,15.2738853503,1419.9725147028,16.0,1406.0,xgboost,2017-09,0.9582319502,91649,1209.0,1657.0,0.0002182239,1.8531669975,1.0771370773,628,628,1.2684244896,628,1.5350148204,549,KGHM,0.9931477703,0
0.0280208436,,10,91539,0.0039655229,0.0048066944,440,20,retain,1,-0.5204098881,-1.2739760277,440,440,-1.1096960451,440,-0.7628375798,377,15.4454545455,3187.9422978184,16.0,2528.0,xgboost,2017-09,0.9677186773,91539,1853.0,4765.0,0.0002949562,1.9489202132,0.4414131162,440,440,0.7700374728,440,1.4107783637,377,KGHM,0.9951933056,0
0.109249723,,1,92046,0.0549833779,0.0666188645,6132,20,retain,5,0.0900138319,0.0245268859,6132,6132,0.0964921956,6132,0.1934081394,4258,12.1166014351,100.1463507377,12.0,111.0,linear,2017-09,0.8339851813,92046,40.0,147.0,0.0017817178,3.8346702514,3.7036687772,6132,6132,3.8476369209,6132,3.5518204035,4258,KGHM,0.9333811355,0
0.0727697736,,2,91549,0.0309124076,0.0375645829,3439,20,retain,5,-0.1789480531,-0.3739277582,3439,3439,-0.333780127,3439,-0.1559669316,2160,13.2224483862,211.5698150717,14.0,210.0,linear,2017-09,0.89428612,91549,174.0,250.0,0.0020316989,4.7046339809,4.3146284413,3439,3439,4.395006138,3439,4.485495489,2160,KGHM,0.9624354171,0
0.056097561,,3,92660,0.0266242176,0.0311785021,2889,20,retain,5,-0.3326163139,-0.728086037,2889,2889,-0.5344492472,2889,-0.4001346354,1786,13.3686396677,310.6239045975,14.0,309.0,linear,2017-09,0.9160263328,92660,271.0,351.0,0.0012518886,3.6176752564,2.8267338474,2889,2889,3.2139859594,2889,3.2641222175,1786,KGHM,0.9688214979,0
0.0489378598,,4,90666,0.0215405996,0.024750182,2244,20,retain,5,-0.4064300205,-1.0938021206,2244,2244,-0.9077066821,2244,-0.5559645961,1265,14.0503565062,414.2501047802,15.0,412.0,linear,2017-09,0.9285730042,90666,374.0,456.0,0.0009485364,3.4809277119,2.1063638469,2244,2244,2.4784932325,2244,3.051214126,1265,KGHM,0.975249818,0
0.0413339596,,5,91547,0.0201535823,0.0229171901,2098,20,retain,5,-0.2312750072,-0.7104267281,2098,2098,-0.5700180831,2098,-0.2701584173,1191,14.1839847474,520.2102635805,15.0,516.0,linear,2017-09,0.9372671961,91547,482.0,563.0,0.001245262,3.1192230304,2.1610215118,2098,2098,2.4418052395,2098,2.8757044642,1191,KGHM,0.9770828099,0
0.0402820616,,6,91753,0.015487232,0.0178195808,1635,20,retain,5,-0.2518613727,-0.6213414395,1635,1635,-0.5530934867,1635,-0.4027512102,851,14.593883792,641.3039246673,15.0,640.0,linear,2017-09,0.9433914967,91753,590.0,699.0,0.0008392096,3.1308596337,2.3919641385,1635,1635,2.5284742436,1635,2.8694622022,851,KGHM,0.9821804192,0
0.0360421402,,7,91504,0.0138026753,0.0159337297,1458,20,retain,5,-0.398044838,-0.912722048,1458,1458,-0.7086990912,1458,-0.5717413821,770,14.6652949246,801.9868858192,15.0,800.0,linear,2017-09,0.9493901906,91504,732.0,878.0,0.0007649939,2.1891806548,1.159824569,1458,1458,1.5680023211,1458,1.944331374,770,KGHM,0.9840662703,0
0.0375820372,,8,91879,0.00942544,0.0112648157,1035,20,retain,5,-0.3040177211,-0.6973299367,1035,1035,-0.5425463871,1035,-0.4598291409,499,15.0599033816,1012.3584823518,16.0,1000.0,linear,2017-09,0.9522524189,91879,917.0,1123.0,0.0007401038,2.1067797656,1.3202655115,1035,1035,1.6298331902,1035,1.9035001523,499,KGHM,0.9887351843,0
0.0351597574,,9,91326,0.0069750126,0.0078509953,717,20,retain,5,-0.6107126697,-0.9344334814,717,717,-0.8513385678,717,-0.7562751048,328,15.3110181311,1406.7466438911,16.0,1392.0,linear,2017-09,0.9576352846,91326,1200.0,1640.0,0.0002299455,2.0004248134,1.3529102514,717,717,1.5191260645,717,1.5408592578,328,KGHM,0.9921490047,0
0.028795983,,10,91610,0.0041916821,0.0050758651,465,20,retain,5,-0.5295494833,-1.2783570644,465,465,-1.1221562238,465,-0.7922066653,199,15.4924731183,3151.5167667285,16.0,2500.0,linear,2017-09,0.9667176072,91610,1829.0,4692.0,0.0002947276,1.8988206021,0.4008898827,465,465,0.7133520935,465,1.5325477215,199,KGHM,0.9949241349,0
0.1093643125,,1,92105,0.0535801531,0.0651430433,6000,20,retain,5,0.082286736,-0.0291125294,6000,6000,0.0976922636,6000,0.1701686163,4109,12.2785,99.4433092666,12.0,111.0,xgboost,2017-09,0.8353075295,92105,41.0,144.0,0.001748005,4.0330508219,3.8101948805,6000,6000,4.0638653495,6000,3.7022415609,4109,KGHM,0.9348569567,0
0.072432456,,2,91644,0.0311422461,0.0373837894,3426,20,retain,5,-0.1701229708,-0.3620674565,3426,3426,-0.3240294793,3426,-0.1473420803,2148,13.2265032107,208.8319802715,14.0,206.0,xgboost,2017-09,0.8944939112,91644,171.0,248.0,0.0019313867,4.756831093,4.3729145366,3426,3426,4.4490522991,3426,4.5232888615,2148,KGHM,0.9626162106,0
0.053975137,,3,91783,0.0268895111,0.031345674,2877,20,retain,5,-0.3101645308,-0.7285466939,2877,2877,-0.5158699802,2877,-0.4087177503,1769,13.4139728884,305.3105694954,14.0,303.0,xgboost,2017-09,0.917860606,91783,267.0,344.0,0.0012747459,3.6532136143,2.8164053475,2877,2877,3.2417928738,2877,3.3115553051,1769,KGHM,0.968654326,0
0.0499885672,,4,91841,0.0207097048,0.0236822334,2175,20,retain,5,-0.4141648351,-1.1106371562,2175,2175,-0.8707294333,2175,-0.5026910787,1212,14.0335632184,406.8282248669,15.0,405.0,xgboost,2017-09,0.9283762154,91841,365.0,450.0,0.0009255126,3.6378164637,2.2450773821,2175,2175,2.7248205593,2175,3.314108966,1212,KGHM,0.9763177666,0
0.0408587333,,5,91437,0.0197841137,0.0223213797,2041,20,retain,5,-0.2439368629,-0.7591063952,2041,2041,-0.6045590255,2041,-0.301945946,1164,14.1744243018,512.7848354605,15.0,509.0,xgboost,2017-09,0.9382088214,91437,474.0,555.0,0.0011483316,3.1090054377,2.0787669261,2041,2041,2.3878330485,2041,2.7672906023,1164,KGHM,0.9776786203,0
0.0404865829,,6,91413,0.0157308042,0.0181484034,1659,20,retain,5,-0.2708353237,-0.6119806788,1659,1659,-0.5530134124,1659,-0.3928999871,869,14.5889089813,631.5953529586,15.0,628.0,xgboost,2017-09,0.9428746458,91413,580.0,687.0,0.0009079671,2.9485027241,2.2662789935,1659,1659,2.3842147627,1659,2.6842511189,869,KGHM,0.9818515966,0
0.0349553518,,7,91717,0.0130401125,0.0149917682,1375,20,retain,5,-0.3638358013,-0.8266627551,1375,1375,-0.6604374595,1375,-0.4823943743,710,14.7345454545,790.4476051332,15.0,789.0,xgboost,2017-09,0.9512522215,91717,720.0,866.0,0.0007523142,2.3192514112,1.3936529191,1375,1375,1.7262210495,1375,2.0858221743,710,KGHM,0.9850082318,0
0.0370544809,,8,91298,0.0094416088,0.011150299,1018,20,retain,5,-0.3197180238,-0.900116284,1018,1018,-0.5895630307,1018,-0.5072311905,496,15.036345776,1000.1264868891,16.0,997.0,xgboost,2017-09,0.9527810029,91298,905.0,1108.0,0.0007229074,1.9798761193,0.8191012126,1018,1018,1.440297352,1018,1.7845807933,496,KGHM,0.988849701,0
0.0353850178,,9,91762,0.0071271332,0.0079880561,733,20,retain,5,-0.6376893067,-0.9111097486,733,733,-0.8386886209,733,-0.7721655764,335,15.2141882674,1390.202011726,16.0,1376.0,xgboost,2017-09,0.9572807916,91762,1185.0,1627.0,0.0002070574,1.9252553608,1.3783687183,733,733,1.5232278893,733,1.4785588542,335,KGHM,0.9920119439,0
0.0286869128,,10,91540,0.0040201005,0.004872187,446,20,retain,5,-0.547597317,-1.2913580806,446,446,-1.1461373841,446,-0.7682260926,194,15.4417040359,3129.2867161896,16.0,2477.0,xgboost,2017-09,0.9669980336,91540,1810.0,4609.0,0.000294953,1.8027368742,0.3148669973,446,446,0.605374221,446,1.4553653187,194,KGHM,0.995127813,0
0.1619016518,,1,94928,0.133543317,0.1525893309,14485,50,retain,0,-0.141322256,-0.4627957497,14485,14485,-0.3750881732,14485,-0.5596425431,14485,29.6053848809,140.7629571886,30.0,140.0,linear,2017-09,0.7001095567,94928,95.0,199.0,0.0044454745,6.1185980516,5.4755904016,14485,14485,5.6510819843,14485,5.2819457911,14485,KGHM,0.8474106691,0
0.1310118079,,2,91549,0.1012026347,0.1200886957,10994,50,retain,0,-0.2262005933,-0.6754106465,10994,10994,-0.5234200715,10994,-0.7414347717,10994,30.5130070948,253.4970780675,31.0,253.0,linear,2017-09,0.7599973785,91549,211.0,296.0,0.007788179,5.3218964645,4.4234609797,10994,10994,4.7274396491,10994,4.2913791601,10994,KGHM,0.8799113043,0
0.1229092725,,3,92133,0.0867875788,0.0985097631,9076,50,retain,0,-0.3879017023,-1.0429652434,9076,9076,-0.7890676727,9076,-1.1261197292,9076,29.9690392243,351.2549466532,31.0,351.0,linear,2017-09,0.7866236853,92133,310.0,394.0,0.0036794634,4.5894743633,3.2793664863,9076,9076,3.7871550166,9076,3.1130554945,9076,KGHM,0.9014902369,0
0.1113061457,,4,92861,0.0787844197,0.0916423472,8510,50,retain,0,-0.4144657717,-1.0781177432,8510,8510,-0.8537150209,8510,-1.2121892101,8510,31.0638072855,454.5909692982,32.0,453.0,linear,2017-09,0.8051173259,92861,411.0,500.0,0.0047921086,4.0330703156,2.7059759331,8510,8510,3.1547272113,8510,2.4378130339,8510,KGHM,0.9083576528,0
0.1009880515,,5,87040,0.0725298713,0.0847081801,7373,50,retain,0,-0.4132189071,-1.0104341263,7373,7373,-0.8973724486,7373,-1.1057520556,7373,30.8189339482,554.0439568015,31.0,552.0,linear,2017-09,0.821484375,87040,511.0,600.0,0.0049977022,3.7764996645,2.5821787397,7373,7373,2.8082100996,7373,2.3914849028,7373,KGHM,0.9152918199,0
0.0944619354,,6,91476,0.0700620928,0.0837050155,7657,50,retain,0,-0.253727461,-0.8078653964,7657,7657,-0.5780270906,7657,-1.0225124046,7657,32.1273344652,674.3417836372,33.0,672.0,linear,2017-09,0.8292885566,91476,618.0,734.0,0.0061874153,3.8198374562,2.7116466186,7657,7657,3.1713370941,7657,2.2823722695,7657,KGHM,0.9162949845,0
0.0989654947,,7,91638,0.0573233811,0.0690979725,6332,50,retain,0,-0.4522432257,-1.1352484041,6332,6332,-0.8481266007,6332,-1.3197699449,6332,31.5895451674,834.9102664833,32.0,832.0,linear,2017-09,0.8396734979,91638,764.0,907.0,0.0040376263,2.5323147124,1.1664556698,6332,6332,1.7407198207,6332,0.7973732319,6332,KGHM,0.9309020275,0
