model,horizon,control_seed,latency,interpretation,decile,adverse_before_fill,eligible_decisions,fill_before_adverse,fill_probability,fills,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions,blocks,adverse_before_fill_defined_blocks,eligible_decisions_defined_blocks,fill_before_adverse_defined_blocks,fill_probability_defined_blocks,fills_defined_blocks,markout_1_defined_blocks,markout_10_defined_blocks,markout_10_observations_defined_blocks,markout_1_observations_defined_blocks,markout_5_defined_blocks,markout_5_observations_defined_blocks,markout_remaining_defined_blocks,markout_remaining_observations_defined_blocks,mean_fill_time_defined_blocks,mean_queue_ahead_defined_blocks,median_fill_time_defined_blocks,median_queue_ahead_defined_blocks,no_event_fraction_defined_blocks,placed_orders_defined_blocks,queue_ahead_p10_defined_blocks,queue_ahead_p90_defined_blocks,simultaneous_defined_blocks,spread_1_defined_blocks,spread_10_defined_blocks,spread_10_observations_defined_blocks,spread_1_observations_defined_blocks,spread_5_defined_blocks,spread_5_observations_defined_blocks,spread_remaining_defined_blocks,spread_remaining_observations_defined_blocks,unfilled_fraction_defined_blocks,zero_signal_decisions_defined_blocks
linear,50,,1,retain,6,0.151527442215,83605.65,0.074280842855,0.09558035765999999,7671.35,-0.28161821916999996,-0.85750700403,7668.55,7671.1,-0.636450375275,7670.2,-1.02518014818,7457.55,31.310770187779998,1165.323311355925,32.1,1164.25,0.7665393092349999,83605.65,1076.25,1255.9,0.007652405695,4.6114917092550005,3.45926632201,7668.55,7671.1,3.901905608525,7670.2,3.09691011555,7457.55,0.90441964234,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,1,retain,7,0.140051605335,83544.95,0.06728523483,0.08678753596,6972.8,-0.342458414045,-0.9710893887150001,6969.2,6972.65,-0.727921642435,6972.05,-1.172944991975,6779.3,31.290119752994997,1423.6789608097802,32.05,1420.65,0.785956943085,83544.95,1307.35,1546.385,0.00670621676,4.068277876895,2.8103810725750002,6969.2,6972.65,3.2974367616949998,6972.05,2.378490281,6779.3,0.9132124640400001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,1,retain,8,0.130264045365,83332.85,0.05804906069,0.07549839547500001,6021.25,-0.31397008515999997,-1.0156366818,6018.55,6021.2,-0.73449234663,6020.15,-1.24848976512,5851.9,31.664269472249998,1776.37704573845,32.4,1767.1,0.805274412705,83332.85,1614.59,1953.05,0.00641248123,3.5658281167299997,2.162459141555,6018.55,6021.2,2.724473499015,6020.15,1.67274569413,5851.9,0.9245016045250001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,1,retain,9,0.12188570554,83534.2,0.052238593774999995,0.06762539575,5423.2,-0.31138850694000003,-1.024745107255,5421.6,5423.2,-0.761553282575,5422.65,-1.321007647535,5267.75,32.17886769411,2350.6841000875747,32.85,2324.4,0.820681057575,83534.2,2061.45,2690.45,0.005194643105,3.140614791245,1.7134860636150002,5421.6,5423.2,2.24024307298,5422.65,1.1028571005,5267.75,0.93237460425,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,1,retain,10,0.11470230558500001,83485.75,0.04285499017,0.055609009919999994,4414.95,-0.34433697901,-1.11504362319,4414.15,4414.95,-0.8216723386950001,4414.65,-1.392625234415,4281.9,32.85214578233,4687.893501753145,33.6,3738.9,0.837731519115,83485.75,2939.1,6907.7,0.004711185105,2.9065286383699998,1.36450730401,4414.15,4414.95,1.95173791033,4414.65,0.797131806615,4281.9,0.9443909900799999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,1,0.27073002434,85919.35,0.16675140091500001,0.221152030165,18822.25,-0.051080333555,-0.163203973,18815.45,18820.35,-0.09876771119,18818.6,-0.190399634185,16751.8,27.873317909949996,165.565386192965,28.2,170.3,0.55192432331,85919.35,65.0,250.25,0.010594251439999999,6.678494011195001,6.454559192945,18815.45,18820.35,6.583095364385,18818.6,6.188983807055,16751.8,0.7788479698349999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,2,0.22558419176999997,82957.9,0.12585601688499998,0.167707914145,13590.0,-0.15949794372499998,-0.434920355695,13582.25,13589.3,-0.34112861155499996,13586.45,-0.4682668931549999,11953.8,29.2074576483,365.30378288625,29.85,366.3,0.63761133704,82957.9,290.5,439.7,0.010948454304999999,6.498373830435,5.947102511860001,13582.25,13589.3,6.13410269407,13586.45,5.69311200624,11953.8,0.832292085855,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,3,0.19789760146,82802.0,0.10384586901,0.135005278075,10851.5,-0.20858789052499999,-0.594712596455,10848.7,10851.1,-0.45465520081,10849.3,-0.657193234095,9447.8,30.06178003617,541.37335915914,30.85,541.85,0.68868909254,82802.0,474.0,605.0,0.009567437000000002,6.335796754875,5.56332506901,10848.7,10851.1,5.843428031035,10849.3,5.24980153883,9447.8,0.864994721925,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,4,0.18240468004500002,83428.8,0.09367751752,0.12177297224500001,9946.9,-0.26363470042500003,-0.74714904733,9945.65,9946.9,-0.58177622851,9946.2,-0.84888270448,8650.45,30.44074282561,710.893092564,31.1,710.9,0.7148936649450001,83428.8,638.8,783.9,0.00902413748,5.34740115583,4.38025029758,9945.65,9946.9,4.711029771190001,9946.2,4.019193924945,8650.45,0.878227027755,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,5,0.170918841055,82902.55,0.08303234076,0.10816238873499999,8626.4,-0.272809653985,-0.8000264775050001,8619.4,8625.7,-0.613213113265,8623.8,-0.938800317625,7485.55,30.786259251615,902.0467620039901,31.575,900.85,0.7378541720749999,82902.55,820.3,984.2,0.00819464611,4.8622581651250005,3.809040286145,8619.4,8625.7,4.181565932065,8623.8,3.36622188208,7485.55,0.8918376112649999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,6,0.15869277815,84456.3,0.076400371005,0.098813391835,8041.6,-0.2726571326,-0.82789457036,8038.25,8041.45,-0.61777185454,8040.05,-0.962562694345,6956.8,30.99600455377,1122.487005371765,31.8,1123.0,0.756855184435,84456.3,1030.2,1215.65,0.00805166638,4.5482413915,3.437392711815,8038.25,8041.45,3.8579823029750004,8040.05,3.025257312615,6956.8,0.901186608165,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,7,0.1445371534,82564.35,0.069974840905,0.090583058005,7155.7,-0.33839606902999997,-0.999989160025,7149.85,7155.0,-0.72604824538,7154.25,-1.135844764285,6182.5,31.10084532506,1382.1639464229252,31.8,1378.1,0.7784933226499999,82564.35,1266.75,1505.0,0.00699468304,4.02732906968,2.70354244454,7149.85,7155.0,3.25214149718,7154.25,2.293883939375,6182.5,0.9094169419949999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,8,0.13583010568,84001.25,0.060947412165000006,0.079066262125,6379.9,-0.31082287477000003,-0.983428399905,6375.25,6379.6,-0.72786959414,6377.45,-1.146434269745,5502.3,31.478088240865002,1736.36405527544,32.1,1726.6,0.79667604914,84001.25,1574.5,1913.75,0.006546433015,3.6638656067550004,2.318347971175,6375.25,6379.6,2.82929590079,6377.45,1.86225798675,5502.3,0.920933737875,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,9,0.12351162077,83031.15,0.053283065794999994,0.069248045855,5519.85,-0.312990960855,-1.023633130825,5516.8,5519.85,-0.754348850515,5519.0,-1.2413416854250001,4741.35,32.004068003975,2310.161733608975,32.75,2282.45,0.81785540298,83031.15,2022.65,2647.0,0.00534991047,3.10758975714,1.6863511660850001,5516.8,5519.85,2.22513166403,5519.0,1.14020516992,4741.35,0.930751954145,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,reset,10,0.11531070123,83490.45,0.0436756483,0.05665420031,4503.7,-0.34307743443,-1.117274738335,4501.9,4503.7,-0.8213086864200001,4502.6,-1.310654327015,3829.65,32.78917648702,4616.288851861185,33.625,3683.75,0.83621597702,83490.45,2894.245,6756.0,0.00479767344,2.850734543925,1.300811006655,4501.9,4503.7,1.8934323235600001,4502.6,0.85582118382,3829.65,0.94334579969,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,1,0.27073002434,85919.35,0.16675140091500001,0.221152030165,18822.25,-0.051080333555,-0.163203973,18815.45,18820.35,-0.09876771119,18818.6,-0.190399634185,16751.8,27.873317909949996,165.565386192965,28.2,170.3,0.55192432331,85919.35,65.0,250.25,0.010594251439999999,6.678494011195001,6.454559192945,18815.45,18820.35,6.583095364385,18818.6,6.188983807055,16751.8,0.7788479698349999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,2,0.22558419176999997,82957.9,0.12585601688499998,0.167707914145,13590.0,-0.15949794372499998,-0.434920355695,13582.25,13589.3,-0.34112861155499996,13586.45,-0.4682668931549999,11953.8,29.2074576483,365.30378288625,29.85,366.3,0.63761133704,82957.9,290.5,439.7,0.010948454304999999,6.498373830435,5.947102511860001,13582.25,13589.3,6.13410269407,13586.45,5.69311200624,11953.8,0.832292085855,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,3,0.19789760146,82802.0,0.10384586901,0.135005278075,10851.5,-0.20858789052499999,-0.594712596455,10848.7,10851.1,-0.45465520081,10849.3,-0.657193234095,9447.8,30.06178003617,541.37335915914,30.85,541.85,0.68868909254,82802.0,474.0,605.0,0.009567437000000002,6.335796754875,5.56332506901,10848.7,10851.1,5.843428031035,10849.3,5.24980153883,9447.8,0.864994721925,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,4,0.18240468004500002,83428.8,0.09367751752,0.12177297224500001,9946.9,-0.26363470042500003,-0.74714904733,9945.65,9946.9,-0.58177622851,9946.2,-0.84888270448,8650.45,30.44074282561,710.893092564,31.1,710.9,0.7148936649450001,83428.8,638.8,783.9,0.00902413748,5.34740115583,4.38025029758,9945.65,9946.9,4.711029771190001,9946.2,4.019193924945,8650.45,0.878227027755,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,5,0.170918841055,82902.55,0.08303234076,0.10816238873499999,8626.4,-0.272809653985,-0.8000264775050001,8619.4,8625.7,-0.613213113265,8623.8,-0.938800317625,7485.55,30.786259251615,902.0467620039901,31.575,900.85,0.7378541720749999,82902.55,820.3,984.2,0.00819464611,4.8622581651250005,3.809040286145,8619.4,8625.7,4.181565932065,8623.8,3.36622188208,7485.55,0.8918376112649999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,6,0.15869277815,84456.3,0.076400371005,0.098813391835,8041.6,-0.2726571326,-0.82789457036,8038.25,8041.45,-0.61777185454,8040.05,-0.962562694345,6956.8,30.99600455377,1122.487005371765,31.8,1123.0,0.756855184435,84456.3,1030.2,1215.65,0.00805166638,4.5482413915,3.437392711815,8038.25,8041.45,3.8579823029750004,8040.05,3.025257312615,6956.8,0.901186608165,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,7,0.1445371534,82564.35,0.069974840905,0.090583058005,7155.7,-0.33839606902999997,-0.999989160025,7149.85,7155.0,-0.72604824538,7154.25,-1.135844764285,6182.5,31.10084532506,1382.1639464229252,31.8,1378.1,0.7784933226499999,82564.35,1266.75,1505.0,0.00699468304,4.02732906968,2.70354244454,7149.85,7155.0,3.25214149718,7154.25,2.293883939375,6182.5,0.9094169419949999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,8,0.13583010568,84001.25,0.060947412165000006,0.079066262125,6379.9,-0.31082287477000003,-0.983428399905,6375.25,6379.6,-0.72786959414,6377.45,-1.146434269745,5502.3,31.478088240865002,1736.36405527544,32.1,1726.6,0.79667604914,84001.25,1574.5,1913.75,0.006546433015,3.6638656067550004,2.318347971175,6375.25,6379.6,2.82929590079,6377.45,1.86225798675,5502.3,0.920933737875,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,9,0.12351162077,83031.15,0.053283065794999994,0.069248045855,5519.85,-0.312990960855,-1.023633130825,5516.8,5519.85,-0.754348850515,5519.0,-1.2413416854250001,4741.35,32.004068003975,2310.161733608975,32.75,2282.45,0.81785540298,83031.15,2022.65,2647.0,0.00534991047,3.10758975714,1.6863511660850001,5516.8,5519.85,2.22513166403,5519.0,1.14020516992,4741.35,0.930751954145,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,50,,5,retain,10,0.11531070123,83490.45,0.0436756483,0.05665420031,4503.7,-0.34307743443,-1.117274738335,4501.9,4503.7,-0.8213086864200001,4502.6,-1.310654327015,3829.65,32.78917648702,4616.288851861185,33.625,3683.75,0.83621597702,83490.45,2894.245,6756.0,0.00479767344,2.850734543925,1.300811006655,4501.9,4503.7,1.8934323235600001,4502.6,0.85582118382,3829.65,0.94334579969,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,10,7.0,0,reset,1,0.14609972986,92356.0,0.03428607484,0.04713503754,4150.8,0.07454863742,-0.12446394781999999,4149.0,4150.8,-0.019504872099999994,4150.0,-0.01600774634,4150.8,6.907940785559999,69.9641858096,7.0,74.2,0.8170780793000001,92356.0,4.8,122.8,0.00253611596,4.57755276878,4.18169036972,4149.0,4150.8,4.390825599699999,4150.0,4.39648860412,4150.8,0.95286496246,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,2,0.11484168154,92627.8,0.02211556688,0.02821735166,2462.0,0.17709837224,0.08139721858,2460.8,2462.0,0.22396270746,2461.6,0.14421129676,2462.0,7.10460725412,172.41341820366,7.2,166.6,0.86185483162,92627.8,143.8,206.8,0.00118791996,6.348130381,6.158475038760001,2460.8,2462.0,6.442688841480001,2461.6,6.28237108432,2462.0,0.9717826483399999,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,3,0.09842156476,91443.6,0.023182825839999997,0.030416629500000004,2709.0,0.02116385536,-0.09360142316,2707.0,2709.0,0.031165782679999997,2707.0,0.027106580440000007,2709.0,7.1231480324800005,288.11126483837995,7.2,289.4,0.87702478196,91443.6,232.4,342.4,0.00137082748,5.1859228393,4.9609314079,2707.0,2709.0,5.21049530082,2707.0,5.1978273549,2709.0,0.9695833705,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,4,0.08510482628,99296.4,0.01471508218,0.02046081564,1907.8,-0.01779550654,-0.18964898740000002,1906.8,1907.6,-0.03875281065999999,1907.2,-0.00836626446,1907.8,7.40553108342,439.05479732578,7.6,444.4,0.8991056545599999,99296.4,369.0,497.4,0.001074437,4.73726896154,4.39515821978,1906.8,1907.6,4.69676745434,1907.2,4.75655541248,1907.8,0.9795391843600001,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,5,0.06475779776,82210.8,0.01135207228,0.014965764439999998,1279.6,-0.12671946052000002,-0.35114173930000003,1279.0,1279.4,-0.26376811814,1279.4,-0.10950926166000001,1279.6,7.5888181827,576.11739046418,7.8,571.8,0.9229883399400001,82210.8,522.0,638.2,0.0009017900000000001,4.55086181718,4.10200041604,1279.0,1279.4,4.27684100094,1279.4,4.58425208306,1279.6,0.98503423556,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,6,0.0560474552,90633.6,0.008164008859999999,0.0107745126,959.0,-0.061672903159999994,-0.53341183466,957.0,959.0,-0.34264091984,958.0,-0.11879381036,959.0,7.7659056899,741.46802247848,8.2,740.6,0.9349750559400001,90633.6,670.6,819.6,0.00081348002,4.2980538206,3.3607359457599997,957.0,959.0,3.73693655672,958.0,4.1837873614,959.0,0.9892254874,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,7,0.04996729298,91486.0,0.00593130674,0.0076064879,688.2,-0.13331912342000002,-0.6635969473000001,686.4,688.2,-0.3922198173,687.8,-0.13832681948,688.2,7.85167027166,962.9200708668201,8.2,961.6,0.9435288459200001,91486.0,863.2,1068.0,0.0005725543599999999,4.15117537148,3.09926132598,686.4,688.2,3.6345877262000004,687.8,4.14117988062,688.2,0.9923935120999999,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,8,0.04686586204,91427.4,0.005309492779999999,0.00660660708,590.6,-0.2298320711,-0.77426268984,590.6,590.6,-0.47534475546,590.6,-0.21539523425999998,590.6,8.06987984786,1263.77769228996,8.2,1259.2,0.9473513313599999,91427.4,1127.2,1413.0,0.00047331383999999995,3.9016881869400004,2.8128380449000003,590.6,590.6,3.41068065626,590.6,3.93057397428,590.6,0.9933933929200001,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,9,0.04179703944,91439.8,0.00353179126,0.00437374226,400.0,-0.18945690416,-0.63541947328,399.0,400.0,-0.34573485514,399.2,-0.13862756146000002,400.0,8.160796013159999,1739.953277152,8.6,1720.6,0.9543631455,91439.8,1503.6,2015.0,0.00030802372,3.33947671842,2.43894266492,399.0,400.0,3.0168703349399997,399.2,3.4411668704,400.0,0.99562625774,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,reset,10,0.038173903679999996,91184.6,0.0017908865,0.002390252,216.2,-0.30394237747999997,-0.92913510144,216.2,216.2,-0.6145816671800001,216.2,-0.33026066884,216.2,8.25739602818,3425.68392188606,8.8,2859.2,0.9598330410999999,91184.6,2209.6,4992.9,0.00020216874,2.9051709798200003,1.65471427696,216.2,216.2,2.28392281474,216.2,2.85258608894,216.2,0.997609748,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,1,0.14609972986,92356.0,0.03428607484,0.04713503754,4150.8,0.07454863742,-0.12446394781999999,4149.0,4150.8,-0.019504872099999994,4150.0,-0.01600774634,4150.8,6.907940785559999,69.9641858096,7.0,74.2,0.8170780793000001,92356.0,4.8,122.8,0.00253611596,4.57755276878,4.18169036972,4149.0,4150.8,4.390825599699999,4150.0,4.39648860412,4150.8,0.95286496246,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,2,0.11484168154,92627.8,0.02211556688,0.02821735166,2462.0,0.17709837224,0.08139721858,2460.8,2462.0,0.22396270746,2461.6,0.14421129676,2462.0,7.10460725412,172.41341820366,7.2,166.6,0.86185483162,92627.8,143.8,206.8,0.00118791996,6.348130381,6.158475038760001,2460.8,2462.0,6.442688841480001,2461.6,6.28237108432,2462.0,0.9717826483399999,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,3,0.09842156476,91443.6,0.023182825839999997,0.030416629500000004,2709.0,0.02116385536,-0.09360142316,2707.0,2709.0,0.031165782679999997,2707.0,0.027106580440000007,2709.0,7.1231480324800005,288.11126483837995,7.2,289.4,0.87702478196,91443.6,232.4,342.4,0.00137082748,5.1859228393,4.9609314079,2707.0,2709.0,5.21049530082,2707.0,5.1978273549,2709.0,0.9695833705,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,4,0.08510482628,99296.4,0.01471508218,0.02046081564,1907.8,-0.01779550654,-0.18964898740000002,1906.8,1907.6,-0.03875281065999999,1907.2,-0.00836626446,1907.8,7.40553108342,439.05479732578,7.6,444.4,0.8991056545599999,99296.4,369.0,497.4,0.001074437,4.73726896154,4.39515821978,1906.8,1907.6,4.69676745434,1907.2,4.75655541248,1907.8,0.9795391843600001,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,5,0.06475779776,82210.8,0.01135207228,0.014965764439999998,1279.6,-0.12671946052000002,-0.35114173930000003,1279.0,1279.4,-0.26376811814,1279.4,-0.10950926166000001,1279.6,7.5888181827,576.11739046418,7.8,571.8,0.9229883399400001,82210.8,522.0,638.2,0.0009017900000000001,4.55086181718,4.10200041604,1279.0,1279.4,4.27684100094,1279.4,4.58425208306,1279.6,0.98503423556,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,6,0.0560474552,90633.6,0.008164008859999999,0.0107745126,959.0,-0.061672903159999994,-0.53341183466,957.0,959.0,-0.34264091984,958.0,-0.11879381036,959.0,7.7659056899,741.46802247848,8.2,740.6,0.9349750559400001,90633.6,670.6,819.6,0.00081348002,4.2980538206,3.3607359457599997,957.0,959.0,3.73693655672,958.0,4.1837873614,959.0,0.9892254874,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,7,0.04996729298,91486.0,0.00593130674,0.0076064879,688.2,-0.13331912342000002,-0.6635969473000001,686.4,688.2,-0.3922198173,687.8,-0.13832681948,688.2,7.85167027166,962.9200708668201,8.2,961.6,0.9435288459200001,91486.0,863.2,1068.0,0.0005725543599999999,4.15117537148,3.09926132598,686.4,688.2,3.6345877262000004,687.8,4.14117988062,688.2,0.9923935120999999,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,8,0.04686586204,91427.4,0.005309492779999999,0.00660660708,590.6,-0.2298320711,-0.77426268984,590.6,590.6,-0.47534475546,590.6,-0.21539523425999998,590.6,8.06987984786,1263.77769228996,8.2,1259.2,0.9473513313599999,91427.4,1127.2,1413.0,0.00047331383999999995,3.9016881869400004,2.8128380449000003,590.6,590.6,3.41068065626,590.6,3.93057397428,590.6,0.9933933929200001,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,9,0.04179703944,91439.8,0.00353179126,0.00437374226,400.0,-0.18945690416,-0.63541947328,399.0,400.0,-0.34573485514,399.2,-0.13862756146000002,400.0,8.160796013159999,1739.953277152,8.6,1720.6,0.9543631455,91439.8,1503.6,2015.0,0.00030802372,3.33947671842,2.43894266492,399.0,400.0,3.0168703349399997,399.2,3.4411668704,400.0,0.99562625774,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,0,retain,10,0.038173903679999996,91184.6,0.0017908865,0.002390252,216.2,-0.30394237747999997,-0.92913510144,216.2,216.2,-0.6145816671800001,216.2,-0.33026066884,216.2,8.25739602818,3425.68392188606,8.8,2859.2,0.9598330410999999,91184.6,2209.6,4992.9,0.00020216874,2.9051709798200003,1.65471427696,216.2,216.2,2.28392281474,216.2,2.85258608894,216.2,0.997609748,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,10,7.0,1,reset,1,0.14537091491999998,91994.0,0.03407891496,0.04666457476,4110.6,0.05227014024,-0.16012258592,4108.8,4110.6,-0.04735956855999999,4109.6,-0.06550042116,3515.2,6.892628759439999,69.47710237644,7.0,74.4,0.8180932113400001,91994.0,4.8,122.8,0.00245695878,4.58454683772,4.16279308946,4108.8,4110.6,4.38749447254,4109.6,4.218097287179999,3515.2,0.95333542524,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
