symbol,horizon_events,feature_set,model,fold,day,negative_control,n_test,ic,direction_accuracy,cost_coverage,mean_abs_markout_bps,mean_signed_markout_after_cost_bps
PEKAO,20,spread,linear,6,2017-01-11,False,18482,-0.043329971437198016,0.47751957565041675,0.0,1.2239893186373885,
PEKAO,20,spread,linear,6,2017-01-11,True,18482,0.043329971437198016,0.4863601919676686,0.0,1.2239893186373885,
PEKAO,20,spread,linear,7,2017-01-12,False,37010,0.05205559824456842,0.48253638253638254,0.0,1.5318661619733982,
PEKAO,20,spread,linear,7,2017-01-12,True,37010,0.05205559824456842,0.47416839916839915,0.0,1.5318661619733982,
PEKAO,20,spread,linear,8,2017-01-13,False,19912,-0.03880939120950894,0.45109401538615246,0.0,1.3179444885198381,
PEKAO,20,spread,linear,8,2017-01-13,True,19912,0.03880939120950894,0.4684783694674793,0.0,1.3179444885198381,
PEKAO,20,spread,linear,9,2017-01-16,False,58100,-0.028014554330091396,0.5261279005354835,0.0,2.159920584973991,
PEKAO,20,spread,linear,9,2017-01-16,True,58100,-0.028014554330091396,0.537668492644796,0.0,2.159920584973991,
PEKAO,20,spread,tree,1,2017-01-03,False,40611,0.039439212386223534,0.5153648509763618,0.08694688631159045,1.6979163618400055,-0.8527624830644943
PEKAO,20,spread,tree,1,2017-01-03,True,40611,0.011943898326335696,0.4983556012332991,0.0,1.6979163618400055,
PEKAO,20,spread,tree,2,2017-01-04,False,45475,-0.0778803146069686,0.4517590991917021,0.03120395821880154,1.480256932063636,-1.5758846883053634
PEKAO,20,spread,tree,2,2017-01-04,True,45475,-0.022094257492950492,0.4998831939447741,0.0,1.480256932063636,
PEKAO,20,spread,tree,3,2017-01-05,False,20681,-0.024713342155765226,0.47345811598649895,0.0,1.262496846717636,
PEKAO,20,spread,tree,3,2017-01-05,True,20681,0.04291325871639809,0.5059834305001534,0.0,1.262496846717636,
PEKAO,20,spread,tree,4,2017-01-09,False,41999,0.05094279104136066,0.49728792708158587,0.0,1.1913477456356454,
PEKAO,20,spread,tree,4,2017-01-09,True,41999,-0.04086403260131545,0.47877872840127494,0.0,1.1913477456356454,
PEKAO,20,spread,tree,5,2017-01-10,False,32354,-0.0038617874703677016,0.47314594879915545,0.0,1.3257777091374983,
PEKAO,20,spread,tree,5,2017-01-10,True,32354,-0.009760235455623672,0.4971628397994194,0.0,1.3257777091374983,
PEKAO,20,spread,tree,6,2017-01-11,False,18482,0.004601250448493709,0.5082091437231624,0.0,1.2239893186373885,
PEKAO,20,spread,tree,6,2017-01-11,True,18482,0.0357730056206522,0.48130841121495327,0.0,1.2239893186373885,
PEKAO,20,spread,tree,7,2017-01-12,False,37010,0.0061652000167098375,0.45862785862785865,0.15149959470413402,1.5318661619733982,-0.5678296133375597
PEKAO,20,spread,tree,7,2017-01-12,True,37010,0.06616196366499767,0.47344074844074846,0.0,1.5318661619733982,
PEKAO,20,spread,tree,8,2017-01-13,False,19912,0.019034665430474412,0.48196623039264663,0.0,1.3179444885198381,
PEKAO,20,spread,tree,8,2017-01-13,True,19912,0.02097817097828986,0.4684783694674793,0.0,1.3179444885198381,
